@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._handleInvalidNumberStart,26,36,47,47,100.0,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseFieldName,11,16,49,43,87.75510204081633,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseFieldName2,16,23,59,41,69.49152542372882,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._handleUnusualFieldName,24,36,86,72,83.72093023255815,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseApostropheFieldName,10,14,41,35,85.36585365853658,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._handleUnexpectedValue,17,26,42,42,100.0,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._handleApostropheValue,16,23,50,29,57.99999999999999,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseUnusualFieldName2,14,19,52,34,65.38461538461539,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._finishString,9,13,36,33,91.66666666666666,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._finishString2,16,23,49,28,57.14285714285714,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._skipString,15,21,45,26,57.77777777777777,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._skipCR,6,8,20,19,95.0,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._skipComment,12,16,25,25,100.0,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._decodeEscaped,21,33,53,41,77.35849056603774,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._matchToken,18,27,63,45,71.42857142857143,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._decodeBase64,39,59,138,116,84.05797101449275,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._reportInvalidToken,9,11,23,17,73.91304347826086,0,0
@@ com.fasterxml.jackson.core.json.JsonWriteContext.createChildArrayContext,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonWriteContext.createChildObjectContext,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonWriteContext.writeFieldName,9,11,14,14,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonWriteContext.writeValue,14,18,24,24,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonWriteContext.appendDesc,10,12,21,21,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.releaseBuffered,4,4,7,7,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.loadMore,7,9,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._loadToHaveAtLeast,15,20,48,36,75.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._closeInput,7,9,15,15,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._releaseBuffers,5,6,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getText,6,7,15,15,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getValueAsString,6,7,14,14,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getValueAsString,6,7,15,15,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._getText2,7,9,13,13,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getTextCharacters,15,22,56,52,92.85714285714286,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getTextLength,9,13,27,27,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getTextOffset,8,12,23,23,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getBinaryValue,10,14,34,32,94.11764705882352,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.readBinaryValue,5,6,17,17,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._readBinary,44,66,206,121,58.7378640776699,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextToken,35,53,106,95,89.62264150943396,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._nextTokenNotInObject,12,19,34,34,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._nextAfterName,6,7,18,18,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextFieldName,31,45,113,98,86.72566371681415,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._isNextTokenNameYes,23,37,86,50,58.139534883720934,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._isNextTokenNameMaybe,15,23,41,34,82.92682926829268,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextTextValue,15,20,40,40,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextIntValue,13,17,36,36,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextLongValue,13,17,36,36,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextBooleanValue,15,21,42,42,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.parseNumberText,27,40,114,61,53.50877192982456,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._verifyNoLeadingZeroes,18,28,49,42,85.71428571428571,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._parseFloatText,40,61,216,70,32.407407407407405,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._parseFieldName,26,37,89,89,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.parseMediumFieldName,18,25,72,72,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.parseLongFieldName,23,32,135,75,55.55555555555556,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.slowParseFieldName,7,9,17,17,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.parseEscapedFieldName,36,51,278,29,10.431654676258994,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._handleUnusualFieldName,26,37,120,48,40.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._parseApostropheFieldName,42,61,299,47,15.719063545150503,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.findName,4,4,7,7,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.findName,4,4,8,8,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.findName,6,7,20,17,85.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.addName,35,50,164,67,40.853658536585364,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._finishString,10,13,54,30,55.55555555555556,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._finishString2,28,40,174,66,37.93103448275862,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipString,18,26,63,42,66.66666666666666,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._handleUnexpectedValue,17,26,42,42,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._handleApostropheValue,32,47,175,73,41.714285714285715,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._matchToken,17,26,61,45,73.77049180327869,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._reportInvalidToken,9,11,21,16,76.19047619047619,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipColon,35,54,106,70,66.0377358490566,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipComment,12,16,25,25,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipCComment,19,30,51,46,90.19607843137256,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipCppComment,15,23,34,29,85.29411764705883,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeEscaped,21,33,53,41,77.35849056603774,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeCharForError,19,27,57,36,63.1578947368421,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeUtf8_2,6,7,17,17,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeUtf8_3,10,13,35,35,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeUtf8_3fast,6,7,17,17,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeUtf8_4,14,19,51,51,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipUtf8_2,6,7,15,15,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipUtf8_3,10,13,30,30,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipUtf8_4,14,19,45,45,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipCR,6,8,20,19,95.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextByte,4,4,10,10,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._reportInvalidChar,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.growArrayBy,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeBase64,39,59,138,116,84.05797101449275,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeFieldName,7,8,7,7,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeFieldName,7,8,7,7,100.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeStartArray,7,8,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeEndArray,9,11,25,25,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeStartObject,7,8,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeEndObject,9,11,25,25,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeFieldName,12,16,40,38,95.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeFieldName,15,20,57,55,96.49122807017544,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writePPFieldName,12,15,33,33,100.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writePPFieldName,12,15,34,34,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeString,8,10,24,24,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeString,6,7,23,23,100.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeString,11,14,43,37,86.04651162790698,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRaw,7,8,18,14,77.77777777777779,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRaw,7,8,23,19,82.6086956521739,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRaw,6,7,21,21,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRaw,4,4,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRawLong,5,5,23,14,60.86956521739131,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeBinary,6,7,24,24,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeBinary,11,14,43,41,95.34883720930233,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,6,7,17,17,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeQuotedShort,4,4,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,6,7,17,17,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeQuotedInt,4,4,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,6,7,17,17,100.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeQuotedLong,4,4,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,7,8,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,7,10,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,7,10,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,9,11,17,17,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,5,5,8,8,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeQuotedRaw,6,7,21,21,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeBoolean,7,8,19,17,89.47368421052632,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._verifyValueWrite,15,21,33,31,93.93939393939394,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._verifyPrettyValueWrite,11,16,24,24,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.flush,5,6,10,10,100.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.close,15,22,37,37,100.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._releaseBuffers,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeString,11,14,37,37,100.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeString2,12,16,49,35,71.42857142857143,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeLongString,12,15,39,33,84.61538461538461,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeSegment,13,18,55,33,60.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeString,24,33,93,67,72.04301075268818,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeStringASCII,14,19,54,39,72.22222222222221,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeSegmentASCII,15,21,61,36,59.01639344262295,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeStringASCII,21,29,78,50,64.1025641025641,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeStringCustom,19,26,70,54,77.14285714285715,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeSegmentCustom,20,28,77,51,66.23376623376623,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeStringCustom,26,36,94,65,69.14893617021278,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeBinary,15,20,68,40,58.82352941176471,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeBinary,21,29,107,49,45.794392523364486,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeBinary,17,23,89,49,55.0561797752809,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._readMore,11,14,36,24,66.66666666666666,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeNull,4,4,10,10,100.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._prependOrWriteCharacterEscape,25,34,93,78,83.87096774193549,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._prependOrWriteCharacterEscape,30,42,100,79,79.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._appendCharacterEscape,19,26,76,66,86.8421052631579,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._flushBuffer,4,4,7,7,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.<init>,4,4,5,5,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeFieldName,13,17,25,25,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeFieldName,13,17,25,25,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeStartArray,7,8,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeEndArray,9,11,25,25,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeStartObject,7,8,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeEndObject,9,11,25,25,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeFieldName,15,20,60,60,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeFieldName,14,18,46,40,86.95652173913044,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writePPFieldName,19,25,66,66,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writePPFieldName,13,17,37,31,83.78378378378379,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeString,12,16,49,49,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeLongString,6,7,21,21,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeLongString,6,7,22,22,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeString,11,14,43,43,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeString,9,11,31,25,80.64516129032258,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRawUTF8String,6,7,23,23,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeUTF8String,9,11,34,34,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRaw,8,9,20,11,55.00000000000001,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRaw,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRaw,16,21,63,46,73.01587301587301,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRaw,9,11,23,23,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeSegmentedRaw,16,21,64,35,54.6875,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeBinary,6,7,24,24,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeBinary,11,14,43,41,95.34883720930233,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber,6,7,17,17,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeQuotedShort,4,4,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber,6,7,17,17,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeQuotedInt,4,4,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber,6,7,17,17,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeQuotedLong,4,4,11,11,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber,7,8,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber,7,10,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber,7,10,16,16,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber,9,11,17,17,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber,5,5,8,8,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeQuotedRaw,6,7,21,21,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeBoolean,7,8,14,14,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._verifyValueWrite,16,23,37,35,94.5945945945946,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._verifyPrettyValueWrite,11,16,24,24,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.flush,5,6,10,10,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.close,15,22,37,37,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._releaseBuffers,7,9,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeBytes,5,6,20,20,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeBytes,5,6,22,22,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeStringSegments,7,8,28,21,75.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeStringSegment,14,19,53,35,66.0377358490566,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeStringSegment2,16,21,83,43,51.80722891566265,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeStringSegmentASCII2,18,24,103,50,48.54368932038835,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeCustomStringSegment2,27,37,163,78,47.85276073619632,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeCustomEscape,4,4,12,12,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._handleLongCustomEscape,8,10,34,26,76.47058823529412,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeUTF8Segment,10,13,34,30,88.23529411764706,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeUTF8Segment2,13,17,61,37,60.65573770491803,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeBinary,15,20,68,40,58.82352941176471,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeBinary,21,29,107,49,45.794392523364486,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeBinary,17,23,89,49,55.0561797752809,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._readMore,11,14,36,24,66.66666666666666,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._outputRawMultiByteChar,7,9,18,18,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._outputSurrogates,4,4,11,11,100.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._outputMultiByteChar,6,7,13,11,84.61538461538461,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._decodeSurrogate,5,6,9,9,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeNull,4,4,11,11,100.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeGenericEscape,5,5,14,10,71.42857142857143,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._flushBuffer,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonReadContext.createChildArrayContext,4,4,8,8,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonReadContext.createChildObjectContext,4,4,8,8,100.0,0,1
@@ com.fasterxml.jackson.core.json.JsonReadContext.expectComma,6,7,6,6,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonReadContext.toString,9,12,22,22,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonGeneratorImpl.<init>,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonGeneratorImpl.setHighestNonEscapedChar,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.core.json.JsonGeneratorImpl.setCharacterEscapes,5,5,7,7,100.0,0,0
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.detectEncoding,26,37,64,50,78.125,0,1
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.constructReader,9,12,36,34,94.44444444444444,0,0
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.constructParser,5,6,25,25,100.0,0,0
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.hasJSONFormat,51,76,86,85,98.83720930232558,0,0
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.tryMatch,9,11,21,14,66.66666666666666,0,0
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.skipSpace,4,4,3,3,100.0,0,0
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.handleBOM,13,19,24,24,100.0,0,1
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.checkUTF32,11,14,13,13,100.0,0,0
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.checkUTF16,7,8,7,7,100.0,0,0
@@ com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.ensureLoaded,10,12,26,13,50.0,0,0
@@ com.fasterxml.jackson.core.type.TypeReference.<init>,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.core.format.DataFormatDetector.withOptimalMatch,4,4,12,12,100.0,0,0
@@ com.fasterxml.jackson.core.format.DataFormatDetector.withMinimalMatch,4,4,12,12,100.0,0,1
@@ com.fasterxml.jackson.core.format.DataFormatDetector.withMaxInputLookahead,4,4,12,12,100.0,0,0
@@ com.fasterxml.jackson.core.format.DataFormatDetector.toString,6,7,17,13,76.47058823529412,0,1
@@ com.fasterxml.jackson.core.format.DataFormatDetector._findFormat,13,18,43,26,60.46511627906976,0,0
@@ com.fasterxml.jackson.core.format.InputAccessor$Std.hasMoreBytes,10,13,25,25,100.0,0,1
@@ com.fasterxml.jackson.core.format.InputAccessor$Std.nextByte,5,6,14,14,100.0,0,0
@@ com.fasterxml.jackson.core.format.DataFormatMatcher.hasMatch,5,5,4,4,100.0,0,1
@@ com.fasterxml.jackson.core.format.DataFormatMatcher.getMatchStrength,5,5,7,7,100.0,0,0
@@ com.fasterxml.jackson.core.format.DataFormatMatcher.createParserWithMatch,6,7,15,15,100.0,0,0
@@ com.fasterxml.jackson.core.format.DataFormatMatcher.getDataStream,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.core.base.ParserBase.getCurrentName,5,6,16,16,100.0,0,0
@@ com.fasterxml.jackson.core.base.ParserBase.overrideCurrentName,5,6,16,15,93.75,0,0
@@ com.fasterxml.jackson.core.base.ParserBase.close,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.core.base.ParserBase.hasTextCharacters,6,7,14,14,100.0,0,0
@@ com.fasterxml.jackson.core.base.ParserBase.getTokenColumnNr,5,5,3,3,100.0,0,0
@@ com.fasterxml.jackson.core.base.ParserBase.loadMoreGuaranteed,4,4,3,3,100.0,0,0
@@ com.fasterxml.jackson.core.base.ParserBase._releaseBuffers,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.core.base.ParserBase._handleEOF,4,4,7,7,100.0,0,0
@@ com.fasterxml.jackson.core.base.ParserBase._getByteArrayBuilder,5,5,10,8,80.0,0,0
@@ com.fasterxml.jackson.core.base.ParserBase.reset,5,6,12,12,100.0,0,0
