@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.clearNode,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.removeNode,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getNodeOrBuilder,4,4,10,2,2,20.0,20.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getNodeOrBuilderList,4,4,8,2,2,25.0,25.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getNodeFieldBuilder,7,8,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.ensureEdgeIsMutable,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getEdgeList,4,4,8,2,2,25.0,25.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getEdgeCount,4,4,8,2,2,25.0,25.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getEdge,4,4,10,2,2,20.0,20.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.setEdge,7,8,15,3,5,20.0,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.setEdge,5,5,13,2,3,15.384615384615385,23.076923076923077,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.addEdge,7,8,13,3,5,23.076923076923077,38.46153846153847,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.addEdge,7,8,15,3,5,20.0,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.addEdge,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.addEdge,5,5,13,2,3,15.384615384615385,23.076923076923077,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.addAllEdge,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.clearEdge,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.removeEdge,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getEdgeOrBuilder,4,4,10,2,2,20.0,20.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getEdgeOrBuilderList,4,4,8,2,2,25.0,25.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getEdgeFieldBuilder,7,8,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.ensureRootIsMutable,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Builder.getRootList,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$IndexedWord$Builder.build,4,4,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$IndexedWord$Builder.buildPartial,10,13,37,13,22,35.13513513513514,59.45945945945946,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$IndexedWord$Builder.mergeFrom,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$IndexedWord$Builder.mergeFrom,12,16,21,9,10,42.857142857142854,47.61904761904761,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$IndexedWord$Builder.mergeFrom,4,4,5,2,3,40.0,60.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$IndexedWord$Builder.hasSentenceNum,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$IndexedWord$Builder.hasTokenIndex,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$IndexedWord$Builder.hasDocID,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$IndexedWord$Builder.hasCopyCount,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator.<init>,17,23,37,11,17,29.72972972972973,45.94594594594595,0,3
@@ edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator.annotate,10,12,12,4,6,33.33333333333333,50.0,0,0
@@ edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator.splitCharacters,71,107,212,115,171,54.24528301886793,80.66037735849056,0,156
@@ edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator.advancePos,10,12,24,9,17,37.5,70.83333333333334,0,1
@@ edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator.runSegmentation,42,61,156,56,83,35.8974358974359,53.205128205128204,0,75
@@ edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator.makeXmlToken,9,12,24,6,10,25.0,41.66666666666667,0,3
@@ edu.stanford.nlp.pipeline.AnnotationSerializer$IntermediateSemanticGraph.convertIntermediateGraph,29,42,86,24,42,27.906976744186046,48.837209302325576,0,32
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.build,4,4,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.buildPartial,6,7,24,4,9,16.666666666666664,37.5,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.mergeFrom,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.mergeFrom,14,18,32,7,12,21.875,37.5,0,3
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.mergeFrom,4,4,5,2,3,40.0,60.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.ensureKeyIsMutable,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.getKeyList,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.ensureValueIsMutable,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.setValue,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.addValue,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$MapIntString$Builder.addValueBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.<init>,8,10,17,5,8,29.411764705882355,47.05882352941176,0,2
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.xmlFreeText,7,8,18,5,10,27.77777777777778,55.55555555555556,0,1
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.annotate,23,32,108,14,26,12.962962962962962,24.074074074074073,0,12
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.setAnnotations,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.countQuotes,7,8,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.getCoreMapQuotes,41,59,97,29,52,29.896907216494846,53.608247422680414,0,39
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.setQuoteIndices,18,24,30,11,17,36.666666666666664,56.666666666666664,0,6
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.makeQuote,6,7,12,4,5,33.33333333333333,41.66666666666667,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.recursiveQuotes,104,172,636,335,521,52.67295597484277,81.91823899371069,0,974
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.isAQuoteMapStarter,10,12,5,2,3,40.0,60.0,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.isSingleQuoteWithUse,6,7,6,3,4,50.0,66.66666666666666,0,1
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.matchesPrevQuote,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.isSingleQuoteStart,4,4,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.isSingleQuoteEnd,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.isDoubleQuoteEnd,14,20,22,9,14,40.909090909090914,63.63636363636363,0,1
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.requires,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.requirementsSatisfied,4,4,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.QuoteAnnotator.gatherQuotes,7,8,6,2,3,33.33333333333333,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.<init>,14,20,44,19,27,43.18181818181818,61.36363636363637,0,4
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.hasSentenceIndex,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.hasIndex,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.hasCopyAnnotation,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.isInitialized,10,13,11,5,8,45.45454545454545,72.72727272727273,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.writeTo,8,10,24,6,7,25.0,29.166666666666668,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.getSerializedSize,10,13,33,9,16,27.27272727272727,48.484848484848484,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.equals,23,34,47,16,24,34.04255319148936,51.06382978723404,0,3
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.hashCode,10,13,27,9,16,33.33333333333333,59.25925925925925,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$DependencyGraph$Node.toBuilder,5,5,5,2,3,40.0,60.0,0,0
@@ edu.stanford.nlp.pipeline.InlineXMLOutputter.print,18,24,68,19,40,27.941176470588236,58.82352941176471,0,16
@@ edu.stanford.nlp.pipeline.StatTokSentAnnotator.<init>,7,8,10,3,4,30.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.StatTokSentAnnotator.setNewlineStatus,9,11,6,3,5,50.0,83.33333333333334,0,1
@@ edu.stanford.nlp.pipeline.StatTokSentAnnotator.annotate,9,11,19,4,6,21.052631578947366,31.57894736842105,0,2
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.<init>,18,28,100,63,75,63.0,75.0,0,18
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.hasValue,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getValue,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getValueBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.hasAltValue,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getAltValue,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getAltValueBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.hasText,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getText,6,7,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getTextBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.hasType,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getType,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getTypeBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.hasTid,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getTid,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getTidBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.hasBeginPoint,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.hasEndPoint,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.isInitialized,6,7,5,3,4,60.0,80.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.writeTo,16,22,52,14,15,26.923076923076923,28.846153846153843,0,2
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.getSerializedSize,18,25,83,35,50,42.168674698795186,60.24096385542169,0,4
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.equals,43,66,87,32,48,36.7816091954023,55.172413793103445,0,7
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.hashCode,18,25,65,35,50,53.84615384615385,76.92307692307693,0,3
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex.toBuilder,5,5,5,2,3,40.0,60.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.maybeForceBuilderInitialization,4,4,1,1,1,100.0,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.clear,8,9,18,4,5,22.22222222222222,27.77777777777778,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.build,4,4,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.buildPartial,14,18,43,9,15,20.930232558139537,34.883720930232556,0,2
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.mergeFrom,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.mergeFrom,21,29,44,11,16,25.0,36.36363636363637,0,2
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.isInitialized,6,7,4,3,4,75.0,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.mergeFrom,4,4,5,2,3,40.0,60.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.hasSentence,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.hasMatch,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.getMatch,7,8,12,3,4,25.0,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.setMatch,7,8,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.setMatch,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.mergeMatch,10,13,27,5,10,18.51851851851852,37.03703703703704,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.clearMatch,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.getMatchOrBuilder,7,8,12,3,4,25.0,33.33333333333333,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.getMatchFieldBuilder,4,4,8,2,3,25.0,37.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.ensureGroupIsMutable,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.getGroupList,4,4,8,2,2,25.0,25.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.getGroupCount,4,4,8,2,2,25.0,25.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.getGroup,4,4,10,2,2,20.0,20.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.setGroup,7,8,15,3,5,20.0,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.setGroup,5,5,13,2,3,15.384615384615385,23.076923076923077,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.addGroup,7,8,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.addGroup,7,8,15,3,5,20.0,33.33333333333333,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.addGroup,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.addGroup,5,5,13,2,3,15.384615384615385,23.076923076923077,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.addAllGroup,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.clearGroup,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.removeGroup,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.getGroupOrBuilder,4,4,10,2,2,20.0,20.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.getGroupOrBuilderList,4,4,8,2,2,25.0,25.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TokensRegexResponse$Match$Builder.getGroupFieldBuilder,7,8,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$FlattenedParseTree$Node$ContentsCase.forNumber,7,10,9,5,5,55.55555555555556,55.55555555555556,0,0
@@ edu.stanford.nlp.pipeline.ParserAnnotatorUtils.fillInParseAnnotations,15,20,33,10,12,30.303030303030305,36.36363636363637,0,4
@@ edu.stanford.nlp.pipeline.ParserAnnotatorUtils.setMissingTags,12,16,37,12,22,32.432432432432435,59.45945945945946,0,4
@@ edu.stanford.nlp.pipeline.StanfordCoreNLPServer$TregexHandler.setTregexOffsets,8,11,17,6,9,35.294117647058826,52.94117647058824,0,1
@@ edu.stanford.nlp.pipeline.StanfordCoreNLPServer$TregexHandler.handle,12,17,44,9,13,20.454545454545457,29.545454545454547,0,1
@@ edu.stanford.nlp.pipeline.StanfordCoreNLPServer$TregexHandler.lambda$handle$7,6,7,12,4,4,33.33333333333333,33.33333333333333,0,1
@@ edu.stanford.nlp.pipeline.StanfordCoreNLPServer$TregexHandler.lambda$null$4,5,5,8,1,3,12.5,37.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.<init>,21,34,163,117,132,71.77914110429448,80.98159509202453,0,49
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasMentionID,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasMentionType,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.getMentionType,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.getMentionTypeBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasNumber,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.getNumber,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.getNumberBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasGender,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.getGender,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.getGenderBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasAnimacy,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.getAnimacy,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.getAnimacyBytes,4,4,5,2,2,40.0,40.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasBeginIndex,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasEndIndex,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasHeadIndex,5,5,4,2,2,50.0,50.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasSentenceIndex,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hasPosition,5,5,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.isInitialized,6,7,5,3,4,60.0,80.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.writeTo,22,31,73,20,21,27.397260273972602,28.767123287671232,0,6
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.getSerializedSize,24,34,131,65,86,49.61832061068702,65.64885496183206,0,15
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.equals,58,90,117,44,66,37.60683760683761,56.41025641025641,0,25
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.hashCode,24,34,104,65,86,62.5,82.6923076923077,0,11
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$CorefChain$CorefMention.toBuilder,5,5,5,2,3,40.0,60.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TsurgeonResponse.<init>,16,22,44,14,22,31.818181818181817,50.0,0,6
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TsurgeonResponse.isInitialized,6,7,5,3,4,60.0,80.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TsurgeonResponse.writeTo,5,5,16,2,4,12.5,25.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TsurgeonResponse.getSerializedSize,7,8,21,3,5,14.285714285714285,23.809523809523807,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TsurgeonResponse.equals,10,13,21,5,8,23.809523809523807,38.095238095238095,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TsurgeonResponse.hashCode,6,7,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$TsurgeonResponse.toBuilder,5,5,5,2,3,40.0,60.0,0,0
@@ edu.stanford.nlp.pipeline.HybridCorefAnnotator.<init>,9,11,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ edu.stanford.nlp.pipeline.HybridCorefAnnotator.annotate,8,10,16,5,6,31.25,37.5,0,0
@@ edu.stanford.nlp.pipeline.HybridCorefAnnotator.getLinks,13,16,13,2,4,15.384615384615385,30.76923076923077,0,3
@@ edu.stanford.nlp.pipeline.HybridCorefAnnotator.annotateOldFormat,16,20,12,4,6,33.33333333333333,50.0,0,1
@@ edu.stanford.nlp.pipeline.HybridCorefAnnotator.hasSpeakerAnnotations,10,12,2,2,2,100.0,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreMapAttributeAggregator$ConcatCoreMapListAggregator.aggregate,13,18,21,9,13,42.857142857142854,61.904761904761905,0,5
@@ edu.stanford.nlp.pipeline.CorefAnnotator.<init>,10,13,20,7,9,35.0,45.0,0,0
@@ edu.stanford.nlp.pipeline.CorefAnnotator.setNamedEntityTagGranularity,12,15,17,6,13,35.294117647058826,76.47058823529412,0,3
@@ edu.stanford.nlp.pipeline.CorefAnnotator.findBestCoreferentEntityMention,17,22,23,10,15,43.47826086956522,65.21739130434783,0,2
@@ edu.stanford.nlp.pipeline.CorefAnnotator.annotate,13,17,22,7,9,31.818181818181817,40.909090909090914,0,2
@@ edu.stanford.nlp.pipeline.CorefAnnotator.getLinks,13,16,13,2,4,15.384615384615385,30.76923076923077,0,2
@@ edu.stanford.nlp.pipeline.CorefAnnotator.hasSpeakerAnnotations,10,12,2,2,2,100.0,100.0,0,0
@@ edu.stanford.nlp.pipeline.CorefAnnotator.requires,6,7,13,4,5,30.76923076923077,38.46153846153847,0,0
@@ edu.stanford.nlp.pipeline.CorefAnnotator.exactRequirements,4,4,4,2,2,50.0,50.0,0,0
@@ edu.stanford.nlp.pipeline.CorefAnnotator.lambda$findBestCoreferentEntityMention$0,5,5,2,2,2,100.0,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$SemgrexResponse$NamedRelation$Builder.build,4,4,4,2,2,50.0,50.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$SemgrexResponse$NamedRelation$Builder.buildPartial,6,7,16,4,9,25.0,56.25,0,0
