@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.apache.commons.math3.complex.Quaternion.isPureQuaternion,5,5,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.math3.complex.Quaternion.getPositivePolarForm,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.complex.Quaternion.getInverse,4,4,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.apache.commons.math3.complex.RootsOfUnity.isCounterClockWise,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.complex.RootsOfUnity.computeRoots,12,15,31,6,9,19.35483870967742,29.03225806451613,0,2
@@ org.apache.commons.math3.complex.RootsOfUnity.getReal,7,9,20,4,7,20.0,35.0,0,1
@@ org.apache.commons.math3.complex.RootsOfUnity.getImaginary,10,13,25,5,9,20.0,36.0,0,1
@@ org.apache.commons.math3.optimization.LeastSquaresConverter.<init>,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.optimization.LeastSquaresConverter.<init>,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.optimization.LeastSquaresConverter.value,20,26,71,9,19,12.676056338028168,26.76056338028169,0,8
@@ org.apache.commons.math3.optimization.SimpleVectorValueChecker.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optimization.SimpleVectorValueChecker.converged,11,15,34,9,16,26.47058823529412,47.05882352941176,0,3
@@ org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer.<init>,7,9,11,4,6,36.36363636363637,54.54545454545454,0,0
@@ org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer.getOptima,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer.optimize,10,12,34,7,10,20.588235294117645,29.411764705882355,0,2
@@ org.apache.commons.math3.optimization.Weight.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optimization.PointValuePair.<init>,7,8,7,3,5,42.857142857142854,71.42857142857143,0,0
@@ org.apache.commons.math3.optimization.PointValuePair.getPoint,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.math3.optimization.PointVectorValuePair.<init>,12,15,11,6,9,54.54545454545454,81.81818181818183,0,0
@@ org.apache.commons.math3.optimization.PointVectorValuePair.getPoint,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.math3.optimization.PointVectorValuePair.getValue,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer$1.compare,9,11,9,4,6,44.44444444444444,66.66666666666666,0,0
@@ org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer$1.weightedResidual,5,5,16,2,4,12.5,25.0,0,0
@@ org.apache.commons.math3.optimization.BaseMultivariateMultiStartOptimizer.<init>,7,9,11,4,6,36.36363636363637,54.54545454545454,0,1
@@ org.apache.commons.math3.optimization.BaseMultivariateMultiStartOptimizer.getOptima,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.optimization.BaseMultivariateMultiStartOptimizer.optimize,10,12,32,7,10,21.875,31.25,0,3
@@ org.apache.commons.math3.optimization.SimpleValueChecker.<init>,4,4,5,2,2,40.0,40.0,0,1
@@ org.apache.commons.math3.optimization.SimpleValueChecker.converged,9,12,22,6,9,27.27272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.optimization.SimplePointChecker.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optimization.SimplePointChecker.converged,11,15,34,9,16,26.47058823529412,47.05882352941176,0,2
@@ org.apache.commons.math3.optimization.BaseMultivariateMultiStartOptimizer$1.compare,12,15,16,5,8,31.25,50.0,0,1
@@ org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser.<init>,6,7,8,3,4,37.5,50.0,0,0
@@ org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser.findMaxY,7,8,22,5,13,22.727272727272727,59.09090909090909,0,1
@@ org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser.interpolateXAtY,8,10,20,4,6,20.0,30.0,0,0
@@ org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser.getInterpolationPointsForY,14,19,41,12,24,29.268292682926827,58.536585365853654,0,5
@@ org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser.isBetween,8,11,16,6,8,37.5,50.0,0,1
@@ org.apache.commons.math3.optimization.fitting.CurveFitter$OldTheoreticalValuesFunction.value,5,5,10,1,3,10.0,30.0,0,1
@@ org.apache.commons.math3.optimization.fitting.CurveFitter$OldTheoreticalValuesFunction$1.value,5,5,10,1,3,10.0,30.0,0,1
@@ org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser$1.compare,21,30,32,12,20,37.5,62.5,0,2
@@ org.apache.commons.math3.optimization.fitting.CurveFitter$TheoreticalValuesFunction.value,5,5,10,1,3,10.0,30.0,0,1
@@ org.apache.commons.math3.optimization.fitting.CurveFitter$TheoreticalValuesFunction.value,11,13,36,5,9,13.88888888888889,25.0,0,5
@@ org.apache.commons.math3.optimization.fitting.CurveFitter.fit,8,9,27,3,5,11.11111111111111,18.51851851851852,0,0
@@ org.apache.commons.math3.optimization.fitting.HarmonicFitter$ParameterGuesser.<init>,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.math3.optimization.fitting.HarmonicFitter$ParameterGuesser.sortObservations,12,16,47,11,23,23.404255319148938,48.93617021276596,0,6
@@ org.apache.commons.math3.optimization.fitting.HarmonicFitter$ParameterGuesser.guessAOmega,20,27,89,14,29,15.730337078651685,32.58426966292135,0,15
@@ org.apache.commons.math3.optimization.fitting.HarmonicFitter$ParameterGuesser.guessPhi,5,5,23,2,4,8.695652173913043,17.391304347826086,0,1
@@ org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter.<init>,19,25,77,15,33,19.480519480519483,42.857142857142854,0,15
@@ org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter.unboundedToBounded,5,5,15,2,4,13.333333333333334,26.666666666666668,0,0
@@ org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter.boundedToUnbounded,5,5,15,2,4,13.333333333333334,26.666666666666668,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer$DoubleIndex.equals,9,11,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer$PopulationSize.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optimization.direct.AbstractSimplex.<init>,14,18,39,12,22,30.76923076923077,56.41025641025641,0,5
@@ org.apache.commons.math3.optimization.direct.AbstractSimplex.<init>,23,31,87,26,46,29.88505747126437,52.87356321839081,0,31
@@ org.apache.commons.math3.optimization.direct.AbstractSimplex.build,10,12,43,5,8,11.627906976744185,18.6046511627907,0,5
@@ org.apache.commons.math3.optimization.direct.AbstractSimplex.evaluate,7,8,25,4,8,16.0,32.0,0,2
@@ org.apache.commons.math3.optimization.direct.AbstractSimplex.replaceWorstPoint,7,8,35,5,13,14.285714285714285,37.142857142857146,0,5
@@ org.apache.commons.math3.optimization.direct.AbstractSimplex.getPoint,5,6,14,3,5,21.428571428571427,35.714285714285715,0,0
@@ org.apache.commons.math3.optimization.direct.AbstractSimplex.setPoint,5,6,15,3,5,20.0,33.33333333333333,0,1
@@ org.apache.commons.math3.optimization.direct.AbstractSimplex.setPoints,4,4,11,2,2,18.181818181818183,18.181818181818183,0,1
@@ org.apache.commons.math3.optimization.direct.AbstractSimplex.createHypercubeSteps,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.<init>,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.doOptimize,72,105,348,99,167,28.448275862068968,47.98850574712644,0,517
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.parseOptimizationData,9,11,19,5,8,26.31578947368421,42.10526315789473,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.checkParameters,12,16,51,9,19,17.647058823529413,37.254901960784316,0,4
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.initializeCMA,16,20,67,10,14,14.925373134328357,20.8955223880597,0,11
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.updateEvolutionPaths,7,8,25,4,5,16.0,20.0,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.updateCovarianceDiagonalOnly,8,10,24,5,7,20.833333333333336,29.166666666666668,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.updateCovariance,11,14,61,6,10,9.836065573770492,16.39344262295082,0,4
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.updateBD,14,19,73,11,21,15.068493150684931,28.767123287671232,0,7
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.push,5,5,9,2,4,22.22222222222222,44.44444444444444,0,0
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.sortedIndices,8,9,23,4,7,17.391304347826086,30.434782608695656,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.log,8,9,21,5,9,23.809523809523807,42.857142857142854,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.sqrt,8,9,21,5,9,23.809523809523807,42.857142857142854,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.square,8,9,21,5,9,23.809523809523807,42.857142857142854,0,3
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.times,8,9,22,5,9,22.727272727272727,40.909090909090914,0,3
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.divide,8,9,22,5,9,22.727272727272727,40.909090909090914,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.selectColumns,8,9,22,5,9,22.727272727272727,40.909090909090914,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.triu,11,13,31,10,19,32.25806451612903,61.29032258064516,0,6
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.sumRows,8,9,25,5,9,20.0,36.0,0,3
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.diag,10,12,26,4,8,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.copyColumn,5,5,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.ones,5,5,10,2,4,20.0,40.0,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.eye,7,8,18,5,10,27.77777777777778,55.55555555555556,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.repmat,8,9,27,5,9,18.51851851851852,33.33333333333333,0,3
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.sequence,5,5,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.max,10,12,30,8,15,26.666666666666668,50.0,0,5
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.min,10,12,30,8,15,26.666666666666668,50.0,0,5
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.max,7,8,23,5,13,21.73913043478261,56.52173913043478,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.min,7,8,23,5,13,21.73913043478261,56.52173913043478,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.inverse,5,5,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.reverse,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.randn,5,5,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer.randn1,8,9,22,5,9,22.727272727272727,40.909090909090914,0,3
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer$Sigma.<init>,7,8,19,5,10,26.31578947368421,52.63157894736842,0,1
@@ org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer.parseOptimizationData,9,11,19,5,8,26.31578947368421,42.10526315789473,0,3
@@ org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer.getStartPoint,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer.getLowerBound,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer.getUpperBound,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer.checkParameters,27,39,102,19,36,18.627450980392158,35.294117647058826,0,17
@@ org.apache.commons.math3.optimization.direct.NelderMeadSimplex.iterate,44,59,182,27,43,14.835164835164836,23.626373626373624,0,51
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction.value,8,9,16,4,4,25.0,25.0,0,0
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction.isFeasible,9,11,24,7,15,29.166666666666668,62.5,0,2
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction.repair,10,12,37,7,16,18.91891891891892,43.24324324324324,0,5
@@ org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction.penalty,8,9,20,4,6,20.0,30.0,0,2
@@ org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.doOptimize,8,9,14,4,5,28.57142857142857,35.714285714285715,0,1
@@ org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.bobyqa,13,17,90,11,28,12.222222222222221,31.11111111111111,0,20
@@ org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.bobyqb,327,463,2197,872,1198,39.69048702776514,54.528903049613106,31,31164
@@ org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.altmov,120,170,710,188,335,26.478873239436616,47.183098591549296,0,835
@@ org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.prelim,64,92,388,72,144,18.556701030927837,37.11340206185567,0,327
@@ org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.trsbox,167,247,1194,595,833,49.83249581239531,69.76549413735343,4,4585
@@ org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.update,29,38,146,23,45,15.753424657534246,30.82191780821918,0,24
@@ org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.setup,12,16,49,8,16,16.3265306122449,32.6530612244898,0,8
@@ org.apache.commons.math3.optimization.direct.SimplexOptimizer$2.compare,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.optimization.direct.SimplexOptimizer.parseOptimizationData,7,8,15,4,6,26.666666666666668,40.0,0,1
@@ org.apache.commons.math3.optimization.direct.SimplexOptimizer.doOptimize,18,24,62,19,32,30.64516129032258,51.61290322580645,0,13
@@ org.apache.commons.math3.optimization.direct.PowellOptimizer.<init>,6,7,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ org.apache.commons.math3.optimization.direct.PowellOptimizer.doOptimize,33,45,150,44,80,29.333333333333332,53.333333333333336,0,74
@@ org.apache.commons.math3.optimization.direct.PowellOptimizer.newPointAndDirection,5,5,15,2,4,13.333333333333334,26.666666666666668,0,1
@@ org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter.<init>,11,14,38,7,14,18.421052631578945,36.84210526315789,0,1
@@ org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter.value,16,21,86,14,33,16.27906976744186,38.372093023255815,0,11
@@ org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer.optimizeInternal,12,16,20,6,10,30.0,50.0,0,1
@@ org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer.setUp,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer.parseOptimizationData,11,14,23,6,10,26.08695652173913,43.47826086956522,0,3
@@ org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer.checkParameters,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.optimization.direct.MultiDirectionalSimplex.iterate,6,7,24,3,4,12.5,16.666666666666664,0,1
@@ org.apache.commons.math3.optimization.direct.MultiDirectionalSimplex.evaluateNewSimplex,8,9,29,4,7,13.793103448275861,24.137931034482758,0,3
@@ org.apache.commons.math3.optimization.direct.PowellOptimizer$LineSearch$1.value,5,5,19,2,4,10.526315789473683,21.052631578947366,0,1
@@ org.apache.commons.math3.optimization.general.GaussNewtonOptimizer.doOptimize,31,41,102,20,31,19.607843137254903,30.392156862745097,0,45
@@ org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer.computeWeightedJacobian,13,16,47,8,14,17.02127659574468,29.78723404255319,0,3
@@ org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer.guessParametersErrors,7,8,26,3,5,11.538461538461538,19.230769230769234,0,2
@@ org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer.computeSigma,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer.computeResiduals,7,8,19,3,5,15.789473684210526,26.31578947368421,0,1
@@ org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer.squareRoot,7,8,15,3,5,20.0,33.33333333333333,0,1
@@ org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer.doOptimize,93,133,450,121,211,26.88888888888889,46.88888888888889,0,792
@@ org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer.determineLMParameter,72,99,382,70,116,18.32460732984293,30.36649214659686,0,201
@@ org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer.determineLMDirection,41,56,227,44,78,19.383259911894275,34.36123348017621,0,60
@@ org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer.qrDecomposition,36,48,169,46,77,27.218934911242602,45.562130177514796,0,75
@@ org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer.qTy,11,13,46,6,10,13.043478260869565,21.73913043478261,0,5
@@ org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer.setInitialStep,5,5,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer.doOptimize,35,48,154,35,57,22.727272727272727,37.01298701298701,0,53
@@ org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer.findUpperBound,7,8,18,4,8,22.22222222222222,44.44444444444444,0,1
@@ org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer$LineSearchFunction.value,8,9,30,4,7,13.333333333333334,23.333333333333332,0,1
@@ org.apache.commons.math3.optimization.linear.SimplexSolver.getPivotColumn,7,8,22,5,12,22.727272727272727,54.54545454545454,0,2
@@ org.apache.commons.math3.optimization.linear.SimplexSolver.getPivotRow,36,53,120,38,73,31.666666666666664,60.83333333333333,0,24
@@ org.apache.commons.math3.optimization.linear.SimplexSolver.doIteration,9,11,24,6,11,25.0,45.83333333333333,0,1
@@ org.apache.commons.math3.optimization.linear.SimplexSolver.solvePhase1,8,10,12,4,5,33.33333333333333,41.66666666666667,0,0
@@ org.apache.commons.math3.optimization.linear.SimplexSolver.doOptimize,5,5,5,1,2,20.0,40.0,0,0
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.<init>,8,9,12,4,5,33.33333333333333,41.66666666666667,0,0
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.initializeColumnLabels,15,19,44,10,14,22.727272727272727,31.818181818181817,0,2
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.createTableau,30,41,91,26,34,28.57142857142857,37.362637362637365,0,19
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.normalizeConstraints,5,5,6,1,2,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.normalize,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.getNumObjectiveFunctions,5,5,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.getConstraintTypeCounts,7,8,11,3,6,27.27272727272727,54.54545454545454,0,0
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.getInvertedCoefficientSum,5,5,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.getBasicRow,10,13,32,9,19,28.125,59.375,0,4
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.dropPhase1Objective,25,33,86,19,32,22.093023255813954,37.2093023255814,0,11
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.isOptimal,7,8,18,4,8,22.22222222222222,44.44444444444444,0,0
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.getSolution,28,37,63,21,30,33.33333333333333,47.61904761904761,0,12
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.divideRow,5,5,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.subtractRow,7,8,22,4,6,18.181818181818183,27.27272727272727,0,2
@@ org.apache.commons.math3.optimization.linear.SimplexTableau.equals,17,27,79,12,22,15.18987341772152,27.848101265822784,0,5
@@ org.apache.commons.math3.optimization.linear.LinearConstraint.<init>,5,5,16,2,4,12.5,25.0,0,1
@@ org.apache.commons.math3.optimization.linear.LinearConstraint.equals,11,15,31,6,10,19.35483870967742,32.25806451612903,0,1
@@ org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer.incrementIterationsCounter,4,4,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.optimization.linear.Relationship.oppositeRelationship,5,6,9,3,3,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.optimization.linear.LinearObjectiveFunction.equals,10,13,23,5,8,21.73913043478261,34.78260869565217,0,1
@@ org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer$1.compare,12,15,16,5,8,31.25,50.0,0,1
@@ org.apache.commons.math3.optimization.univariate.BracketFinder.<init>,6,7,10,3,4,30.0,40.0,0,0
@@ org.apache.commons.math3.optimization.univariate.BracketFinder.search,42,62,254,57,130,22.440944881889763,51.181102362204726,0,88
@@ org.apache.commons.math3.optimization.univariate.BrentOptimizer.<init>,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.optimization.univariate.BrentOptimizer.doOptimize,67,96,452,192,319,42.47787610619469,70.57522123893806,0,413
@@ org.apache.commons.math3.optimization.univariate.BrentOptimizer.best,14,18,20,6,10,30.0,50.0,0,0
@@ org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer.<init>,7,9,11,4,6,36.36363636363637,54.54545454545454,0,1
@@ org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer.getOptima,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer.optimize,10,12,34,7,10,20.588235294117645,29.411764705882355,0,2
@@ org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker.converged,9,12,22,6,9,27.27272727272727,40.909090909090914,0,2
@@ org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer.optimize,6,7,12,3,4,25.0,33.33333333333333,0,1
@@ org.apache.commons.math3.linear.JacobiPreconditioner.create,12,15,33,5,10,15.151515151515152,30.303030303030305,0,2
@@ org.apache.commons.math3.linear.RealMatrixFormat.format,12,15,48,12,20,25.0,41.66666666666667,0,7
@@ org.apache.commons.math3.linear.RealMatrixFormat.parse,4,4,5,2,2,40.0,40.0,0,1
@@ org.apache.commons.math3.linear.RealMatrixFormat.parse,36,52,115,37,60,32.17391304347826,52.17391304347826,0,30
@@ org.apache.commons.math3.linear.ConjugateGradient.solveInPlace,21,29,80,16,31,20.0,38.75,0,11
@@ org.apache.commons.math3.linear.CholeskyDecomposition.<init>,23,30,103,24,44,23.300970873786408,42.71844660194174,0,14
@@ org.apache.commons.math3.linear.CholeskyDecomposition.getL,4,4,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.math3.linear.CholeskyDecomposition.getLT,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.CholeskyDecomposition.getDeterminant,5,5,16,2,4,12.5,25.0,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createRealMatrix,5,5,8,2,2,25.0,25.0,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldMatrix,5,5,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createRealMatrix,8,10,8,4,6,50.0,75.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldMatrix,8,10,8,4,6,50.0,75.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createRealIdentityMatrix,5,5,10,2,4,20.0,40.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldIdentityMatrix,5,5,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createRealDiagonalMatrix,5,5,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldDiagonalMatrix,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createRealVector,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldVector,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createRowRealMatrix,7,8,14,3,5,21.428571428571427,35.714285714285715,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createRowFieldMatrix,9,11,19,4,7,21.052631578947366,36.84210526315789,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createColumnRealMatrix,7,8,14,3,5,21.428571428571427,35.714285714285715,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createColumnFieldMatrix,9,11,19,4,7,21.052631578947366,36.84210526315789,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.isSymmetricInternal,16,21,44,13,26,29.545454545454547,59.09090909090909,0,6
@@ org.apache.commons.math3.linear.MatrixUtils.checkRowIndex,5,6,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.checkColumnIndex,5,6,9,3,5,33.33333333333333,55.55555555555556,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.checkSubMatrixIndex,6,7,17,3,4,17.647058823529413,23.52941176470588,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.checkSubMatrixIndex,16,21,32,8,14,25.0,43.75,0,2
@@ org.apache.commons.math3.linear.MatrixUtils.checkAdditionCompatible,5,6,10,3,5,30.0,50.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.checkSubtractionCompatible,5,6,10,3,5,30.0,50.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.checkMultiplicationCompatible,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.serializeRealVector,5,5,10,2,4,20.0,40.0,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.deserializeRealVector,5,5,13,2,4,15.384615384615385,30.76923076923077,0,0
