@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setValue,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setValueBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.hasAltValue,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.getAltValue,6,7,9,9,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.getAltValueBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setAltValue,4,4,5,5,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setAltValueBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.hasText,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.getText,6,7,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.getTextBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setText,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setTextBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.hasType,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.getType,6,7,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.getTypeBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setType,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setTypeBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.hasTid,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.getTid,6,7,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.getTidBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setTid,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.setTidBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.hasBeginPoint,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Timex$Builder.hasEndPoint,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.maybeForceBuilderInitialization,4,4,1,1,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clear,65,85,206,176,85.43689320388349,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.build,4,4,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.buildPartial,159,226,1189,409,34.3986543313709,0,3
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeFrom,4,4,6,6,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeFrom,219,321,785,471,60.0,0,3
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.isInitialized,54,80,104,69,66.34615384615384,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeFrom,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.ensureTokenIsMutable,4,4,7,7,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getTokenList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getTokenCount,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getToken,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setToken,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setToken,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addToken,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addToken,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addToken,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addToken,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addAllToken,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearToken,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.removeToken,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getTokenOrBuilder,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getTokenOrBuilderList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getTokenFieldBuilder,7,8,13,12,92.3076923076923,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasTokenOffsetBegin,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasTokenOffsetEnd,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasSentenceIndex,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasCharacterOffsetBegin,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasCharacterOffsetEnd,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasParseTree,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getParseTree,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setParseTree,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setParseTree,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeParseTree,10,13,27,27,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearParseTree,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getParseTreeOrBuilder,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getParseTreeFieldBuilder,4,4,8,7,87.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasBinarizedParseTree,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getBinarizedParseTree,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setBinarizedParseTree,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setBinarizedParseTree,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeBinarizedParseTree,10,13,27,27,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearBinarizedParseTree,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getBinarizedParseTreeOrBuilder,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getBinarizedParseTreeFieldBuilder,4,4,8,7,87.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasAnnotatedParseTree,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getAnnotatedParseTree,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setAnnotatedParseTree,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setAnnotatedParseTree,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeAnnotatedParseTree,10,13,27,27,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearAnnotatedParseTree,5,5,9,9,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getAnnotatedParseTreeOrBuilder,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getAnnotatedParseTreeFieldBuilder,4,4,8,7,87.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasSentiment,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getSentiment,6,7,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getSentimentBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setSentiment,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setSentimentBytes,4,4,5,5,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.ensureKBestParseTreesIsMutable,4,4,7,7,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKBestParseTreesList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKBestParseTreesCount,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKBestParseTrees,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setKBestParseTrees,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setKBestParseTrees,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addKBestParseTrees,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addKBestParseTrees,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addKBestParseTrees,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addKBestParseTrees,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addAllKBestParseTrees,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearKBestParseTrees,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.removeKBestParseTrees,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKBestParseTreesOrBuilder,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKBestParseTreesOrBuilderList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKBestParseTreesFieldBuilder,7,8,13,12,92.3076923076923,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasBasicDependencies,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getBasicDependencies,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setBasicDependencies,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setBasicDependencies,5,5,11,11,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeBasicDependencies,10,13,27,27,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearBasicDependencies,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getBasicDependenciesOrBuilder,7,8,12,12,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getBasicDependenciesFieldBuilder,4,4,8,7,87.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasCollapsedDependencies,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getCollapsedDependencies,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setCollapsedDependencies,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setCollapsedDependencies,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeCollapsedDependencies,10,13,27,27,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearCollapsedDependencies,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getCollapsedDependenciesOrBuilder,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getCollapsedDependenciesFieldBuilder,4,4,8,7,87.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasCollapsedCCProcessedDependencies,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getCollapsedCCProcessedDependencies,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setCollapsedCCProcessedDependencies,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setCollapsedCCProcessedDependencies,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeCollapsedCCProcessedDependencies,10,13,27,27,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearCollapsedCCProcessedDependencies,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getCollapsedCCProcessedDependenciesOrBuilder,7,8,12,12,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getCollapsedCCProcessedDependenciesFieldBuilder,4,4,8,7,87.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasAlternativeDependencies,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getAlternativeDependencies,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setAlternativeDependencies,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setAlternativeDependencies,5,5,11,11,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeAlternativeDependencies,10,13,27,27,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearAlternativeDependencies,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getAlternativeDependenciesOrBuilder,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getAlternativeDependenciesFieldBuilder,4,4,8,7,87.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.ensureOpenieTripleIsMutable,4,4,7,7,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getOpenieTripleList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getOpenieTripleCount,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getOpenieTriple,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setOpenieTriple,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setOpenieTriple,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addOpenieTriple,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addOpenieTriple,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addOpenieTriple,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addOpenieTriple,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addAllOpenieTriple,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearOpenieTriple,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.removeOpenieTriple,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getOpenieTripleOrBuilder,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getOpenieTripleOrBuilderList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getOpenieTripleFieldBuilder,7,8,13,12,92.3076923076923,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.ensureKbpTripleIsMutable,4,4,7,7,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKbpTripleList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKbpTripleCount,4,4,8,8,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKbpTriple,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setKbpTriple,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setKbpTriple,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addKbpTriple,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addKbpTriple,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addKbpTriple,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addKbpTriple,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addAllKbpTriple,5,5,11,11,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearKbpTriple,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.removeKbpTriple,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKbpTripleOrBuilder,4,4,10,10,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKbpTripleOrBuilderList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getKbpTripleFieldBuilder,7,8,13,12,92.3076923076923,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.ensureEntailedSentenceIsMutable,4,4,7,7,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedSentenceList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedSentenceCount,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedSentence,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setEntailedSentence,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setEntailedSentence,5,5,13,13,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addEntailedSentence,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addEntailedSentence,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addEntailedSentence,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addEntailedSentence,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addAllEntailedSentence,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearEntailedSentence,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.removeEntailedSentence,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedSentenceOrBuilder,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedSentenceOrBuilderList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedSentenceFieldBuilder,7,8,13,12,92.3076923076923,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.ensureEntailedClauseIsMutable,4,4,7,7,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedClauseList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedClauseCount,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedClause,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setEntailedClause,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setEntailedClause,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addEntailedClause,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addEntailedClause,7,8,15,15,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addEntailedClause,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addEntailedClause,5,5,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.addAllEntailedClause,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearEntailedClause,5,5,9,9,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.removeEntailedClause,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedClauseOrBuilder,4,4,10,10,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedClauseOrBuilderList,4,4,8,8,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEntailedClauseFieldBuilder,7,8,13,12,92.3076923076923,0,11
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasEnhancedDependencies,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEnhancedDependencies,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setEnhancedDependencies,7,8,13,13,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setEnhancedDependencies,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeEnhancedDependencies,10,13,27,27,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearEnhancedDependencies,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEnhancedDependenciesOrBuilder,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEnhancedDependenciesFieldBuilder,4,4,8,7,87.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.hasEnhancedPlusPlusDependencies,5,5,4,4,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEnhancedPlusPlusDependencies,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setEnhancedPlusPlusDependencies,7,8,13,13,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.setEnhancedPlusPlusDependencies,5,5,11,11,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.mergeEnhancedPlusPlusDependencies,10,13,27,27,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.clearEnhancedPlusPlusDependencies,5,5,9,9,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEnhancedPlusPlusDependenciesOrBuilder,7,8,12,12,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getEnhancedPlusPlusDependenciesFieldBuilder,4,4,8,7,87.5,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.ensureCharacterIsMutable,4,4,7,7,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getCharacterList,4,4,8,8,100.0,0,0
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getCharacterCount,4,4,8,8,100.0,0,1
@@ edu.stanford.nlp.pipeline.CoreNLPProtos$Sentence$Builder.getCharacter,4,4,10,10,100.0,0,0
