@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.equals,8,10,17,4,6,23.52941176470588,35.294117647058826,0,0
@@ org.jfree.chart.servlet.ChartDeleter.valueUnbound,7,8,6,2,4,33.33333333333333,66.66666666666666,0,1
@@ org.jfree.chart.servlet.ServletUtilities.setTempFilePrefix,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.servlet.ServletUtilities.setTempOneTimeFilePrefix,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.servlet.ServletUtilities.saveChartAsPNG,8,10,17,5,6,29.411764705882355,35.294117647058826,0,1
@@ org.jfree.chart.servlet.ServletUtilities.saveChartAsJPEG,8,10,17,5,6,29.411764705882355,35.294117647058826,0,1
@@ org.jfree.chart.servlet.ServletUtilities.createTempDir,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ org.jfree.chart.servlet.ServletUtilities.registerChartForDeletion,7,8,10,3,4,30.0,40.0,0,1
@@ org.jfree.chart.servlet.ServletUtilities.sendTempFile,7,9,11,4,8,36.36363636363637,72.72727272727273,0,1
@@ org.jfree.chart.servlet.ServletUtilities.sendTempFile,12,15,24,6,9,25.0,37.5,0,3
@@ org.jfree.chart.servlet.ServletUtilities.searchReplace,6,7,19,3,4,15.789473684210526,21.052631578947366,0,1
@@ org.jfree.chart.servlet.DisplayChart.service,19,28,36,20,30,55.55555555555556,83.33333333333334,0,2
@@ org.jfree.chart.needle.MeterNeedle.setOutlinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.needle.MeterNeedle.setOutlineStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.needle.MeterNeedle.setFillPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.needle.MeterNeedle.setHighlightPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.needle.MeterNeedle.defaultDisplay,6,7,17,4,4,23.52941176470588,23.52941176470588,0,0
@@ org.jfree.chart.needle.MeterNeedle.equals,20,28,63,10,18,15.873015873015872,28.57142857142857,0,4
@@ org.jfree.chart.needle.PointerNeedle.drawNeedle,11,15,25,9,10,36.0,40.0,0,1
@@ org.jfree.chart.needle.PointerNeedle.equals,8,10,10,4,6,40.0,60.0,0,0
@@ org.jfree.chart.needle.PlumNeedle.drawNeedle,5,6,11,3,5,27.27272727272727,45.45454545454545,0,0
@@ org.jfree.chart.needle.PlumNeedle.equals,8,10,10,4,6,40.0,60.0,0,1
@@ org.jfree.chart.needle.PinNeedle.drawNeedle,7,9,20,5,7,25.0,35.0,0,1
@@ org.jfree.chart.needle.PinNeedle.equals,8,10,10,4,6,40.0,60.0,0,0
@@ org.jfree.chart.needle.WindNeedle.drawNeedle,5,6,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.jfree.chart.needle.WindNeedle.equals,9,12,12,5,8,41.66666666666667,66.66666666666666,0,1
@@ org.jfree.chart.needle.ArrowNeedle.drawNeedle,13,17,41,8,13,19.51219512195122,31.70731707317073,0,4
@@ org.jfree.chart.needle.ArrowNeedle.equals,10,13,19,5,8,26.31578947368421,42.10526315789473,0,0
@@ org.jfree.chart.needle.ShipNeedle.drawNeedle,5,6,11,3,5,27.27272727272727,45.45454545454545,0,1
@@ org.jfree.chart.needle.ShipNeedle.equals,9,12,12,5,8,41.66666666666667,66.66666666666666,0,1
@@ org.jfree.chart.needle.LineNeedle.drawNeedle,5,6,12,3,6,25.0,50.0,0,1
@@ org.jfree.chart.needle.LineNeedle.equals,6,7,8,3,4,37.5,50.0,0,0
@@ org.jfree.chart.needle.MiddlePinNeedle.drawNeedle,7,9,19,5,7,26.31578947368421,36.84210526315789,0,1
@@ org.jfree.chart.needle.MiddlePinNeedle.equals,9,12,12,5,8,41.66666666666667,66.66666666666666,0,1
@@ org.jfree.chart.needle.LongNeedle.drawNeedle,13,18,51,13,19,25.49019607843137,37.254901960784316,0,4
@@ org.jfree.chart.needle.LongNeedle.equals,6,7,8,3,4,37.5,50.0,0,1
@@ org.jfree.chart.panel.ZoomHandler.mousePressed,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.panel.ZoomHandler.mouseDragged,19,26,60,17,28,28.333333333333332,46.666666666666664,0,7
@@ org.jfree.chart.panel.ZoomHandler.mouseReleased,33,47,111,35,48,31.53153153153153,43.24324324324324,0,17
@@ org.jfree.chart.panel.ZoomHandler.drawZoomRectangle,10,13,21,7,8,33.33333333333333,38.095238095238095,0,1
@@ org.jfree.chart.panel.RegionSelectionHandler.mousePressed,12,16,19,6,10,31.57894736842105,52.63157894736842,0,1
@@ org.jfree.chart.panel.RegionSelectionHandler.mouseDragged,6,7,19,3,4,15.789473684210526,21.052631578947366,0,1
@@ org.jfree.chart.panel.RegionSelectionHandler.mouseReleased,8,10,19,4,6,21.052631578947366,31.57894736842105,0,1
@@ org.jfree.chart.panel.RegionSelectionHandler.mouseClicked,6,8,14,4,6,28.57142857142857,42.857142857142854,0,1
@@ org.jfree.chart.panel.PanHandler.mousePressed,9,13,19,7,11,36.84210526315789,57.89473684210527,0,1
@@ org.jfree.chart.panel.PanHandler.mouseDragged,10,13,38,6,9,15.789473684210526,23.684210526315788,0,2
@@ org.jfree.chart.panel.PanHandler.mouseReleased,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.addDomainCrosshair,4,4,5,2,2,40.0,40.0,0,1
@@ org.jfree.chart.panel.CrosshairOverlay.removeDomainCrosshair,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.clearDomainCrosshairs,7,8,17,3,5,17.647058823529413,29.411764705882355,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.addRangeCrosshair,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.removeRangeCrosshair,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.clearRangeCrosshairs,7,8,17,3,5,17.647058823529413,29.411764705882355,0,1
@@ org.jfree.chart.panel.CrosshairOverlay.paintOverlay,16,21,51,6,11,11.76470588235294,21.568627450980394,0,7
@@ org.jfree.chart.panel.CrosshairOverlay.drawHorizontalCrosshair,9,12,43,5,8,11.627906976744185,18.6046511627907,0,3
@@ org.jfree.chart.panel.CrosshairOverlay.drawVerticalCrosshair,9,12,43,5,8,11.627906976744185,18.6046511627907,0,3
@@ org.jfree.chart.panel.CrosshairOverlay.calculateLabelPoint,39,59,99,30,55,30.303030303030305,55.55555555555556,0,20
@@ org.jfree.chart.panel.CrosshairOverlay.textAlignPtForLabelAnchorV,18,25,49,9,16,18.367346938775512,32.6530612244898,0,3
@@ org.jfree.chart.panel.CrosshairOverlay.textAlignPtForLabelAnchorH,18,25,49,9,16,18.367346938775512,32.6530612244898,0,2
@@ org.jfree.chart.panel.CrosshairOverlay.flipAnchorH,14,19,37,7,12,18.91891891891892,32.432432432432435,0,2
@@ org.jfree.chart.panel.CrosshairOverlay.flipAnchorV,14,19,37,7,12,18.91891891891892,32.432432432432435,0,2
@@ org.jfree.chart.panel.CrosshairOverlay.equals,10,13,23,5,8,21.73913043478261,34.78260869565217,0,1
@@ org.jfree.chart.panel.AbstractOverlay.addChangeListener,7,8,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.jfree.chart.panel.AbstractOverlay.removeChangeListener,7,8,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.jfree.chart.panel.AbstractOverlay.notifyListeners,10,12,24,11,17,45.83333333333333,70.83333333333334,0,2
@@ org.jfree.chart.plot.FastScatterPlot.<init>,6,7,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setDomainAxis,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setRangeAxis,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setDomainGridlinesVisible,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setDomainGridlineStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setDomainGridlinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setRangeGridlinesVisible,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setRangeGridlineStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setRangeGridlinePaint,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.plot.FastScatterPlot.draw,6,7,24,4,5,16.666666666666664,20.833333333333336,0,1
@@ org.jfree.chart.plot.FastScatterPlot.render,6,7,22,3,5,13.636363636363635,22.727272727272727,0,1
@@ org.jfree.chart.plot.FastScatterPlot.drawDomainGridlines,6,7,11,2,3,18.181818181818183,27.27272727272727,0,1
@@ org.jfree.chart.plot.FastScatterPlot.drawRangeGridlines,6,7,11,2,3,18.181818181818183,27.27272727272727,0,1
@@ org.jfree.chart.plot.FastScatterPlot.getDataRange,6,7,19,3,4,15.789473684210526,21.052631578947366,0,0
@@ org.jfree.chart.plot.FastScatterPlot.calculateXDataRange,12,16,41,16,25,39.02439024390244,60.97560975609756,0,6
@@ org.jfree.chart.plot.FastScatterPlot.calculateYDataRange,12,16,41,16,25,39.02439024390244,60.97560975609756,0,4
@@ org.jfree.chart.plot.FastScatterPlot.zoomDomainAxes,5,5,11,2,2,18.181818181818183,18.181818181818183,0,0
@@ org.jfree.chart.plot.FastScatterPlot.zoomRangeAxes,5,5,11,2,2,18.181818181818183,18.181818181818183,0,0
@@ org.jfree.chart.plot.FastScatterPlot.panDomainAxes,7,9,18,4,6,22.22222222222222,33.33333333333333,0,0
@@ org.jfree.chart.plot.FastScatterPlot.panRangeAxes,7,9,18,4,6,22.22222222222222,33.33333333333333,0,1
@@ org.jfree.chart.plot.FastScatterPlot.equals,35,50,107,18,32,16.822429906542055,29.906542056074763,0,8
@@ org.jfree.chart.plot.FastScatterPlot.clone,8,10,22,6,7,27.27272727272727,31.818181818181817,0,1
@@ org.jfree.chart.plot.FastScatterPlot.readObject,6,7,12,4,4,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.plot.PieLabelLinkStyle.equals,8,10,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ org.jfree.chart.plot.PieLabelLinkStyle.readResolve,8,10,19,4,6,21.052631578947366,31.57894736842105,0,1
@@ org.jfree.chart.plot.ValueMarker.equals,10,13,19,5,8,26.31578947368421,42.10526315789473,0,1
@@ org.jfree.chart.plot.ThermometerPlot.<init>,4,4,5,2,3,40.0,60.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setDataset,6,7,12,4,5,33.33333333333333,41.66666666666667,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setRangeAxis,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setPadding,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setThermometerStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setThermometerPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setUnits,6,8,14,4,6,28.57142857142857,42.857142857142854,0,1
@@ org.jfree.chart.plot.ThermometerPlot.setValueLocation,5,6,6,3,4,50.0,66.66666666666666,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setAxisLocation,5,6,6,3,4,50.0,66.66666666666666,0,1
@@ org.jfree.chart.plot.ThermometerPlot.setValueFont,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setValuePaint,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setValueFormat,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.plot.ThermometerPlot.setMercuryPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setSubrangeInfo,5,6,10,3,4,30.0,40.0,0,1
@@ org.jfree.chart.plot.ThermometerPlot.setSubrange,5,6,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.jfree.chart.plot.ThermometerPlot.setDisplayRange,9,13,26,6,10,23.076923076923077,38.46153846153847,0,2
@@ org.jfree.chart.plot.ThermometerPlot.getSubrangePaint,5,6,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setSubrangePaint,6,8,14,4,6,28.57142857142857,42.857142857142854,0,1
@@ org.jfree.chart.plot.ThermometerPlot.draw,28,43,190,25,35,13.157894736842104,18.421052631578945,0,38
@@ org.jfree.chart.plot.ThermometerPlot.datasetChanged,12,16,28,6,11,21.428571428571427,39.285714285714285,0,1
@@ org.jfree.chart.plot.ThermometerPlot.setAxisRange,6,7,16,3,5,18.75,31.25,0,1
@@ org.jfree.chart.plot.ThermometerPlot.isValidNumber,6,7,4,3,4,75.0,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.inSubrange,6,7,16,3,4,18.75,25.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.getCurrentPaint,9,12,28,5,9,17.857142857142858,32.142857142857146,0,0
@@ org.jfree.chart.plot.ThermometerPlot.equals,53,77,193,28,56,14.507772020725387,29.015544041450774,0,37
@@ org.jfree.chart.plot.ThermometerPlot.equal,16,21,26,9,18,34.61538461538461,69.23076923076923,0,2
@@ org.jfree.chart.plot.ThermometerPlot.clone,6,7,19,4,5,21.052631578947366,26.31578947368421,0,1
@@ org.jfree.chart.plot.ThermometerPlot.writeObject,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ org.jfree.chart.plot.ThermometerPlot.readObject,7,8,15,4,5,26.666666666666668,33.33333333333333,0,1
@@ org.jfree.chart.plot.AbstractPieLabelDistributor.addPieLabelRecord,4,4,5,2,2,40.0,40.0,0,1
@@ org.jfree.chart.plot.CategoryCrosshairState.updateCrosshairPoint,7,9,25,5,6,20.0,24.0,0,1
@@ org.jfree.chart.plot.CategoryCrosshairState.updateCrosshairX,7,9,20,5,6,25.0,30.0,0,1
@@ org.jfree.chart.plot.SpiderWebPlot.<init>,6,7,17,3,4,17.647058823529413,23.52941176470588,0,1
@@ org.jfree.chart.plot.SpiderWebPlot.setDataset,6,7,14,4,5,28.57142857142857,35.714285714285715,0,1
@@ org.jfree.chart.plot.SpiderWebPlot.setDataExtractOrder,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.plot.SpiderWebPlot.setDirection,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setInteriorGap,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setAxisLinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setAxisLineStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.getSeriesPaint,8,10,23,4,6,17.391304347826086,26.08695652173913,0,1
@@ org.jfree.chart.plot.SpiderWebPlot.setBaseSeriesPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.getSeriesOutlinePaint,6,7,15,3,4,20.0,26.666666666666668,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setBaseSeriesOutlinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.getSeriesOutlineStroke,6,7,15,3,4,20.0,26.666666666666668,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setBaseSeriesOutlineStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setLegendItemShape,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setLabelFont,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setLabelPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setLabelGenerator,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.getLegendItems,13,17,39,8,16,20.51282051282051,41.02564102564102,0,3
@@ org.jfree.chart.plot.SpiderWebPlot.draw,18,23,78,14,21,17.94871794871795,26.923076923076923,0,8
@@ org.jfree.chart.plot.SpiderWebPlot.calculateMaxValue,11,14,34,9,16,26.47058823529412,47.05882352941176,0,8
@@ org.jfree.chart.plot.SpiderWebPlot.drawRadarPoly,20,28,96,19,33,19.791666666666664,34.375,0,22
@@ org.jfree.chart.plot.SpiderWebPlot.getPlotValue,6,7,23,3,4,13.043478260869565,17.391304347826086,0,1
@@ org.jfree.chart.plot.SpiderWebPlot.drawLabel,5,5,21,2,3,9.523809523809524,14.285714285714285,0,1
@@ org.jfree.chart.plot.SpiderWebPlot.calculateLabelLocation,8,10,26,6,10,23.076923076923077,38.46153846153847,0,1
@@ org.jfree.chart.plot.SpiderWebPlot.equals,58,85,211,29,56,13.744075829383887,26.540284360189574,0,36
@@ org.jfree.chart.plot.SpiderWebPlot.readObject,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.jfree.chart.plot.RingPlot.setSeparatorStroke,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.plot.RingPlot.setSeparatorPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.RingPlot.drawItem,31,46,108,21,35,19.444444444444446,32.407407407407405,0,17
@@ org.jfree.chart.plot.RingPlot.equals,18,25,57,9,16,15.789473684210526,28.07017543859649,0,4
@@ org.jfree.chart.plot.RingPlot.extendLine,4,4,5,2,2,40.0,40.0,0,1
@@ org.jfree.chart.plot.PiePlot.<init>,4,4,17,2,3,11.76470588235294,17.647058823529413,0,1
@@ org.jfree.chart.plot.PiePlot.setDataset,6,7,13,4,5,30.76923076923077,38.46153846153847,0,0
@@ org.jfree.chart.plot.PiePlot.setDirection,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.setInteriorGap,7,9,13,4,7,30.76923076923077,53.84615384615385,0,1
@@ org.jfree.chart.plot.PiePlot.setCircular,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.plot.PiePlot.lookupSectionPaint,6,7,15,4,7,26.666666666666668,46.666666666666664,0,0
@@ org.jfree.chart.plot.PiePlot.getSectionKey,8,11,23,7,11,30.434782608695656,47.82608695652174,0,1
@@ org.jfree.chart.plot.PiePlot.getSectionPaint,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.plot.PiePlot.clearSectionPaints,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.plot.PiePlot.setBaseSectionPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.lookupSectionOutlinePaint,6,7,15,4,7,26.666666666666668,46.666666666666664,0,0
@@ org.jfree.chart.plot.PiePlot.lookupSectionOutlinePaint,12,15,25,5,8,20.0,32.0,0,1
@@ org.jfree.chart.plot.PiePlot.clearSectionOutlinePaints,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.plot.PiePlot.setBaseSectionOutlinePaint,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.plot.PiePlot.lookupSectionOutlineStroke,6,7,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ org.jfree.chart.plot.PiePlot.lookupSectionOutlineStroke,10,12,19,4,6,21.052631578947366,31.57894736842105,0,1
@@ org.jfree.chart.plot.PiePlot.clearSectionOutlineStrokes,4,4,3,2,2,66.66666666666666,66.66666666666666,0,1
@@ org.jfree.chart.plot.PiePlot.setBaseSectionOutlineStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.getExplodePercent,5,6,12,3,5,25.0,41.66666666666667,0,0
@@ org.jfree.chart.plot.PiePlot.setExplodePercent,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ org.jfree.chart.plot.PiePlot.getMaximumExplodePercent,9,11,18,4,7,22.22222222222222,38.88888888888889,0,2
@@ org.jfree.chart.plot.PiePlot.setLabelLinkStyle,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelLinkPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelLinkStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelFont,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.plot.PiePlot.setLabelPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelPadding,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.setSimpleLabelOffset,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.plot.PiePlot.setLabelDistributor,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLegendItemShape,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLegendLabelGenerator,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.plot.PiePlot.initialise,4,4,8,2,3,25.0,37.5,0,0
@@ org.jfree.chart.plot.PiePlot.draw,11,14,47,6,13,12.76595744680851,27.659574468085108,0,2
@@ org.jfree.chart.plot.PiePlot.calculateLinkAndExplodeAreas,9,12,51,7,10,13.725490196078432,19.607843137254903,0,3
@@ org.jfree.chart.plot.PiePlot.drawPie,20,27,77,14,26,18.181818181818183,33.76623376623377,0,14
@@ org.jfree.chart.plot.PiePlot.drawItem,25,37,105,18,29,17.142857142857142,27.61904761904762,0,9
@@ org.jfree.chart.plot.PiePlot.drawSimpleLabels,32,45,86,21,32,24.418604651162788,37.2093023255814,0,47
@@ org.jfree.chart.plot.PiePlot.drawLabels,24,32,61,15,22,24.59016393442623,36.0655737704918,0,15
@@ org.jfree.chart.plot.PiePlot.drawLeftLabels,13,16,61,8,13,13.114754098360656,21.311475409836063,0,10
@@ org.jfree.chart.plot.PiePlot.drawRightLabels,13,16,61,8,13,13.114754098360656,21.311475409836063,0,12
@@ org.jfree.chart.plot.PiePlot.getLegendItems,30,40,76,24,32,31.57894736842105,42.10526315789473,0,33
@@ org.jfree.chart.plot.PiePlot.getArcBounds,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.plot.PiePlot.drawLeftLabel,9,12,54,5,9,9.25925925925926,16.666666666666664,0,3
@@ org.jfree.chart.plot.PiePlot.drawRightLabel,9,12,54,5,9,9.25925925925926,16.666666666666664,0,1
@@ org.jfree.chart.plot.PiePlot.findSelectionStateForDataset,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.plot.PiePlot.select,20,29,75,16,28,21.333333333333336,37.333333333333336,0,16
@@ org.jfree.chart.plot.PiePlot.calculateAngleForValue,6,7,20,3,4,15.0,20.0,0,1
@@ org.jfree.chart.plot.PiePlot.createHotSpotShape,19,26,68,11,22,16.176470588235293,32.35294117647059,0,4
@@ org.jfree.chart.plot.PiePlot.equals,100,148,379,50,98,13.192612137203167,25.857519788918204,0,133
@@ org.jfree.chart.plot.PiePlot.clone,12,16,38,10,11,26.31578947368421,28.947368421052634,0,2
@@ org.jfree.chart.plot.DialShape.equals,8,10,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ org.jfree.chart.plot.DialShape.readResolve,8,10,15,4,6,26.666666666666668,40.0,0,1
@@ org.jfree.chart.plot.DefaultDrawingSupplier.equals,26,37,87,13,24,14.942528735632186,27.586206896551722,0,9
@@ org.jfree.chart.plot.DefaultDrawingSupplier.equalShapes,16,21,26,9,18,34.61538461538461,69.23076923076923,0,2
@@ org.jfree.chart.plot.DefaultDrawingSupplier.writeObject,17,21,67,10,16,14.925373134328357,23.88059701492537,0,8
@@ org.jfree.chart.plot.DefaultDrawingSupplier.readObject,17,21,63,10,16,15.873015873015872,25.396825396825395,0,11
@@ org.jfree.chart.plot.PieLabelDistributor.distributeLabels,8,10,15,6,6,40.0,40.0,0,1
@@ org.jfree.chart.plot.PieLabelDistributor.isOverlap,7,8,20,5,10,25.0,50.0,0,1
@@ org.jfree.chart.plot.PieLabelDistributor.adjustInwards,10,13,42,9,12,21.428571428571427,28.57142857142857,0,5
@@ org.jfree.chart.plot.PieLabelDistributor.adjustDownwards,7,8,23,4,6,17.391304347826086,26.08695652173913,0,1
@@ org.jfree.chart.plot.PieLabelDistributor.adjustUpwards,7,8,18,4,5,22.22222222222222,27.77777777777778,0,1
@@ org.jfree.chart.plot.PieLabelDistributor.spreadEvenly,10,12,38,6,11,15.789473684210526,28.947368421052634,0,3
@@ org.jfree.chart.plot.PieLabelDistributor.toString,5,5,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.jfree.chart.plot.PlotRenderingInfo.getSubplotIndex,9,11,20,6,12,30.0,60.0,0,1
@@ org.jfree.chart.plot.PlotRenderingInfo.equals,12,16,31,6,10,19.35483870967742,32.25806451612903,0,2
@@ org.jfree.chart.plot.PlotRenderingInfo.clone,9,11,32,6,8,18.75,25.0,0,2
@@ org.jfree.chart.plot.WaferMapPlot.<init>,6,7,10,4,5,40.0,50.0,0,1
@@ org.jfree.chart.plot.WaferMapPlot.setDataset,6,7,14,4,5,28.57142857142857,35.714285714285715,0,1
@@ org.jfree.chart.plot.WaferMapPlot.setRenderer,6,7,13,4,5,30.76923076923077,38.46153846153847,0,0
@@ org.jfree.chart.plot.WaferMapPlot.draw,13,17,15,8,10,53.333333333333336,66.66666666666666,0,0
@@ org.jfree.chart.plot.WaferMapPlot.drawChipGrid,19,25,119,25,49,21.008403361344538,41.17647058823529,0,14
@@ org.jfree.chart.plot.WaferMapPlot.getWaferEdge,9,11,31,5,13,16.129032258064516,41.935483870967744,0,1
@@ org.jfree.chart.plot.WaferMapPlot.drawWaferEdge,5,5,15,2,3,13.333333333333334,20.0,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.<init>,11,13,11,6,7,54.54545454545454,63.63636363636363,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSectionPaint,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultPaint,5,6,8,3,5,37.5,62.5,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSectionOutlinePaint,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultOutlinePaint,5,6,8,3,5,37.5,62.5,0,1
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSectionOutlineStroke,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultOutlineStroke,5,6,8,3,5,37.5,62.5,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSeriesLabelVisible,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultLabelVisible,5,6,8,3,5,37.5,62.5,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSeriesLabelFont,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
