@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ com.fasterxml.jackson.core.io.MergedStream.available,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ com.fasterxml.jackson.core.io.MergedStream.mark,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.io.MergedStream.markSupported,6,7,8,3,4,37.5,50.0,0,0
@@ com.fasterxml.jackson.core.io.MergedStream.read,6,7,17,3,4,17.647058823529413,23.52941176470588,0,1
@@ com.fasterxml.jackson.core.io.MergedStream.read,8,10,33,5,6,15.151515151515152,18.181818181818183,0,2
@@ com.fasterxml.jackson.core.io.MergedStream.reset,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.io.MergedStream.skip,8,10,31,5,9,16.129032258064516,29.03225806451613,0,1
@@ com.fasterxml.jackson.core.io.MergedStream.freeMergedBuffer,5,6,10,3,4,30.0,40.0,0,0
@@ com.fasterxml.jackson.core.io.NumberOutput.outputInt,23,31,88,23,49,26.136363636363637,55.68181818181818,0,8
@@ com.fasterxml.jackson.core.io.NumberOutput.outputInt,23,31,88,23,49,26.136363636363637,55.68181818181818,0,12
@@ com.fasterxml.jackson.core.io.NumberOutput.outputLong,16,21,61,12,20,19.672131147540984,32.78688524590164,0,6
@@ com.fasterxml.jackson.core.io.NumberOutput.outputLong,19,25,73,13,23,17.80821917808219,31.506849315068493,0,6
@@ com.fasterxml.jackson.core.io.NumberOutput.toString,7,9,16,4,7,25.0,43.75,0,1
@@ com.fasterxml.jackson.core.io.NumberOutput.toString,5,6,6,3,5,50.0,83.33333333333334,0,0
@@ com.fasterxml.jackson.core.io.NumberOutput.outputLeadingTriplet,6,7,19,4,9,21.052631578947366,47.368421052631575,0,1
@@ com.fasterxml.jackson.core.io.NumberOutput.outputLeadingTriplet,6,7,19,4,9,21.052631578947366,47.368421052631575,0,0
@@ com.fasterxml.jackson.core.io.NumberOutput.calcLongStrLength,7,8,16,5,10,31.25,62.5,0,2
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.releaseBuffered,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.loadMore,7,9,16,4,6,25.0,37.5,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.getNextChar,5,6,13,3,5,23.076923076923077,38.46153846153847,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._closeInput,7,9,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._releaseBuffers,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.getText,6,7,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.getValueAsString,6,7,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.getValueAsString,6,7,15,3,4,20.0,26.666666666666668,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._getText2,7,9,13,4,5,30.76923076923077,38.46153846153847,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.getTextCharacters,15,22,56,9,16,16.071428571428573,28.57142857142857,0,4
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.getTextLength,9,13,27,6,9,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.getTextOffset,8,12,23,6,9,26.08695652173913,39.130434782608695,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.getBinaryValue,10,14,34,7,12,20.588235294117645,35.294117647058826,0,3
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.readBinaryValue,5,6,17,3,5,17.647058823529413,29.411764705882355,0,0
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._readBinary,44,66,206,81,119,39.32038834951456,57.76699029126213,0,205
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextToken,40,61,150,63,84,42.0,56.00000000000001,0,24
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._nextAfterName,6,7,18,3,5,16.666666666666664,27.77777777777778,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextTextValue,15,20,40,7,12,17.5,30.0,0,3
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextIntValue,13,17,36,6,10,16.666666666666664,27.77777777777778,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextLongValue,13,17,36,6,10,16.666666666666664,27.77777777777778,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextBooleanValue,15,21,42,8,13,19.047619047619047,30.952380952380953,0,2
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.parseNumberText,49,73,157,59,106,37.57961783439491,67.51592356687898,0,58
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser.parseNumberText2,60,90,398,167,281,41.959798994974875,70.60301507537689,0,274
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._verifyNoLeadingZeroes,18,28,49,18,32,36.734693877551024,65.3061224489796,0,9
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._handleInvalidNumberStart,26,36,47,15,24,31.914893617021278,51.06382978723404,0,4
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseFieldName,11,16,49,9,19,18.367346938775512,38.775510204081634,0,5
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseFieldName2,16,23,59,18,28,30.508474576271187,47.45762711864407,0,11
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._handleUnusualFieldName,24,36,86,22,37,25.581395348837212,43.02325581395349,0,13
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseApostropheFieldName,10,14,41,8,17,19.51219512195122,41.46341463414634,0,4
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._handleUnexpectedValue,17,26,42,12,18,28.57142857142857,42.857142857142854,0,2
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._handleApostropheValue,16,23,50,16,25,32.0,50.0,0,17
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseUnusualFieldName2,14,19,52,17,29,32.69230769230769,55.769230769230774,0,9
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._finishString,9,13,36,8,17,22.22222222222222,47.22222222222222,0,2
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._finishString2,16,23,49,16,25,32.6530612244898,51.02040816326531,0,11
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._skipString,15,21,45,12,20,26.666666666666668,44.44444444444444,0,10
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._skipCR,6,8,20,5,8,25.0,40.0,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._skipComment,12,16,25,8,11,32.0,44.0,0,1
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._decodeEscaped,21,33,53,19,26,35.84905660377358,49.056603773584904,0,7
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._matchToken,18,27,63,17,31,26.984126984126984,49.2063492063492,0,10
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._decodeBase64,39,59,138,40,65,28.985507246376812,47.10144927536232,0,79
@@ com.fasterxml.jackson.core.json.ReaderBasedJsonParser._reportInvalidToken,9,11,23,8,14,34.78260869565217,60.86956521739131,0,2
@@ com.fasterxml.jackson.core.json.JsonWriteContext.createChildArrayContext,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.json.JsonWriteContext.createChildObjectContext,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.json.JsonWriteContext.writeFieldName,9,11,14,4,6,28.57142857142857,42.857142857142854,0,1
@@ com.fasterxml.jackson.core.json.JsonWriteContext.writeValue,14,18,24,6,10,25.0,41.66666666666667,0,1
@@ com.fasterxml.jackson.core.json.JsonWriteContext.appendDesc,10,12,21,4,6,19.047619047619047,28.57142857142857,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.releaseBuffered,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.loadMore,7,9,16,4,6,25.0,37.5,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._loadToHaveAtLeast,15,20,48,11,22,22.916666666666664,45.83333333333333,0,5
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._closeInput,7,9,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._releaseBuffers,5,6,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getText,6,7,15,3,4,20.0,26.666666666666668,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getValueAsString,6,7,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getValueAsString,6,7,15,3,4,20.0,26.666666666666668,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._getText2,7,9,13,4,5,30.76923076923077,38.46153846153847,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getTextCharacters,15,22,56,9,16,16.071428571428573,28.57142857142857,0,4
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getTextLength,9,13,27,6,9,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getTextOffset,8,12,23,6,9,26.08695652173913,39.130434782608695,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getBinaryValue,10,14,34,7,12,20.588235294117645,35.294117647058826,0,2
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.readBinaryValue,5,6,17,3,5,17.647058823529413,29.411764705882355,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._readBinary,44,66,206,81,119,39.32038834951456,57.76699029126213,0,144
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextToken,35,53,106,25,37,23.58490566037736,34.90566037735849,0,20
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._nextTokenNotInObject,12,19,34,9,11,26.47058823529412,32.35294117647059,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._nextAfterName,6,7,18,3,5,16.666666666666664,27.77777777777778,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextFieldName,31,45,113,23,44,20.353982300884958,38.93805309734513,0,17
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._isNextTokenNameYes,23,37,86,34,52,39.53488372093023,60.46511627906976,0,8
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._isNextTokenNameMaybe,15,23,41,11,14,26.82926829268293,34.146341463414636,0,2
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextTextValue,15,20,40,7,12,17.5,30.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextIntValue,13,17,36,6,10,16.666666666666664,27.77777777777778,0,2
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextLongValue,13,17,36,6,10,16.666666666666664,27.77777777777778,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextBooleanValue,15,21,42,8,13,19.047619047619047,30.952380952380953,0,2
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.parseNumberText,27,40,114,32,59,28.07017543859649,51.75438596491229,0,18
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._verifyNoLeadingZeroes,18,28,49,18,32,36.734693877551024,65.3061224489796,0,7
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._parseFloatText,40,61,216,83,146,38.425925925925924,67.5925925925926,0,68
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._parseFieldName,26,37,89,13,24,14.606741573033707,26.96629213483146,0,8
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.parseMediumFieldName,18,25,72,9,16,12.5,22.22222222222222,0,5
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.parseLongFieldName,23,32,135,22,65,16.296296296296298,48.148148148148145,0,23
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.slowParseFieldName,7,9,17,5,7,29.411764705882355,41.17647058823529,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.parseEscapedFieldName,36,51,278,112,184,40.28776978417266,66.18705035971223,0,173
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._handleUnusualFieldName,26,37,120,35,66,29.166666666666668,55.00000000000001,0,36
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._parseApostropheFieldName,42,61,299,118,194,39.46488294314381,64.88294314381271,0,209
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.findName,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.findName,4,4,8,2,2,25.0,25.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.findName,6,7,20,3,7,15.0,35.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.addName,35,50,164,68,105,41.46341463414634,64.02439024390245,0,81
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._finishString,10,13,54,10,27,18.51851851851852,50.0,0,5
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._finishString2,28,40,174,56,90,32.18390804597701,51.724137931034484,0,97
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipString,18,26,63,15,24,23.809523809523807,38.095238095238095,0,12
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._handleUnexpectedValue,17,26,42,12,18,28.57142857142857,42.857142857142854,0,2
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._handleApostropheValue,32,47,175,60,101,34.285714285714285,57.714285714285715,0,115
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._matchToken,17,26,61,18,32,29.508196721311474,52.459016393442624,0,5
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._reportInvalidToken,9,11,21,7,13,33.33333333333333,61.904761904761905,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipColon,35,54,106,41,67,38.67924528301887,63.20754716981132,0,33
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipComment,12,16,25,8,11,32.0,44.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipCComment,19,30,51,18,26,35.294117647058826,50.98039215686274,0,11
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipCppComment,15,23,34,14,19,41.17647058823529,55.88235294117647,0,7
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeEscaped,21,33,53,19,26,35.84905660377358,49.056603773584904,0,8
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeCharForError,19,27,57,19,34,33.33333333333333,59.64912280701754,0,4
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeUtf8_2,6,7,17,4,5,23.52941176470588,29.411764705882355,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeUtf8_3,10,13,35,8,9,22.857142857142858,25.71428571428571,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeUtf8_3fast,6,7,17,4,5,23.52941176470588,29.411764705882355,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeUtf8_4,14,19,51,12,13,23.52941176470588,25.49019607843137,0,4
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipUtf8_2,6,7,15,4,5,26.666666666666668,33.33333333333333,0,1
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipUtf8_3,10,13,30,8,9,26.666666666666668,30.0,0,2
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipUtf8_4,14,19,45,12,13,26.666666666666668,28.888888888888886,0,2
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._skipCR,6,8,20,5,8,25.0,40.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextByte,4,4,10,2,3,20.0,30.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._reportInvalidChar,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser.growArrayBy,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8StreamJsonParser._decodeBase64,39,59,138,40,65,28.985507246376812,47.10144927536232,0,95
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeFieldName,7,8,7,4,5,57.14285714285714,71.42857142857143,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeFieldName,7,8,7,4,5,57.14285714285714,71.42857142857143,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeStartArray,7,8,16,3,4,18.75,25.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeEndArray,9,11,25,5,7,20.0,28.000000000000004,0,2
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeStartObject,7,8,16,3,4,18.75,25.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeEndObject,9,11,25,5,7,20.0,28.000000000000004,0,2
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeFieldName,12,16,40,8,12,20.0,30.0,0,3
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeFieldName,15,20,57,9,14,15.789473684210526,24.561403508771928,0,2
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writePPFieldName,12,15,33,7,8,21.21212121212121,24.242424242424242,0,3
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writePPFieldName,12,15,34,7,9,20.588235294117645,26.47058823529412,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeString,8,10,24,5,6,20.833333333333336,25.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeString,6,7,23,4,5,17.391304347826086,21.73913043478261,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeString,11,14,43,8,13,18.6046511627907,30.23255813953488,0,6
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRaw,7,8,18,4,8,22.22222222222222,44.44444444444444,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRaw,7,8,23,4,8,17.391304347826086,34.78260869565217,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRaw,6,7,21,3,4,14.285714285714285,19.047619047619047,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRaw,4,4,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeRawLong,5,5,23,2,4,8.695652173913043,17.391304347826086,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeBinary,6,7,24,4,5,16.666666666666664,20.833333333333336,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeBinary,11,14,43,7,9,16.27906976744186,20.930232558139537,0,3
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,6,7,17,3,4,17.647058823529413,23.52941176470588,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeQuotedShort,4,4,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,6,7,17,3,4,17.647058823529413,23.52941176470588,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeQuotedInt,4,4,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,6,7,17,3,4,17.647058823529413,23.52941176470588,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeQuotedLong,4,4,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,7,8,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,7,10,16,6,10,37.5,62.5,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,7,10,16,6,10,37.5,62.5,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,9,11,17,4,6,23.52941176470588,35.294117647058826,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeNumber,5,5,8,2,2,25.0,25.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeQuotedRaw,6,7,21,4,5,19.047619047619047,23.809523809523807,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeBoolean,7,8,19,4,5,21.052631578947366,26.31578947368421,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._verifyValueWrite,15,21,33,10,13,30.303030303030305,39.39393939393939,0,2
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._verifyPrettyValueWrite,11,16,24,7,9,29.166666666666668,37.5,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.flush,5,6,10,3,4,30.0,40.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.close,15,22,37,9,16,24.324324324324326,43.24324324324324,0,2
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._releaseBuffers,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeString,11,14,37,6,8,16.216216216216218,21.62162162162162,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeString2,12,16,49,13,20,26.53061224489796,40.816326530612244,0,7
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeLongString,12,15,39,7,12,17.94871794871795,30.76923076923077,0,6
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeSegment,13,18,55,15,33,27.27272727272727,60.0,0,9
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeString,24,33,93,23,40,24.731182795698924,43.01075268817204,0,24
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeStringASCII,14,19,54,15,23,27.77777777777778,42.592592592592595,0,29
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeSegmentASCII,15,21,61,16,38,26.229508196721312,62.295081967213115,0,15
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeStringASCII,21,29,78,21,41,26.923076923076923,52.56410256410257,0,26
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeStringCustom,19,26,70,18,28,25.71428571428571,40.0,0,17
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeSegmentCustom,20,28,77,19,44,24.675324675324674,57.14285714285714,0,22
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeStringCustom,26,36,94,24,47,25.53191489361702,50.0,0,33
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeBinary,15,20,68,15,32,22.058823529411764,47.05882352941176,0,10
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeBinary,21,29,107,24,55,22.429906542056074,51.4018691588785,0,16
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeBinary,17,23,89,18,38,20.224719101123593,42.69662921348314,0,18
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._readMore,11,14,36,7,16,19.444444444444446,44.44444444444444,0,3
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeNull,4,4,10,2,3,20.0,30.0,0,1
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._prependOrWriteCharacterEscape,25,34,93,13,28,13.978494623655912,30.107526881720432,0,4
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._prependOrWriteCharacterEscape,30,42,100,19,37,19.0,37.0,0,6
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._appendCharacterEscape,19,26,76,12,21,15.789473684210526,27.631578947368425,0,2
@@ com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._flushBuffer,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeFieldName,13,17,25,7,10,28.000000000000004,40.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeFieldName,13,17,25,7,10,28.000000000000004,40.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeStartArray,7,8,16,3,4,18.75,25.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeEndArray,9,11,25,5,7,20.0,28.000000000000004,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeStartObject,7,8,16,3,4,18.75,25.0,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeEndObject,9,11,25,5,7,20.0,28.000000000000004,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeFieldName,15,20,60,9,12,15.0,20.0,0,4
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeFieldName,14,18,46,8,14,17.391304347826086,30.434782608695656,0,3
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writePPFieldName,19,25,66,11,14,16.666666666666664,21.21212121212121,0,5
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writePPFieldName,13,17,37,9,17,24.324324324324326,45.94594594594595,0,2
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeString,12,16,49,7,10,14.285714285714285,20.408163265306122,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeLongString,6,7,21,4,5,19.047619047619047,23.809523809523807,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeLongString,6,7,22,4,5,18.181818181818183,22.727272727272727,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeString,11,14,43,7,9,16.27906976744186,20.930232558139537,0,2
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeString,9,11,31,6,11,19.35483870967742,35.483870967741936,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRawUTF8String,6,7,23,4,5,17.391304347826086,21.73913043478261,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeUTF8String,9,11,34,6,7,17.647058823529413,20.588235294117645,0,2
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRaw,8,9,20,5,9,25.0,45.0,0,2
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRaw,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRaw,16,21,63,13,28,20.634920634920633,44.44444444444444,0,10
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeRaw,9,11,23,5,7,21.73913043478261,30.434782608695656,0,1
@@ com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeSegmentedRaw,16,21,64,21,39,32.8125,60.9375,0,12
