@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.sysds.hops.codegen.cplan.CNodeTernary.hashCode,4,4,9,5,55.55555555555556,0,0
@@ org.apache.sysds.hops.codegen.cplan.CNodeTernary.equals,8,10,15,9,60.0,0,0
@@ org.apache.sysds.hops.codegen.cplan.CNodeTernary.isSupported,10,13,27,12,44.44444444444444,0,0
@@ org.apache.sysds.hops.codegen.cplan.cuda.Ternary.getTemplate,15,24,23,23,100.0,0,0
@@ org.apache.sysds.hops.codegen.cplan.cuda.Unary.getTemplate,76,124,69,69,100.0,0,1
@@ org.apache.sysds.hops.codegen.cplan.cuda.Binary.getTemplate,89,140,107,107,100.0,0,1
@@ org.apache.sysds.hops.codegen.cplan.java.Ternary.getTemplate,15,24,23,23,100.0,0,0
@@ org.apache.sysds.hops.codegen.cplan.java.Unary.getTemplate,40,70,69,69,100.0,0,1
@@ org.apache.sysds.hops.codegen.cplan.java.Binary.getTemplate,78,124,105,105,100.0,0,1
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerFedHeuristic.getFederatedOut,8,12,16,5,31.25,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.rewriteStatementBlocks,5,5,5,5,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.rewriteStatementBlock,10,13,28,28,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.rewriteWhileStatementBlock,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.rewriteIfStatementBlock,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.rewriteForStatementBlock,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.rewriteFunctionStatementBlock,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.rewriteDefaultStatementBlock,11,15,24,14,58.333333333333336,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.getParamMap,6,7,14,8,57.14285714285714,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.setFinalFedouts,5,5,1,1,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.setFinalFedout,8,10,21,17,80.95238095238095,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.visitInputDependency,5,5,1,1,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.forceFixedFedOut,5,6,9,6,66.66666666666666,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.selectFederatedExecutionPlan,5,5,2,2,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.selectFederatedExecutionPlan,5,6,9,7,77.77777777777779,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.visitFedPlanHop,9,11,20,19,95.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.getFedPlans,11,14,40,28,70.0,0,1
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.getTransientInputs,8,10,20,6,30.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.generateHopRels,14,17,33,33,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.getValidFTypes,5,5,3,3,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.buildCombinations,7,8,13,13,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.updateExplain,4,4,5,3,60.0,0,1
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.debugLog,9,11,16,10,62.5,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.addTrace,6,7,4,3,75.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.isLOUTSupported,6,7,4,2,50.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerCostbased.lambda$generateHopRels$2,5,5,6,6,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.MemoTable.getFedOutAlternatives,4,4,6,6,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.MemoTable.containsHopRel,6,7,8,4,50.0,0,0
@@ org.apache.sysds.hops.fedplanner.MemoTable.getFTypes,4,4,7,7,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.MemoTable.toString,8,9,3,3,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.MemoTable.lambda$getHopRel$5,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.MemoTable.lambda$containsHopRel$4,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.MemoTable.lambda$getLOUTOrNONEAlternative$2,5,5,2,2,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.AFederatedPlanner.allowsFederated,5,5,14,10,71.42857142857143,0,0
@@ org.apache.sysds.hops.fedplanner.AFederatedPlanner.allowsFederated,48,77,81,38,46.913580246913575,0,1
@@ org.apache.sysds.hops.fedplanner.AFederatedPlanner.getFederatedOut,5,5,14,10,71.42857142857143,0,0
@@ org.apache.sysds.hops.fedplanner.AFederatedPlanner.getFederatedOut,49,75,94,62,65.95744680851064,0,0
@@ org.apache.sysds.hops.fedplanner.AFederatedPlanner.deriveFType,19,25,45,22,48.888888888888886,0,0
@@ org.apache.sysds.hops.fedplanner.FTypes$FType.isRowPartitioned,7,9,18,6,33.33333333333333,0,0
@@ org.apache.sysds.hops.fedplanner.FTypes$FType.isColPartitioned,7,9,18,6,33.33333333333333,0,0
@@ org.apache.sysds.hops.fedplanner.FTypes$FType.isType,8,10,12,12,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FTypes$AlignType.isTransposed,7,9,12,6,50.0,0,0
@@ org.apache.sysds.hops.fedplanner.FTypes$AlignType.isFullType,6,7,8,4,50.0,0,0
@@ org.apache.sysds.hops.fedplanner.FTypes$AlignType.isRowType,6,7,8,4,50.0,0,0
@@ org.apache.sysds.hops.fedplanner.FTypes$AlignType.isColType,6,7,8,4,50.0,0,1
@@ org.apache.sysds.hops.fedplanner.FTypes$FederatedPlanner.getPlanner,6,8,8,8,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FTypes$FederatedPlanner.isCompiled,6,7,8,4,50.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerFedAll.rewriteProgram,5,5,2,2,100.0,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerFedAll.rRewriteStatementBlock,35,48,42,38,90.47619047619048,0,0
@@ org.apache.sysds.hops.fedplanner.FederatedPlannerFedAll.rRewriteHop,15,20,40,38,95.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionParser.parseSingleInstruction,18,27,40,38,95.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionParser.parseMixedInstructions,8,10,16,10,62.5,0,0
@@ org.apache.sysds.runtime.instructions.SPInstructionParser.parseSingleInstruction,9,12,14,12,85.71428571428571,0,0
@@ org.apache.sysds.runtime.instructions.SPInstructionParser.parseSingleInstruction,61,114,165,158,95.75757575757575,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.checkNumFields,4,4,8,8,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.checkNumFields,4,4,7,7,100.0,0,1
@@ org.apache.sysds.runtime.instructions.InstructionUtils.checkNumFields,5,6,12,8,66.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.checkMatchingNumField,9,11,26,16,61.53846153846154,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.checkNumFields,5,6,13,9,69.23076923076923,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.getInstructionParts,8,9,11,10,90.9090909090909,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.getInstructionPartsWithValueType,5,5,11,7,63.63636363636363,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.stripThreadCount,5,5,11,7,63.63636363636363,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.isBuiltinFunction,5,5,2,2,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.isUnaryMetadata,7,9,6,2,33.33333333333333,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseBasicAggregateUnaryOperator,58,85,131,101,77.09923664122137,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseAggregateUnaryRowIndexOperator,12,15,16,12,75.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseAggregateTernaryOperator,8,9,8,8,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseAggregateOperator,35,49,52,38,73.07692307692307,0,1
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseBasicCumulativeAggregateUnaryOperator,12,16,21,21,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseCumulativeAggregateUnaryOperator,12,16,21,14,66.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseUnaryOperator,5,5,3,3,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseBinaryOrBuiltinOperator,14,18,16,16,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseExtendedBinaryOrBuiltinOperator,14,19,22,16,72.72727272727273,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseBinaryOperator,62,91,61,61,100.0,0,1
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseTernaryOperator,7,8,5,5,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseScalarBinaryOperator,111,161,155,153,98.70967741935483,0,1
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseExtendedBinaryOperator,84,137,109,57,52.293577981651374,0,1
@@ org.apache.sysds.runtime.instructions.InstructionUtils.getAggOp,69,133,9,9,100.0,0,1
@@ org.apache.sysds.runtime.instructions.InstructionUtils.getAggDirection,63,121,3,3,100.0,0,1
@@ org.apache.sysds.runtime.instructions.InstructionUtils.deriveAggregateOperatorCorrectionLocation,25,40,40,26,65.0,0,1
@@ org.apache.sysds.runtime.instructions.InstructionUtils.isDistQuaternaryOpcode,14,23,20,10,50.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.parseGroupedAggOperator,8,10,19,9,47.368421052631575,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.replaceOperand,4,4,8,8,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.removeOperand,4,4,7,7,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.concatBaseOperandsWithDelim,5,5,13,9,69.23076923076923,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.concatStrings,5,5,11,7,63.63636363636363,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.instructionStringFEDPrepare,4,4,5,2,40.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.replaceInputOperand,7,8,22,8,36.36363636363637,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.removeFEDOutputFlag,4,4,5,5,100.0,0,0
@@ org.apache.sysds.runtime.instructions.InstructionUtils.containsFEDOutputFlag,7,8,4,4,100.0,0,1
@@ org.apache.sysds.runtime.instructions.InstructionUtils.lambda$checkMatchingNumField$0,5,5,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.GPUInstructionParser.parseSingleInstruction,9,12,14,12,85.71428571428571,0,0
@@ org.apache.sysds.runtime.instructions.GPUInstructionParser.parseSingleInstruction,24,41,55,51,92.72727272727272,0,0
@@ org.apache.sysds.runtime.instructions.Instruction.setLocation,4,4,8,7,87.5,0,0
@@ org.apache.sysds.runtime.instructions.Instruction.setLocation,4,4,4,3,75.0,0,0
@@ org.apache.sysds.runtime.instructions.Instruction.setLocation,4,4,9,8,88.88888888888889,0,0
@@ org.apache.sysds.runtime.instructions.Instruction.getExtendedOpcode,10,13,26,19,73.07692307692307,0,0
@@ org.apache.sysds.runtime.instructions.Instruction.preprocessInstruction,4,4,5,4,80.0,0,0
@@ org.apache.sysds.runtime.instructions.CPInstructionParser.parseSingleInstruction,9,12,14,12,85.71428571428571,0,0
@@ org.apache.sysds.runtime.instructions.CPInstructionParser.parseSingleInstruction,55,102,143,130,90.9090909090909,0,1
@@ org.apache.sysds.runtime.instructions.FEDInstructionParser.parseSingleInstruction,9,12,14,12,85.71428571428571,0,0
@@ org.apache.sysds.runtime.instructions.FEDInstructionParser.parseSingleInstruction,19,33,46,44,95.65217391304348,0,0
@@ org.apache.sysds.runtime.instructions.gpu.ScalarMatrixBuiltinGPUInstruction.processInstruction,16,20,52,52,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.ReorgGPUInstruction.parseInstruction,4,4,7,7,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.<init>,6,8,13,10,76.92307692307693,0,0
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.<init>,4,4,10,10,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.<init>,4,4,11,11,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.<init>,4,4,13,13,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.parseInstruction,45,67,98,74,75.51020408163265,0,1
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.processBiasInstruction,6,7,19,18,94.73684210526315,0,0
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.processBatchNorm2dInstruction,7,8,40,40,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.processChannelSumsInstruction,4,4,16,16,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.toInt,5,6,6,4,66.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.gpu.DnnGPUInstruction.processInstruction,94,145,469,375,79.95735607675905,0,1
@@ org.apache.sysds.runtime.instructions.gpu.MatrixReshapeGPUInstruction.parseInstruction,4,4,10,10,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixReshapeGPUInstruction.processInstruction,7,8,30,30,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixAppendGPUInstruction.parseInstruction,13,18,29,21,72.41379310344827,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixAppendGPUInstruction.processInstruction,7,8,28,28,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.ArithmeticBinaryGPUInstruction.parseInstruction,18,27,53,33,62.264150943396224,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixBuiltinGPUInstruction.processInstruction,81,154,113,111,98.23008849557522,0,1
@@ org.apache.sysds.runtime.instructions.gpu.MatrixMatrixAxpyGPUInstruction.parseInstruction,22,33,59,36,61.016949152542374,0,1
@@ org.apache.sysds.runtime.instructions.gpu.MatrixMatrixAxpyGPUInstruction.processInstruction,5,6,31,23,74.19354838709677,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixMatrixAxpyGPUInstruction.isValidMMOperation,6,7,8,4,50.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixMatrixAxpyGPUInstruction.isValidMVOperation,8,11,12,3,25.0,0,1
@@ org.apache.sysds.runtime.instructions.gpu.ScalarMatrixArithmeticGPUInstruction.processInstruction,14,17,34,34,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixMatrixArithmeticGPUInstruction.processInstruction,11,14,34,24,70.58823529411765,0,0
@@ org.apache.sysds.runtime.instructions.gpu.SpoofCUDAInstruction.resetFloatingPointPrecision,7,8,5,5,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.SpoofCUDAInstruction.parseInstruction,7,8,19,15,78.94736842105263,0,0
@@ org.apache.sysds.runtime.instructions.gpu.SpoofCUDAInstruction.processInstruction,18,24,47,40,85.1063829787234,0,0
@@ org.apache.sysds.runtime.instructions.gpu.BuiltinBinaryGPUInstruction.parseInstruction,26,41,71,37,52.112676056338024,0,1
@@ org.apache.sysds.runtime.instructions.gpu.RelationalBinaryGPUInstruction.parseInstruction,18,27,53,33,62.264150943396224,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixMatrixBuiltinGPUInstruction.processInstruction,4,4,10,10,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.ScalarMatrixRelationalBinaryGPUInstruction.processInstruction,8,9,22,22,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.BuiltinUnaryGPUInstruction.parseInstruction,8,10,20,20,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixIndexingGPUInstruction.parseInstruction,14,19,38,38,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MatrixIndexingGPUInstruction.processInstruction,4,4,8,8,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.GPUInstruction.preprocessInstruction,4,4,6,3,50.0,0,2
@@ org.apache.sysds.runtime.instructions.gpu.GPUInstruction.postprocessInstruction,10,13,11,8,72.72727272727273,0,1
@@ org.apache.sysds.runtime.instructions.gpu.MatrixMatrixRelationalBinaryGPUInstruction.processInstruction,11,14,32,22,68.75,0,0
@@ org.apache.sysds.runtime.instructions.gpu.AggregateBinaryGPUInstruction.parseInstruction,4,4,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.AggregateBinaryGPUInstruction.processInstruction,11,14,38,32,84.21052631578947,0,0
@@ org.apache.sysds.runtime.instructions.gpu.AggregateUnaryGPUInstruction.parseInstruction,6,8,10,7,70.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.AggregateUnaryGPUInstruction.processInstruction,13,19,35,28,80.0,0,1
@@ org.apache.sysds.runtime.instructions.gpu.MMTSJGPUInstruction.parseInstruction,4,4,8,8,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.MMTSJGPUInstruction.processInstruction,8,9,14,14,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContext.<init>,6,7,8,4,50.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContext.printMemoryInfo,4,4,6,5,83.33333333333334,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContext.initializeCudaLibraryHandles,10,13,20,12,60.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContext.ensureComputeCapability,14,19,24,11,45.83333333333333,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContext.shallowCopyGPUObject,8,10,15,11,73.33333333333333,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContext.getCusolverDnHandle,6,7,13,7,53.84615384615385,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContext.destroy,4,4,5,4,80.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContext.deleteCudaLibraryHandles,10,13,25,17,68.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMatrixMemoryManager.getWorstCaseContiguousMemorySize,14,20,56,36,64.28571428571429,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMatrixMemoryManager.getPointers,15,22,36,29,80.55555555555556,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMatrixMemoryManager.clearAllUnlocked,12,15,18,16,88.88888888888889,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMatrixMemoryManager.lambda$clearAllUnlocked$3,6,7,4,2,50.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMatrixMemoryManager.lambda$getPointers$1,7,9,12,4,33.33333333333333,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.getSizeAllocatedGPUPointer,4,4,9,9,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.<init>,12,15,20,20,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.cudaMallocNoWarn,11,15,24,19,79.16666666666666,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.getCallerInfo,4,4,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.byteCountToDisplaySize,4,4,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.malloc,99,147,377,137,36.339522546419104,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.worstCaseContiguousMemorySizeCompare,7,8,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.evictOrClear,5,5,8,8,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.printPointers,14,17,21,12,57.14285714285714,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.guardedCudaFree,8,10,22,20,90.9090909090909,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.free,12,15,27,26,96.29629629629629,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.removeGPUObject,6,7,14,11,78.57142857142857,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.clearMemory,13,16,15,14,93.33333333333333,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.nonIn,7,8,7,5,71.42857142857143,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.clearTemporaryMemory,5,5,1,1,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.addMiscTime,4,4,5,4,80.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.toString,19,25,98,45,45.91836734693878,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.lambda$malloc$2,6,7,4,2,50.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager.lambda$malloc$0,7,9,12,6,50.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.ExecutionConfig.getConfigForSimpleVectorOperations,4,4,3,3,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.ExecutionConfig.getMaxBlockDim,4,4,5,5,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUMemoryManager$EvictionPolicyBasedComparator.compare,9,12,12,10,83.33333333333334,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContextPool.initializeGPU,10,12,15,12,80.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContextPool.parseListString,26,35,52,37,71.15384615384616,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContextPool.reserveAllGPUContexts,4,4,4,4,100.0,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContextPool.getGPUProperties,4,4,4,3,75.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContextPool.getDeviceCount,4,4,3,2,66.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContextPool.freeAllGPUContexts,4,4,3,3,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUContextPool.initialGPUMemBudget,4,4,3,2,66.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.CudaMemoryAllocator.allocate,4,4,3,3,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.CudaMemoryAllocator.free,4,4,3,3,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.CudaMemoryAllocator.canAllocate,5,5,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.ShadowBuffer.isBuffered,5,5,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.ShadowBuffer.moveFromDevice,7,8,14,13,92.85714285714286,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.ShadowBuffer.moveToHost,10,12,29,24,82.75862068965517,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.ShadowBuffer.moveToDevice,7,8,11,10,90.9090909090909,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.ShadowBuffer.isEligibleForBuffering,13,19,25,18,72.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.ShadowBuffer.clearShadowPointer,4,4,8,6,75.0,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.getDensePointer,6,8,14,9,64.28571428571429,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.isDensePointerNull,5,5,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.setDensePointer,8,10,13,11,84.61538461538461,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.clone,6,7,15,13,86.66666666666667,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.transpose,4,4,13,12,92.3076923076923,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.columnMajorDenseToRowMajorSparse,6,7,20,19,95.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.setSparseMatrixCudaPointer,7,9,14,11,78.57142857142857,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.denseToSparse,16,23,31,19,61.29032258064516,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.denseRowMajorToColumnMajor,6,7,13,12,92.3076923076923,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.denseColumnMajorToRowMajor,6,7,13,12,92.3076923076923,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.sparseToDense,15,21,23,12,52.17391304347826,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.sparseToColumnMajorDense,9,12,14,11,78.57142857142857,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.<init>,6,7,11,9,81.81818181818183,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.isAllocated,7,9,8,4,50.0,0,1
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.allocateSparseAndEmpty,4,4,6,5,83.33333333333334,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.allocateAndFillDense,4,4,8,7,87.5,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.isSparseAndEmpty,10,13,10,5,50.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.getNnz,12,16,27,27,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.acquireDeviceRead,10,13,17,12,70.58823529411765,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.acquireDeviceModifyDense,10,13,19,14,73.68421052631578,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.acquireDeviceModifySparse,10,13,19,14,73.68421052631578,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.acquireHostRead,13,19,28,17,60.71428571428571,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.isLocked,6,7,8,4,50.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.addReadLock,4,4,8,8,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.addWriteLock,6,7,13,13,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.releaseReadLock,4,4,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.releaseWriteLock,4,4,5,5,100.0,0,0
@@ org.apache.sysds.runtime.instructions.gpu.context.GPUObject.releaseInput,4,4,2,2,100.0,0,1
