@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.joda.time.YearMonth.fromDateFields,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.YearMonth.readResolve,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.joda.time.YearMonth.getField,5,6,6,3,3,50.0,50.0,0,1
@@ org.joda.time.YearMonth.withChronologyRetainFields,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.joda.time.YearMonth.withField,4,4,10,2,2,20.0,20.0,0,1
@@ org.joda.time.YearMonth.withFieldAdded,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.YearMonth.withPeriodAdded,10,13,31,6,14,19.35483870967742,45.16129032258064,0,5
@@ org.joda.time.YearMonth.toString,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.YearMonth.toString,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.LocalDateTime.now,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.LocalDateTime.now,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.LocalDateTime.fromCalendarFields,7,8,7,3,4,42.857142857142854,57.14285714285714,0,1
@@ org.joda.time.LocalDateTime.fromDateFields,6,7,6,3,4,50.0,66.66666666666666,0,1
@@ org.joda.time.LocalDateTime.readResolve,6,7,16,3,4,18.75,25.0,0,1
@@ org.joda.time.LocalDateTime.getField,7,10,10,5,5,50.0,50.0,0,0
@@ org.joda.time.LocalDateTime.getValue,7,10,10,5,5,50.0,50.0,0,1
@@ org.joda.time.LocalDateTime.get,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.LocalDateTime.isSupported,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.LocalDateTime.isSupported,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.LocalDateTime.equals,10,13,25,5,9,20.0,36.0,0,2
@@ org.joda.time.LocalDateTime.compareTo,12,16,33,6,11,18.181818181818183,33.33333333333333,0,5
@@ org.joda.time.LocalDateTime.correctDstTransition,11,15,34,9,16,26.47058823529412,47.05882352941176,0,4
@@ org.joda.time.LocalDateTime.withLocalMillis,5,5,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.joda.time.LocalDateTime.withFields,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.withField,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.LocalDateTime.withFieldAdded,6,7,8,3,4,37.5,50.0,0,1
@@ org.joda.time.LocalDateTime.withDurationAdded,5,6,8,3,5,37.5,62.5,0,1
@@ org.joda.time.LocalDateTime.withPeriodAdded,5,6,8,3,5,37.5,62.5,0,0
@@ org.joda.time.LocalDateTime.plusYears,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.LocalDateTime.plusMonths,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.plusWeeks,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.plusDays,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.LocalDateTime.plusHours,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.LocalDateTime.plusMinutes,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.LocalDateTime.plusSeconds,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.LocalDateTime.plusMillis,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.minusYears,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.LocalDateTime.minusMonths,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.minusWeeks,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.minusDays,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.minusHours,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.minusMinutes,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.minusSeconds,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.LocalDateTime.minusMillis,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.LocalDateTime.property,6,7,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.joda.time.LocalDateTime.toString,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.LocalDateTime.toString,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.YearMonthDay.fromCalendarFields,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.YearMonthDay.fromDateFields,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.YearMonthDay.getField,6,8,8,4,4,50.0,50.0,0,1
@@ org.joda.time.YearMonthDay.withChronologyRetainFields,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.joda.time.YearMonthDay.withField,4,4,10,2,2,20.0,20.0,0,1
@@ org.joda.time.YearMonthDay.withFieldAdded,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.joda.time.YearMonthDay.withPeriodAdded,10,13,31,6,14,19.35483870967742,45.16129032258064,0,5
@@ org.joda.time.YearMonthDay.toDateTime,4,4,8,2,3,25.0,37.5,0,0
@@ org.joda.time.MonthDay.now,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.MonthDay.now,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.MonthDay.fromCalendarFields,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.MonthDay.fromDateFields,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.MonthDay.readResolve,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.joda.time.MonthDay.getField,5,6,6,3,3,50.0,50.0,0,0
@@ org.joda.time.MonthDay.withChronologyRetainFields,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.joda.time.MonthDay.withField,4,4,10,2,2,20.0,20.0,0,0
@@ org.joda.time.MonthDay.withFieldAdded,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.joda.time.MonthDay.withPeriodAdded,10,13,31,6,14,19.35483870967742,45.16129032258064,0,6
@@ org.joda.time.MonthDay.toString,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.MonthDay.toString,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.Partial.<init>,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.joda.time.Partial.<init>,31,45,102,26,60,25.49019607843137,58.82352941176471,0,36
@@ org.joda.time.Partial.<init>,7,8,16,3,5,18.75,31.25,0,1
@@ org.joda.time.Partial.withChronologyRetainFields,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.joda.time.Partial.with,19,28,65,13,26,20.0,40.0,0,18
@@ org.joda.time.Partial.without,4,4,8,2,2,25.0,25.0,0,1
@@ org.joda.time.Partial.withField,4,4,10,2,2,20.0,20.0,0,1
@@ org.joda.time.Partial.withFieldAdded,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.Partial.withFieldAddWrapped,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.Partial.withPeriodAdded,10,13,31,6,14,19.35483870967742,45.16129032258064,0,8
@@ org.joda.time.Partial.isMatch,7,8,26,5,10,19.230769230769234,38.46153846153847,0,4
@@ org.joda.time.Partial.isMatch,9,11,27,6,12,22.22222222222222,44.44444444444444,0,3
@@ org.joda.time.Partial.getFormatter,8,10,13,4,6,30.76923076923077,46.15384615384615,0,0
@@ org.joda.time.Partial.toString,7,9,14,5,6,35.714285714285715,42.857142857142854,0,1
@@ org.joda.time.Partial.toStringList,7,8,18,5,9,27.77777777777778,50.0,0,3
@@ org.joda.time.Partial.toString,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.Partial.toString,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.Duration.standardDays,4,4,4,2,2,50.0,50.0,0,1
@@ org.joda.time.Duration.standardHours,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.Duration.standardMinutes,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.Duration.standardSeconds,4,4,4,2,2,50.0,50.0,0,1
@@ org.joda.time.Duration.millis,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.Duration.withMillis,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.Duration.withDurationAdded,5,6,8,3,5,37.5,62.5,0,0
@@ org.joda.time.Duration.withDurationAdded,5,6,8,3,5,37.5,62.5,0,1
@@ org.joda.time.Duration.plus,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.Duration.minus,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.Duration.multipliedBy,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.Duration.dividedBy,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.Duration.negated,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.MutablePeriod.setPeriod,5,5,5,2,2,40.0,40.0,0,0
@@ org.joda.time.MutablePeriod.setPeriod,5,5,8,2,2,25.0,25.0,0,1
@@ org.joda.time.MutablePeriod.add,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.MutablePeriod.add,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.Minutes.minutes,9,14,14,7,7,50.0,50.0,0,0
@@ org.joda.time.Minutes.minutesBetween,5,6,9,3,5,33.33333333333333,55.55555555555556,0,1
@@ org.joda.time.Minutes.minutesIn,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.Minutes.parseMinutes,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.Minutes.plus,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.Minutes.plus,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.Minutes.minus,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.Minutes.dividedBy,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.Minutes.isGreaterThan,10,12,8,4,6,50.0,75.0,0,0
@@ org.joda.time.Minutes.isLessThan,10,12,8,4,6,50.0,75.0,0,0
@@ org.joda.time.DateTime.now,4,4,3,2,2,66.66666666666666,66.66666666666666,0,1
@@ org.joda.time.DateTime.now,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.DateTime.toDateTimeISO,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.DateTime.toDateTime,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.joda.time.DateTime.toDateTime,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.joda.time.DateTime.withMillis,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.joda.time.DateTime.withChronology,5,5,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.joda.time.DateTime.withZoneRetainFields,4,4,8,2,2,25.0,25.0,0,0
@@ org.joda.time.DateTime.withFields,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.DateTime.withField,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.withFieldAdded,6,7,8,3,4,37.5,50.0,0,0
@@ org.joda.time.DateTime.withDurationAdded,5,6,8,3,5,37.5,62.5,0,1
@@ org.joda.time.DateTime.withDurationAdded,5,6,8,3,5,37.5,62.5,0,1
@@ org.joda.time.DateTime.withPeriodAdded,5,6,8,3,5,37.5,62.5,0,1
@@ org.joda.time.DateTime.plusYears,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.plusMonths,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.plusWeeks,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.plusDays,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.plusHours,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.plusMinutes,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.DateTime.plusSeconds,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.plusMillis,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.minusYears,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.minusMonths,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.DateTime.minusWeeks,4,4,5,2,2,40.0,40.0,0,1
@@ org.joda.time.DateTime.minusDays,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.minusHours,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.minusMinutes,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.minusSeconds,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.minusMillis,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.DateTime.property,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.joda.time.chrono.EthiopicChronology.getInstance,11,14,34,9,17,26.47058823529412,50.0,0,3
@@ org.joda.time.chrono.EthiopicChronology.readResolve,5,5,5,2,3,40.0,60.0,0,0
@@ org.joda.time.chrono.EthiopicChronology.withZone,6,7,11,4,8,36.36363636363637,72.72727272727273,0,0
@@ org.joda.time.chrono.EthiopicChronology.calculateFirstDayOfYearMillis,6,7,13,3,5,23.076923076923077,38.46153846153847,0,1
@@ org.joda.time.chrono.EthiopicChronology.assemble,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.joda.time.chrono.GJLocaleSymbols.forLocale,9,12,28,8,18,28.57142857142857,64.28571428571429,0,2
@@ org.joda.time.chrono.GJLocaleSymbols.realignMonths,5,5,9,2,4,22.22222222222222,44.44444444444444,0,1
@@ org.joda.time.chrono.GJLocaleSymbols.realignDaysOfWeek,8,9,13,5,8,38.46153846153847,61.53846153846154,0,3
@@ org.joda.time.chrono.GJLocaleSymbols.addSymbols,7,8,12,2,4,16.666666666666664,33.33333333333333,0,3
@@ org.joda.time.chrono.GJLocaleSymbols.addNumerals,5,5,10,2,4,20.0,40.0,0,1
@@ org.joda.time.chrono.GJLocaleSymbols.maxLength,8,10,18,5,10,27.77777777777778,55.55555555555556,0,3
@@ org.joda.time.chrono.GJLocaleSymbols.<init>,7,8,25,4,6,16.0,24.0,0,4
@@ org.joda.time.chrono.GJLocaleSymbols.eraTextToValue,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.chrono.GJLocaleSymbols.monthOfYearTextToValue,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.chrono.GJLocaleSymbols.dayOfWeekTextToValue,4,4,4,2,2,50.0,50.0,0,1
@@ org.joda.time.chrono.GJLocaleSymbols.halfdayTextToValue,6,7,12,3,5,25.0,41.66666666666667,0,1
@@ org.joda.time.chrono.BasicFixedMonthChronology.setYear,5,6,12,3,6,25.0,50.0,0,2
@@ org.joda.time.chrono.BasicFixedMonthChronology.getYearDifference,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.joda.time.chrono.BasicFixedMonthChronology.isLeapYear,5,5,2,2,2,100.0,100.0,0,0
@@ org.joda.time.chrono.BasicFixedMonthChronology.getDaysInYearMonth,7,8,6,3,4,50.0,66.66666666666666,0,0
@@ org.joda.time.chrono.BasicFixedMonthChronology.getDaysInMonthMax,5,5,2,2,2,100.0,100.0,0,0
@@ org.joda.time.chrono.BasicGJChronology.getMonthOfYear,49,71,48,24,46,50.0,95.83333333333334,0,7
@@ org.joda.time.chrono.BasicGJChronology.getDaysInYearMonth,4,4,8,2,2,25.0,25.0,0,0
@@ org.joda.time.chrono.BasicGJChronology.getDaysInMonthMaxForSet,6,7,6,3,5,50.0,83.33333333333334,0,1
@@ org.joda.time.chrono.BasicGJChronology.getTotalMillisByYearMonth,4,4,8,2,2,25.0,25.0,0,1
@@ org.joda.time.chrono.BasicGJChronology.getYearDifference,11,16,31,8,21,25.806451612903224,67.74193548387096,0,3
@@ org.joda.time.chrono.BasicGJChronology.setYear,8,11,22,5,10,22.727272727272727,45.45454545454545,0,1
@@ org.joda.time.chrono.LenientChronology.getInstance,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.chrono.LenientChronology.withUTC,6,7,14,3,5,21.428571428571427,35.714285714285715,0,1
@@ org.joda.time.chrono.LenientChronology.withZone,8,10,19,6,14,31.57894736842105,73.68421052631578,0,1
@@ org.joda.time.chrono.LenientChronology.equals,6,7,8,3,4,37.5,50.0,0,4
@@ org.joda.time.chrono.GJChronology$CutoverField.<init>,5,6,10,3,5,30.0,50.0,0,1
@@ org.joda.time.chrono.GJChronology$CutoverField.get,4,4,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.joda.time.chrono.GJChronology$CutoverField.getAsText,4,4,14,2,2,14.285714285714285,14.285714285714285,0,0
@@ org.joda.time.chrono.GJChronology$CutoverField.getAsShortText,4,4,14,2,2,14.285714285714285,14.285714285714285,0,1
@@ org.joda.time.chrono.GJChronology$CutoverField.add,9,11,31,4,7,12.903225806451612,22.58064516129032,0,3
@@ org.joda.time.chrono.GJChronology$CutoverField.set,13,19,72,10,24,13.88888888888889,33.33333333333333,0,4
@@ org.joda.time.chrono.GJChronology$CutoverField.set,9,13,52,6,12,11.538461538461538,23.076923076923077,0,4
@@ org.joda.time.chrono.GJChronology$CutoverField.isLeap,4,4,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.joda.time.chrono.GJChronology$CutoverField.getLeapAmount,4,4,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.joda.time.chrono.GJChronology$CutoverField.getMinimumValue,6,7,23,3,4,13.043478260869565,17.391304347826086,0,1
@@ org.joda.time.chrono.GJChronology$CutoverField.getMaximumValue,6,7,23,3,4,13.043478260869565,17.391304347826086,0,1
@@ org.joda.time.chrono.GJChronology$CutoverField.getMaximumValue,7,8,33,5,13,15.151515151515152,39.39393939393939,0,5
@@ org.joda.time.chrono.GJChronology$CutoverField.roundFloor,7,9,31,4,7,12.903225806451612,22.58064516129032,0,4
@@ org.joda.time.chrono.GJChronology$CutoverField.roundCeiling,7,9,31,4,7,12.903225806451612,22.58064516129032,0,2
@@ org.joda.time.chrono.GJChronology$CutoverField.julianToGregorian,4,4,10,2,2,20.0,20.0,0,1
@@ org.joda.time.chrono.GJChronology$CutoverField.gregorianToJulian,4,4,10,2,2,20.0,20.0,0,0
@@ org.joda.time.chrono.LimitChronology$LimitException.getMessage,7,8,22,4,5,18.181818181818183,22.727272727272727,0,2
@@ org.joda.time.chrono.BasicSingleEraDateTimeField.set,5,6,10,3,5,30.0,50.0,0,0
@@ org.joda.time.chrono.GJChronology$ImpreciseCutoverField.<init>,4,4,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.joda.time.chrono.GJChronology$ImpreciseCutoverField.add,15,22,72,9,19,12.5,26.38888888888889,0,7
@@ org.joda.time.chrono.GJChronology$ImpreciseCutoverField.add,15,22,72,9,19,12.5,26.38888888888889,0,6
@@ org.joda.time.chrono.GJChronology$ImpreciseCutoverField.getDifference,8,10,34,4,6,11.76470588235294,17.647058823529413,0,1
@@ org.joda.time.chrono.GJChronology$ImpreciseCutoverField.getDifferenceAsLong,8,10,34,4,6,11.76470588235294,17.647058823529413,0,1
@@ org.joda.time.chrono.GJChronology$ImpreciseCutoverField.getMinimumValue,4,4,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.joda.time.chrono.GJChronology$ImpreciseCutoverField.getMaximumValue,4,4,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.joda.time.chrono.GJChronology.getInstance,16,22,48,12,24,25.0,50.0,0,7
@@ org.joda.time.chrono.GJChronology.getInstance,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.joda.time.chrono.GJChronology.getZone,4,4,4,2,2,50.0,50.0,0,0
@@ org.joda.time.chrono.GJChronology.withZone,6,7,13,4,8,30.76923076923077,61.53846153846154,0,1
@@ org.joda.time.chrono.GJChronology.getDateTimeMillis,7,9,33,4,6,12.121212121212121,18.181818181818183,0,2
@@ org.joda.time.chrono.GJChronology.getDateTimeMillis,7,9,42,4,6,9.523809523809524,14.285714285714285,0,2
@@ org.joda.time.chrono.GJChronology.equals,11,15,23,6,10,26.08695652173913,43.47826086956522,0,2
@@ org.joda.time.chrono.GJChronology.toString,9,11,21,5,7,23.809523809523807,33.33333333333333,0,2
@@ org.joda.time.chrono.GJChronology.assemble,8,10,47,4,6,8.51063829787234,12.76595744680851,0,5
@@ org.joda.time.chrono.BasicWeekyearDateTimeField.add,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.joda.time.chrono.BasicWeekyearDateTimeField.getDifferenceAsLong,9,12,30,7,12,23.333333333333332,40.0,0,3
@@ org.joda.time.chrono.BasicWeekyearDateTimeField.set,13,17,46,8,10,17.391304347826086,21.73913043478261,0,7
@@ org.joda.time.chrono.BasicWeekyearDateTimeField.isLeap,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.chrono.BasicWeekyearDateTimeField.roundFloor,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.chrono.StrictChronology.getInstance,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.joda.time.chrono.StrictChronology.withUTC,6,7,14,3,5,21.428571428571427,35.714285714285715,0,1
@@ org.joda.time.chrono.StrictChronology.withZone,8,10,19,6,14,31.57894736842105,73.68421052631578,0,2
@@ org.joda.time.chrono.StrictChronology.equals,6,7,8,3,4,37.5,50.0,0,0
@@ org.joda.time.chrono.CopticChronology.getInstance,11,14,34,9,17,26.47058823529412,50.0,0,2
@@ org.joda.time.chrono.CopticChronology.readResolve,8,9,8,4,5,50.0,62.5,0,1
@@ org.joda.time.chrono.CopticChronology.withZone,6,7,11,4,8,36.36363636363637,72.72727272727273,0,0
@@ org.joda.time.chrono.CopticChronology.calculateFirstDayOfYearMillis,6,7,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ org.joda.time.chrono.CopticChronology.assemble,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.joda.time.chrono.ZonedChronology.getInstance,8,10,9,4,6,44.44444444444444,66.66666666666666,0,1
@@ org.joda.time.chrono.ZonedChronology.useTimeArithmetic,6,7,4,3,4,75.0,100.0,0,0
@@ org.joda.time.chrono.ZonedChronology.withZone,8,10,19,6,14,31.57894736842105,73.68421052631578,0,1
@@ org.joda.time.chrono.ZonedChronology.localToUTC,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.joda.time.chrono.ZonedChronology.convertField,7,9,14,4,7,28.57142857142857,50.0,0,1
@@ org.joda.time.chrono.ZonedChronology.convertField,7,9,14,4,7,28.57142857142857,50.0,0,0
@@ org.joda.time.chrono.ZonedChronology.equals,10,13,15,5,8,33.33333333333333,53.333333333333336,0,1
@@ org.joda.time.chrono.BasicYearDateTimeField.add,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.chrono.BasicYearDateTimeField.addWrapField,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.joda.time.chrono.BasicYearDateTimeField.getDifferenceAsLong,4,4,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.joda.time.chrono.BasicYearDateTimeField.getLeapAmount,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.chrono.BasicYearDateTimeField.roundCeiling,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.joda.time.chrono.AssembledChronology.getZone,4,4,5,2,2,40.0,40.0,0,0
@@ org.joda.time.chrono.AssembledChronology.getDateTimeMillis,5,6,18,3,5,16.666666666666664,27.77777777777778,0,0
@@ org.joda.time.chrono.AssembledChronology.getDateTimeMillis,5,6,24,3,5,12.5,20.833333333333336,0,1
@@ org.joda.time.chrono.AssembledChronology.getDateTimeMillis,5,6,20,3,5,15.0,25.0,0,0
@@ org.joda.time.chrono.AssembledChronology.setFields,126,170,343,84,91,24.489795918367346,26.53061224489796,0,547
@@ org.joda.time.chrono.LimitChronology.getInstance,14,19,19,9,13,47.368421052631575,68.42105263157895,0,4
@@ org.joda.time.chrono.LimitChronology.withZone,15,21,51,18,33,35.294117647058826,64.70588235294117,0,9
@@ org.joda.time.chrono.LimitChronology.convertField,7,9,14,4,7,28.57142857142857,50.0,0,1
@@ org.joda.time.chrono.LimitChronology.convertField,7,9,14,4,7,28.57142857142857,50.0,0,0
@@ org.joda.time.chrono.LimitChronology.checkLimits,8,11,22,6,9,27.27272727272727,40.909090909090914,0,2
@@ org.joda.time.chrono.LimitChronology.equals,11,15,19,6,10,31.57894736842105,52.63157894736842,0,2
@@ org.joda.time.chrono.LimitChronology.hashCode,8,9,7,4,5,57.14285714285714,71.42857142857143,0,0
@@ org.joda.time.chrono.LimitChronology.toString,8,9,5,4,5,80.0,100.0,0,0
@@ org.joda.time.chrono.BuddhistChronology.getInstance,6,7,12,3,7,25.0,58.333333333333336,0,1
@@ org.joda.time.chrono.BuddhistChronology.readResolve,5,5,3,2,3,66.66666666666666,100.0,0,1
@@ org.joda.time.chrono.BuddhistChronology.withZone,6,7,11,4,8,36.36363636363637,72.72727272727273,0,1
@@ org.joda.time.chrono.BuddhistChronology.equals,6,7,8,3,4,37.5,50.0,0,1
@@ org.joda.time.chrono.BuddhistChronology.toString,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.chrono.BuddhistChronology.assemble,4,4,8,2,2,25.0,25.0,0,1
@@ org.joda.time.chrono.IslamicChronology$LeapYearPatternType.isLeapYear,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.chrono.IslamicChronology$LeapYearPatternType.readResolve,7,10,15,5,5,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.chrono.IslamicChronology$LeapYearPatternType.equals,7,8,8,3,4,37.5,50.0,0,0
@@ org.joda.time.chrono.GJEraDateTimeField.get,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.joda.time.chrono.GJEraDateTimeField.set,4,4,8,2,2,25.0,25.0,0,1
@@ org.joda.time.chrono.GJEraDateTimeField.roundFloor,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.joda.time.chrono.GJEraDateTimeField.roundCeiling,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.joda.time.chrono.BasicDayOfYearDateTimeField.getMaximumValue,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.joda.time.chrono.BasicDayOfYearDateTimeField.getMaximumValue,7,8,21,5,10,23.809523809523807,47.61904761904761,0,3
@@ org.joda.time.chrono.BasicDayOfYearDateTimeField.getMaximumValueForSet,6,7,9,3,5,33.33333333333333,55.55555555555556,0,1
@@ org.joda.time.chrono.AssembledChronology$Fields.copyFieldsFrom,72,106,174,70,71,40.229885057471265,40.804597701149426,0,122
@@ org.joda.time.chrono.AssembledChronology$Fields.isSupported,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.joda.time.chrono.AssembledChronology$Fields.isSupported,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.joda.time.chrono.BasicChronology.<init>,5,6,7,3,5,42.857142857142854,71.42857142857143,0,0
@@ org.joda.time.chrono.BasicChronology.getZone,4,4,4,2,2,50.0,50.0,0,1
@@ org.joda.time.chrono.BasicChronology.getDateTimeMillis,4,4,12,2,2,16.666666666666664,16.666666666666664,0,1
