@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.sysds.runtime.instructions.spark.ReorgSPInstruction.parseInstruction,12,16,36,35,97.22222222222221,0,0
@@ org.apache.sysds.runtime.instructions.spark.ReorgSPInstruction.processInstruction,62,89,149,118,79.19463087248322,0,1
@@ org.apache.sysds.runtime.instructions.spark.ReorgSPInstruction.updateReorgDataCharacteristics,26,37,41,41,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ConvertToBinaryBlockFunction6.call,13,18,47,17,36.17021276595745,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$SliceBinaryBlockToRowsFunction.call,5,5,14,10,71.42857142857143,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ConvertToBinaryBlockFunction4.call,13,18,47,17,36.17021276595745,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$MergeAggBlockCombinerFunction.call,11,14,27,23,85.18518518518519,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$TextToBinaryBlockFunction.call,9,11,21,21,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$ConvertRowBlocksToRows.call,18,23,42,38,90.47619047619048,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.csvToBinaryBlock,20,27,33,32,96.96969696969697,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.binaryBlockToCsv,5,6,8,7,87.5,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.textCellToBinaryBlockLongIndex,8,10,12,11,91.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.matrixBlockToBinaryBlockLongIndex,4,4,8,7,87.5,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.dataFrameToBinaryBlock,13,16,20,20,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.binaryBlockToDataFrame,6,7,11,10,90.9090909090909,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.convertFrameSchemaToDFSchema,13,18,31,25,80.64516129032258,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.convertDFSchemaToFrameSchema,24,33,107,52,48.598130841121495,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.getColVectFromDFSchema,10,12,18,11,61.111111111111114,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils.isSorted,7,8,7,4,57.14285714285714,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$LIBSVMAnalysisFunction.call,5,5,16,12,75.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$RowGenerator.call,5,5,13,9,69.23076923076923,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$CSVToBinaryBlockFunction.<init>,7,9,12,12,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$CSVToBinaryBlockFunction.call,32,45,99,84,84.84848484848484,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$CSVToBinaryBlockFunction.createBlocks,5,5,17,13,76.47058823529412,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$CSVToBinaryBlockFunction.flushBlocksToList,7,8,19,9,47.368421052631575,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtilsExt$AddRowID.call,5,5,15,11,73.33333333333333,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$CreateCorrBlockCombinerFunction.call,5,5,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$IndexComparator2.compare,7,8,11,11,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$SortingAnalysisFunction.call,9,11,16,7,43.75,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$DataFrameToBinaryBlockFunction.call,41,56,158,100,63.29113924050633,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$DataFrameToBinaryBlockFunction.createBlocks,5,5,17,13,76.47058823529412,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$DataFrameToBinaryBlockFunction.flushBlocksToList,7,8,19,9,47.368421052631575,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$BinaryBlockToDataFrameFunction.call,8,9,26,15,57.692307692307686,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ConvertToBinaryBlockFunction2.call,13,18,47,17,36.17021276595745,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$BinaryBlockToCSVFunction.call,21,29,63,40,63.49206349206349,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$MergeSumBlockValueFunction.call,7,9,17,16,94.11764705882352,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$TextToBinaryBlockFunction.call,22,31,54,48,88.88888888888889,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$DataFrameToBinaryBlockFunction.call,22,29,83,39,46.98795180722892,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$DataFrameToBinaryBlockFunction.flushBlocksToList,5,6,7,7,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$MergeSumBlockCombinerFunction.call,11,15,22,21,95.45454545454545,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ConvertToBinaryBlockFunction5.call,13,18,50,20,40.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$DataFrameExtractIDFunction.call,4,4,5,5,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$DataFrameAnalysisFunction.call,8,9,13,13,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$CSVToBinaryBlockFunction.call,23,32,70,44,62.857142857142854,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$CSVToBinaryBlockFunction.createFrameBlock,12,16,42,34,80.95238095238095,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$CSVToBinaryBlockFunction.flushBlocksToList,5,6,7,7,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ConvertToBinaryBlockFunction3.call,13,18,47,17,36.17021276595745,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtilsExt$1StringToVector.call,20,28,42,26,61.904761904761905,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ExtractDoubleValuesFunction2.call,5,5,12,8,66.66666666666666,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$CreateBlockCombinerFunction.call,5,5,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ExtractDoubleValuesWithIndexFunction2.call,5,5,12,8,66.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$BinaryCellToBinaryBlockFunction.call,7,8,15,15,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ShuffleMatrixBlockRowsFunction$ShuffleMatrixIterator.hasNext,6,7,8,8,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ShuffleMatrixBlockRowsFunction$ShuffleMatrixIterator.next,6,7,25,23,92.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$AggregateSingleTensorBlockFunction.call,8,10,20,19,95.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$BinaryBlockToLIBSVMFunction.call,26,36,98,59,60.204081632653065,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$SumSingleBlockFunction.call,13,18,28,26,92.85714285714286,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$AggregateSingleBlockFunction.call,20,29,45,43,95.55555555555556,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$BinaryBlockToCSVFunction.call,35,47,99,61,61.61616161616161,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$IndexComparator.compare,7,8,11,11,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$ConcatenateBlocksFunction.call,8,9,24,20,83.33333333333334,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtilsExt.coordinateMatrixToBinaryBlock,5,6,9,8,88.88888888888889,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtilsExt.projectColumns,5,5,13,9,69.23076923076923,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtilsExt.addIDToDataFrame,5,5,16,12,75.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtilsExt.stringDataFrameToVectorDataFrame,5,5,13,9,69.23076923076923,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$LabeledPointToBinaryBlockFunction.call,32,44,97,81,83.50515463917526,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$LabeledPointToBinaryBlockFunction.createBlocks,5,5,16,12,75.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$LabeledPointToBinaryBlockFunction.flushBlocksToList,7,8,19,9,47.368421052631575,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.isHashPartitioned,6,7,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.getNumPreferredPartitions,5,6,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.getNumPreferredPartitions,5,5,3,3,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.getNumPreferredPartitions,4,4,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.copyBinaryBlockMatrix,4,4,5,5,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.copyBinaryBlockTensor,4,4,5,5,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.getPrefixFromSparkDebugInfo,7,8,18,9,50.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.cacheBinaryCellRDD,5,5,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.postprocessUltraSparseOutput,5,6,9,9,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils.$deserializeLambda$,13,21,12,12,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.SparkUtils$AnalyzeCellDataCharacteristics.call,5,5,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils.sortDataByValMemSort,8,9,18,14,77.77777777777779,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$LIBSVMToBinaryBlockFunction.call,12,15,40,35,87.5,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ExtractDoubleValuesWithIndexFunction.call,5,5,12,8,66.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$MergeBlocksFunction.call,10,13,29,29,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDAggregateUtils$MergeBlocksFunction.call,8,10,17,17,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDAggregateUtils$MergeAggBlockValueFunction.call,8,10,24,20,83.33333333333334,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ShuffleMatrixBlockRowsInMemFunction$ShuffleMatrixIterator.hasNext,6,7,8,8,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ShuffleMatrixBlockRowsInMemFunction$ShuffleMatrixIterator.next,6,7,26,24,92.3076923076923,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtilsExt$IJVToBinaryBlockFunctionHelper.<init>,4,4,4,4,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtilsExt$IJVToBinaryBlockFunctionHelper.textToMatrixCell,4,4,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtilsExt$IJVToBinaryBlockFunctionHelper.convertToBinaryBlock,13,17,30,20,66.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ExtractRowsFunction.call,5,5,11,7,63.63636363636363,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils$PrepareBinaryBlockFunction.call,5,5,11,7,63.63636363636363,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDSortUtils$ConvertToBinaryBlockFunction.call,13,18,47,17,36.17021276595745,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$MatrixFrameReblockFunction.<init>,6,7,11,11,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$MatrixFrameReblockFunction.call,9,11,30,26,86.66666666666667,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$MatrixFrameReblockFunction.computeBlockSize,5,5,11,5,45.45454545454545,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.textCellToBinaryBlock,5,6,9,8,88.88888888888889,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.binaryCellToBinaryBlock,5,6,9,8,88.88888888888889,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.binaryBlockToCsv,6,7,12,7,58.333333333333336,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.binaryBlockToLibsvm,6,7,12,7,58.333333333333336,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.binaryBlockToBinaryBlock,12,18,24,23,95.83333333333334,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.csvToBinaryBlock,7,8,18,18,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.dataFrameToBinaryBlock,18,23,27,27,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.binaryBlockToDataFrame,9,11,22,18,81.81818181818183,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.libsvmToBinaryBlock,4,4,9,9,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.requiresSparseAllocation,9,12,14,14,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.countNnz,4,4,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.countNnz,26,35,72,39,54.166666666666664,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.createVector,6,7,7,7,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.utils.RDDConverterUtils.libsvmToBinaryBlock,4,4,11,11,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.utils.FrameRDDConverterUtils$BinaryBlockToMatrixBlockFunction.call,11,13,42,31,73.80952380952381,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.IsBlockInList.call,7,8,22,15,68.18181818181817,0,1
@@ org.apache.sysds.runtime.instructions.spark.functions.ReplicateTensorFunction.call,9,12,37,33,89.1891891891892,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ReblockTensorFunction.call,11,13,42,32,76.19047619047619,0,1
@@ org.apache.sysds.runtime.instructions.spark.functions.MatrixMatrixBinaryOpFunction.call,4,4,10,10,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.FilterDiagMatrixBlocksFunction.call,5,5,2,2,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ReplicateVectorFunction.call,16,23,41,33,80.48780487804879,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.TensorTensorBinaryOpPartitionFunction$MapBinaryPartitionIterator.computeNext,8,9,32,20,62.5,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ExtractGroup.execute,24,33,87,61,70.11494252873564,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.FilterNonEmptyBlocksFunction.call,10,13,8,8,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.functions.CreateSparseBlockFunction.call,6,8,10,10,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.functions.RecomputeNnzFunction.call,5,5,7,4,57.14285714285714,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.OuterVectorBinaryOpFunction$OuterVectorBinaryOpIterator.hasNext,6,7,12,12,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.functions.FilterNonEmptyBlocksFunction2.call,5,5,2,2,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ReorgMapFunction.<init>,7,8,10,8,80.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ConvertFrameBlockToIJVLines.call,16,21,50,28,56.00000000000001,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ExtractGroupNWeights.call,10,13,31,26,83.87096774193549,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ExtractBlockForBinaryReblock.<init>,5,6,11,11,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ExtractBlockForBinaryReblock.call,23,30,89,64,71.91011235955057,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ExtractBlockForBinaryReblock.getEndGlobalIndex,12,15,16,16,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.ReplicateBlockFunction.call,16,20,45,35,77.77777777777779,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.PerformGroupByAggInCombiner.call,12,15,39,39,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.functions.PerformGroupByAggInReducer.call,21,27,50,47,94.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.CopyFrameBlockFunction.call,4,4,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.CopyFrameBlockPairFunction.call,4,4,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.CopyTensorBlockPairFunction$CopyBlockPairIterator.computeNext,4,4,8,8,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.CopyMatrixBlockFunction.call,4,4,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.CopyMatrixBlockPairFunction$CopyBlockPairIterator.computeNext,7,8,19,17,89.47368421052632,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.MatrixVectorBinaryOpPartitionFunction$MapBinaryPartitionIterator.computeNext,8,9,23,23,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.functions.CopyTensorBlockFunction.call,4,4,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.RDDObject.allowsShortCircuitRead,9,12,11,10,90.9090909090909,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.RDDObject.allowsShortCircuitCollect,7,9,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.RDDObject.rHasCheckpointRDDChilds,9,11,12,9,75.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.RowMatrixBlock.readExternal,4,4,6,5,83.33333333333334,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.RowMatrixBlock.writeExternal,5,5,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBroadcast.computeBlocksPerPartition,5,5,14,7,50.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBroadcast.getBlock,4,4,14,13,92.85714285714286,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBroadcast.getBlock,4,4,12,11,91.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBroadcast.slice,11,13,38,24,63.1578947368421,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.BroadcastObject.isPartitionedBroadcastValid,6,7,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.BroadcastObject.isNonPartitionedBroadcastValid,6,7,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.BroadcastObject.checkNonPartitionedBroadcastValid,5,5,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.BroadcastObject.checkPartitionedBroadcastValid,9,11,5,5,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.FrameReblockBuffer$FrameReblockBufferComparator.compare,10,14,20,20,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.ReblockBuffer.flushBufferToBinaryBlocks,16,22,93,56,60.215053763440864,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.ReblockBuffer.outputBlock,9,12,16,15,93.75,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.FrameReblockBuffer.<init>,5,5,17,13,76.47058823529412,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.FrameReblockBuffer.flushBufferToBinaryBlocks,21,30,99,49,49.494949494949495,0,2
@@ org.apache.sysds.runtime.instructions.spark.data.FrameReblockBuffer.outputBlock,4,4,5,5,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.data.ReblockBuffer$ReblockBufferComparator.compare,10,14,20,20,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.data.CorrMatrixBlock.readExternal,4,4,6,5,83.33333333333334,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.CorrMatrixBlock.writeExternal,6,7,10,10,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.CorrMatrixBlock.writeHeaderAndPayload,11,14,18,18,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.CorrMatrixBlock.readHeaderAndPayload,7,8,8,8,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.data.BlockPartitioner.<init>,10,13,28,25,89.28571428571429,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.BlockPartitioner.getPartition,4,4,9,9,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.BlockPartitioner.equals,10,14,35,35,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.data.LineageObject.hasBackReference,5,5,4,4,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.<init>,5,5,15,8,53.333333333333336,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.getBlock,7,10,22,22,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.setBlock,7,10,23,23,100.0,0,1
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.getInMemorySize,6,7,10,8,80.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.getExactSerializedSize,6,7,10,8,80.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.readExternal,5,6,9,8,88.88888888888889,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.writeExternal,5,5,6,6,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.writeHeaderAndPayload,8,9,7,7,100.0,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.readHeader,5,5,13,9,69.23076923076923,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.PartitionedBlock.readPayload,5,5,12,8,66.66666666666666,0,0
@@ org.apache.sysds.runtime.instructions.spark.data.LazyIterableIterator.iterator,4,4,5,5,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.compress,4,4,5,5,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.compress,4,4,6,6,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.compress,5,5,12,10,83.33333333333334,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.createConstant,5,6,5,5,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.compressMatrix,10,13,30,30,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.classifyPhase,19,26,59,59,100.0,0,1
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.coCodePhase,6,8,26,26,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.transposePhase,9,12,23,23,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.transposeHeuristics,33,49,46,46,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.finalizePhase,10,13,34,34,100.0,0,1
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.abortCompression,4,4,12,12,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.logPhase,30,45,108,107,99.07407407407408,0,1
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.constructNrColumnString,5,5,11,7,63.63636363636363,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlockFactory.lambda$compressAsync$0,5,6,9,9,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressionSettingsBuilder.<init>,5,5,5,5,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressionSettingsBuilder.setTransposeInput,11,17,2,2,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressionSettingsBuilder.setValidCompressions,8,10,20,20,100.0,0,1
@@ org.apache.sysds.runtime.compress.CompressionStatistics.setColGroupsCounts,8,9,14,12,85.71428571428571,0,0
@@ org.apache.sysds.runtime.compress.CompressionStatistics.getGroupsTypesString,5,5,4,4,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressionStatistics.getGroupsSizesString,5,5,4,4,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressionStatistics.getRatio,5,5,7,7,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressionStatistics.getDenseRatio,5,5,7,7,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressionStatistics.toString,4,4,7,7,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.decompress,6,7,11,11,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.getCachedDecompressed,5,6,10,10,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.recomputeNonZeros,10,12,24,15,62.5,0,1
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.estimateCompressedSizeInMemory,5,5,4,1,25.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.quickGetValue,12,15,18,15,83.33333333333334,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.write,4,4,18,17,94.44444444444444,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.binaryOperations,8,9,9,9,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.binaryOperationsLeft,8,9,9,9,100.0,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.append,8,10,22,18,81.81818181818183,0,0
@@ org.apache.sysds.runtime.compress.CompressedMatrixBlock.chainMatrixMultOperations,6,8,27,27,100.0,0,0
