@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.commons.lang3.ArrayUtils.nullToEmpty,5,6,6,6,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.subarray,10,13,22,17,77.27272727272727,0,0
@@ org.apache.commons.lang3.ArrayUtils.subarray,10,13,20,15,75.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.subarray,10,13,20,15,75.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.subarray,10,13,20,15,75.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.subarray,10,13,20,15,75.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.subarray,10,13,20,15,75.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.subarray,10,13,20,15,75.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.subarray,10,13,20,15,75.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.subarray,10,13,20,15,75.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameLength,12,20,20,20,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameLength,12,20,20,20,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameLength,12,20,20,20,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameLength,12,20,20,20,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameLength,12,20,20,20,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameLength,12,20,20,20,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameLength,12,20,20,20,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameLength,12,20,20,20,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameLength,12,20,20,20,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.getLength,4,4,3,3,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isSameType,5,6,6,6,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.reverse,7,8,16,8,50.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.reverse,7,8,16,8,50.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.reverse,7,8,16,8,50.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.reverse,7,8,16,8,50.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.reverse,7,8,16,8,50.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.reverse,7,8,16,8,50.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.reverse,7,8,16,8,50.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.reverse,7,8,16,8,50.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.reverse,7,8,16,8,50.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.indexOf,19,26,48,26,54.166666666666664,0,0
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,21,29,49,27,55.10204081632652,0,0
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.indexOf,11,14,24,14,58.333333333333336,0,0
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,13,17,27,17,62.96296296296296,0,1
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.indexOf,11,14,24,14,58.333333333333336,0,0
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,13,17,27,17,62.96296296296296,0,0
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,4,4,100.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.indexOf,11,14,24,14,58.333333333333336,0,0
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,13,17,27,17,62.96296296296296,0,0
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.indexOf,11,14,24,14,58.333333333333336,0,1
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,13,17,27,17,62.96296296296296,0,0
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.indexOf,11,14,24,14,58.333333333333336,0,0
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,13,17,27,17,62.96296296296296,0,1
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.indexOf,11,14,24,14,58.333333333333336,0,0
@@ org.apache.commons.lang3.ArrayUtils.indexOf,12,16,34,19,55.88235294117647,0,0
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,13,17,27,17,62.96296296296296,0,0
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,14,19,37,22,59.45945945945946,0,0
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.indexOf,11,14,24,14,58.333333333333336,0,0
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,13,17,27,17,62.96296296296296,0,0
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.indexOf,11,14,24,14,58.333333333333336,0,0
@@ org.apache.commons.lang3.ArrayUtils.lastIndexOf,13,17,27,17,62.96296296296296,0,0
@@ org.apache.commons.lang3.ArrayUtils.contains,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,12,15,23,18,78.26086956521739,0,0
@@ org.apache.commons.lang3.ArrayUtils.toObject,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,12,15,23,18,78.26086956521739,0,0
@@ org.apache.commons.lang3.ArrayUtils.toObject,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,9,11,17,13,76.47058823529412,0,1
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,12,15,23,18,78.26086956521739,0,0
@@ org.apache.commons.lang3.ArrayUtils.toObject,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,12,15,23,18,78.26086956521739,0,0
@@ org.apache.commons.lang3.ArrayUtils.toObject,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,9,11,17,13,76.47058823529412,0,1
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,12,15,23,18,78.26086956521739,0,0
@@ org.apache.commons.lang3.ArrayUtils.toObject,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,9,11,17,13,76.47058823529412,0,1
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,12,15,23,18,78.26086956521739,0,0
@@ org.apache.commons.lang3.ArrayUtils.toObject,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,12,15,23,18,78.26086956521739,0,0
@@ org.apache.commons.lang3.ArrayUtils.toObject,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.ArrayUtils.toPrimitive,12,15,23,18,78.26086956521739,0,0
@@ org.apache.commons.lang3.ArrayUtils.toObject,12,15,24,16,66.66666666666666,0,0
@@ org.apache.commons.lang3.ArrayUtils.isEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isEmpty,6,7,4,4,100.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.isEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isEmpty,6,7,4,4,100.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.isNotEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isNotEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isNotEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isNotEmpty,6,7,4,4,100.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.isNotEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isNotEmpty,6,7,4,4,100.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.isNotEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isNotEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.isNotEmpty,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.addAll,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.addAll,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.addAll,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.addAll,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.addAll,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.addAll,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.addAll,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.addAll,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.addAll,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.add,7,8,10,8,80.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.copyArrayGrow1,4,4,4,4,100.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.add,7,8,11,9,81.81818181818183,0,0
@@ org.apache.commons.lang3.ArrayUtils.add,11,15,30,30,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElement,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElement,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElement,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElement,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElement,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElement,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElement,4,4,5,5,100.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.removeElement,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElement,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.ArrayUtils.remove,7,9,20,20,100.0,0,1
@@ org.apache.commons.lang3.ArrayUtils.removeElements,19,25,45,35,77.77777777777779,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElements,19,25,45,35,77.77777777777779,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElements,19,25,45,35,77.77777777777779,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElements,19,25,45,35,77.77777777777779,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElements,19,25,45,35,77.77777777777779,0,1
@@ org.apache.commons.lang3.ArrayUtils.removeElements,19,25,45,35,77.77777777777779,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElements,19,25,45,35,77.77777777777779,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElements,19,25,45,35,77.77777777777779,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeElements,19,25,45,35,77.77777777777779,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeAll,19,27,73,43,58.9041095890411,0,0
@@ org.apache.commons.lang3.ArrayUtils.removeAll,9,11,36,22,61.111111111111114,0,1
@@ org.apache.commons.lang3.Range.<init>,10,13,26,20,76.92307692307693,0,0
@@ org.apache.commons.lang3.Range.isNaturalOrdering,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.Range.contains,8,10,18,18,100.0,0,0
@@ org.apache.commons.lang3.Range.isAfter,7,8,10,10,100.0,0,1
@@ org.apache.commons.lang3.Range.isStartedBy,7,8,10,10,100.0,0,1
@@ org.apache.commons.lang3.Range.isEndedBy,7,8,10,10,100.0,0,0
@@ org.apache.commons.lang3.Range.isBefore,7,8,10,10,100.0,0,1
@@ org.apache.commons.lang3.Range.elementCompareTo,8,10,10,10,100.0,0,1
@@ org.apache.commons.lang3.Range.containsRange,8,10,14,14,100.0,0,0
@@ org.apache.commons.lang3.Range.isAfterRange,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.Range.isOverlappedBy,9,12,20,20,100.0,0,0
@@ org.apache.commons.lang3.Range.isBeforeRange,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.Range.intersectionWith,12,15,35,35,100.0,0,1
@@ org.apache.commons.lang3.Range.equals,11,15,27,27,100.0,0,0
@@ org.apache.commons.lang3.Range.hashCode,4,4,9,8,88.88888888888889,0,1
@@ org.apache.commons.lang3.Range.toString,4,4,7,6,85.71428571428571,0,0
@@ org.apache.commons.lang3.ObjectUtils.defaultIfNull,5,5,4,4,100.0,0,1
@@ org.apache.commons.lang3.ObjectUtils.firstNonNull,8,10,17,12,70.58823529411765,0,1
@@ org.apache.commons.lang3.ObjectUtils.equals,7,9,10,10,100.0,0,1
@@ org.apache.commons.lang3.ObjectUtils.notEqual,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ObjectUtils.hashCode,5,5,3,3,100.0,0,1
@@ org.apache.commons.lang3.ObjectUtils.hashCodeMulti,6,7,16,10,62.5,0,0
@@ org.apache.commons.lang3.ObjectUtils.identityToString,4,4,3,3,100.0,0,0
@@ org.apache.commons.lang3.ObjectUtils.identityToString,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.ObjectUtils.identityToString,4,4,4,4,100.0,0,1
@@ org.apache.commons.lang3.ObjectUtils.identityToString,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.ObjectUtils.identityToString,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.ObjectUtils.toString,5,5,3,3,100.0,0,0
@@ org.apache.commons.lang3.ObjectUtils.toString,5,5,4,4,100.0,0,1
@@ org.apache.commons.lang3.ObjectUtils.min,8,10,23,14,60.86956521739131,0,0
@@ org.apache.commons.lang3.ObjectUtils.max,8,10,23,14,60.86956521739131,0,0
@@ org.apache.commons.lang3.ObjectUtils.compare,14,18,14,14,100.0,0,1
@@ org.apache.commons.lang3.ObjectUtils.mode,17,22,41,27,65.85365853658537,0,0
@@ org.apache.commons.lang3.ObjectUtils.clone,12,15,21,17,80.95238095238095,0,0
@@ org.apache.commons.lang3.ObjectUtils.cloneIfPossible,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.ObjectUtils.CONST_BYTE,5,6,6,6,100.0,0,0
@@ org.apache.commons.lang3.ObjectUtils.CONST_SHORT,5,6,6,6,100.0,0,0
@@ org.apache.commons.lang3.AnnotationUtils$1.getShortClassName,10,12,12,6,50.0,0,1
@@ org.apache.commons.lang3.AnnotationUtils$1.appendDetail,4,4,8,7,87.5,0,0
@@ org.apache.commons.lang3.CharEncoding.isSupported,4,4,3,3,100.0,0,0
@@ org.apache.commons.lang3.CharRange$CharacterIterator.<init>,9,11,18,18,100.0,0,0
@@ org.apache.commons.lang3.CharRange$CharacterIterator.prepareNext,13,17,33,33,100.0,0,1
@@ org.apache.commons.lang3.CharRange$CharacterIterator.next,4,4,6,6,100.0,0,1
@@ org.apache.commons.lang3.CharSetUtils.squeeze,13,18,35,22,62.857142857142854,0,1
@@ org.apache.commons.lang3.CharSetUtils.containsAny,10,13,21,16,76.19047619047619,0,0
@@ org.apache.commons.lang3.CharSetUtils.count,10,13,25,17,68.0,0,0
@@ org.apache.commons.lang3.CharSetUtils.keep,7,9,8,8,100.0,0,0
@@ org.apache.commons.lang3.CharSetUtils.delete,5,6,7,7,100.0,0,0
@@ org.apache.commons.lang3.CharSetUtils.modify,7,8,23,13,56.52173913043478,0,0
@@ org.apache.commons.lang3.CharSetUtils.deepEmpty,8,10,16,11,68.75,0,0
@@ org.apache.commons.lang3.EnumUtils.getEnumMap,5,5,11,7,63.63636363636363,0,0
@@ org.apache.commons.lang3.EnumUtils.isValidEnum,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.EnumUtils.getEnum,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.EnumUtils.generateBitVector,8,9,10,7,70.0,0,0
@@ org.apache.commons.lang3.EnumUtils.generateBitVectors,11,13,14,14,100.0,0,0
@@ org.apache.commons.lang3.EnumUtils.generateBitVectors,5,5,5,5,100.0,0,1
@@ org.apache.commons.lang3.EnumUtils.processBitVectors,8,10,24,19,79.16666666666666,0,0
@@ org.apache.commons.lang3.EnumUtils.checkBitVectorable,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.CharRange.<init>,4,4,12,10,83.33333333333334,0,0
@@ org.apache.commons.lang3.CharRange.contains,9,11,16,16,100.0,0,0
@@ org.apache.commons.lang3.CharRange.contains,26,37,70,70,100.0,0,0
@@ org.apache.commons.lang3.CharRange.equals,11,15,31,31,100.0,0,0
@@ org.apache.commons.lang3.CharRange.hashCode,5,5,7,7,100.0,0,1
@@ org.apache.commons.lang3.CharRange.toString,8,10,24,23,95.83333333333334,0,0
@@ org.apache.commons.lang3.CharSet.getInstance,7,9,10,10,100.0,0,0
@@ org.apache.commons.lang3.CharSet.<init>,5,5,10,6,60.0,0,0
@@ org.apache.commons.lang3.CharSet.add,18,26,107,34,31.775700934579437,0,1
@@ org.apache.commons.lang3.CharSet.contains,7,8,7,7,100.0,0,0
@@ org.apache.commons.lang3.CharSet.equals,6,7,9,9,100.0,0,0
@@ org.apache.commons.lang3.AnnotationUtils.equals,16,23,39,34,87.17948717948718,0,1
@@ org.apache.commons.lang3.AnnotationUtils.hashCode,7,8,21,13,61.904761904761905,0,0
@@ org.apache.commons.lang3.AnnotationUtils.toString,8,9,17,12,70.58823529411765,0,0
@@ org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType,13,19,25,5,20.0,0,0
@@ org.apache.commons.lang3.AnnotationUtils.hashMember,6,7,10,10,100.0,0,2
@@ org.apache.commons.lang3.AnnotationUtils.memberEquals,11,15,19,19,100.0,0,0
@@ org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals,20,28,54,54,100.0,0,1
@@ org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals,9,11,20,13,65.0,0,1
@@ org.apache.commons.lang3.AnnotationUtils.arrayMemberHash,18,25,41,41,100.0,0,0
@@ org.apache.commons.lang3.SerializationUtils.clone,6,7,6,6,100.0,0,0
@@ org.apache.commons.lang3.SerializationUtils.serialize,6,7,7,7,100.0,0,1
@@ org.apache.commons.lang3.SerializationUtils.deserialize,6,7,6,6,100.0,0,1
@@ org.apache.commons.lang3.SerializationUtils.deserialize,4,4,3,3,100.0,0,0
@@ org.apache.commons.lang3.SystemUtils.isJavaAwtHeadless,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.SystemUtils.isJavaVersionMatch,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.SystemUtils.isOSMatch,9,12,12,12,100.0,0,0
@@ org.apache.commons.lang3.SystemUtils.isOSNameMatch,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.JavaVersion.atLeast,5,5,8,8,100.0,0,1
@@ org.apache.commons.lang3.JavaVersion.get,20,28,27,27,100.0,0,2
@@ org.apache.commons.lang3.BooleanUtils.negate,7,8,6,6,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.isNotTrue,5,5,2,2,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.isNotFalse,5,5,2,2,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBoolean,6,7,4,4,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBooleanDefaultIfNull,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBoolean,5,5,2,2,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBooleanObject,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBooleanObject,7,8,6,6,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBoolean,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBoolean,11,15,14,14,100.0,0,1
@@ org.apache.commons.lang3.BooleanUtils.toBooleanObject,8,10,14,14,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBooleanObject,15,21,24,24,100.0,0,1
@@ org.apache.commons.lang3.BooleanUtils.toInteger,5,5,2,2,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toIntegerObject,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toIntegerObject,7,8,6,6,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toInteger,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toInteger,7,8,7,7,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toIntegerObject,5,5,4,4,100.0,0,1
@@ org.apache.commons.lang3.BooleanUtils.toIntegerObject,7,8,7,7,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBooleanObject,61,113,116,116,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBooleanObject,15,21,24,24,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBoolean,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBoolean,11,15,18,18,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toString,7,8,7,7,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toString,5,5,4,4,100.0,0,1
@@ org.apache.commons.lang3.BooleanUtils.and,11,14,18,13,72.22222222222221,0,0
@@ org.apache.commons.lang3.BooleanUtils.and,9,11,9,9,100.0,0,1
@@ org.apache.commons.lang3.BooleanUtils.or,11,14,18,13,72.22222222222221,0,0
@@ org.apache.commons.lang3.BooleanUtils.or,9,11,9,9,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.xor,16,21,28,15,53.57142857142857,0,0
@@ org.apache.commons.lang3.BooleanUtils.xor,9,11,9,9,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableFloat.equals,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableShort.equals,7,8,8,8,100.0,0,1
@@ org.apache.commons.lang3.mutable.MutableShort.compareTo,7,8,12,12,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableObject.equals,8,10,13,13,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableObject.hashCode,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableObject.toString,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableDouble.equals,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableByte.equals,7,8,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableByte.compareTo,7,8,12,12,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableLong.equals,7,8,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableLong.compareTo,7,8,12,12,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableInt.equals,7,8,8,8,100.0,0,1
@@ org.apache.commons.lang3.mutable.MutableInt.compareTo,7,8,12,12,100.0,0,1
@@ org.apache.commons.lang3.mutable.MutableBoolean.isTrue,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableBoolean.isFalse,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableBoolean.equals,7,8,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableBoolean.hashCode,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableBoolean.compareTo,7,8,10,10,100.0,0,0
@@ org.apache.commons.lang3.tuple.Pair.equals,10,13,15,15,100.0,0,0
@@ org.apache.commons.lang3.tuple.Pair.hashCode,8,9,5,5,100.0,0,0
@@ org.apache.commons.lang3.tuple.Triple.equals,11,15,19,19,100.0,0,1
@@ org.apache.commons.lang3.tuple.Triple.hashCode,11,13,7,7,100.0,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,13,18,27,27,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,32,46,51,46,90.19607843137256,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,20,29,36,36,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,32,45,64,54,84.375,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,36,49,110,80,72.72727272727273,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,19,28,37,32,86.48648648648648,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.substituteTypeVariables,7,9,11,11,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments,25,34,60,50,83.33333333333334,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments,18,23,45,30,66.66666666666666,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments,13,17,23,17,73.91304347826086,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.determineTypeArguments,8,10,19,19,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.mapTypeVariablesToArguments,10,13,30,25,83.33333333333334,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getClosestParentType,16,22,43,21,48.837209302325576,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isInstance,10,13,10,10,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.normalizeUpperBounds,15,20,42,28,66.66666666666666,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.getImplicitBounds,5,5,3,3,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getImplicitUpperBounds,5,5,3,3,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getImplicitLowerBounds,5,5,3,3,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.typesSatisfyVariables,10,12,20,15,75.0,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.getRawType,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getRawType,20,28,30,30,100.0,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.isArrayType,7,9,6,6,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getArrayComponentType,9,11,9,9,100.0,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.setAccessibleWorkaround,8,11,10,10,100.0,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.isPackageAccess,5,5,2,2,100.0,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.isAccessible,7,9,6,6,100.0,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.compareParameterTypes,7,8,8,8,100.0,0,0
