@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ elki.application.internal.CheckELKIServices.checkAliases,30,41,68,21,34,30.88235294117647,50.0,0,8
@@ elki.logging.Logging.getLogger,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ elki.logging.Logging.statistics,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ elki.logging.Logging.exception,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.logging.Logging.incrementProcessed,4,4,4,2,2,50.0,50.0,0,0
@@ elki.logging.Logging.ensureCompleted,4,4,4,2,2,50.0,50.0,0,0
@@ elki.logging.Logging.beginStep,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ elki.logging.Logging.setCompleted,4,4,4,2,2,50.0,50.0,0,1
@@ elki.logging.Logging.setCompleted,4,4,4,2,2,50.0,50.0,0,0
@@ elki.logging.Logging.statistics,4,4,5,2,2,40.0,40.0,0,1
@@ elki.logging.MessageFormatter.format,7,9,12,4,7,33.33333333333333,58.333333333333336,0,1
@@ elki.logging.OutputStreamLogger.tailingNonNewline,9,11,25,7,14,28.000000000000004,56.00000000000001,0,1
@@ elki.logging.OutputStreamLogger.tailingNonNewline,9,11,25,7,14,28.000000000000004,56.00000000000001,0,1
@@ elki.logging.OutputStreamLogger.countNonNewline,9,11,24,7,14,29.166666666666668,58.333333333333336,0,1
@@ elki.logging.OutputStreamLogger.countNonNewline,9,11,24,7,14,29.166666666666668,58.333333333333336,0,1
@@ elki.logging.OutputStreamLogger.write,12,16,37,6,11,16.216216216216218,29.72972972972973,0,2
@@ elki.logging.OutputStreamLogger.write,12,16,37,6,11,16.216216216216218,29.72972972972973,0,2
@@ elki.logging.LoggingUtil.logExpensive,5,5,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ elki.logging.LoggingUtil.logExpensive,5,5,5,2,2,40.0,40.0,0,0
@@ elki.logging.LoggingUtil.exception,5,6,9,3,6,33.33333333333333,66.66666666666666,0,0
@@ elki.logging.LoggingUtil.warning,5,6,9,3,6,33.33333333333333,66.66666666666666,0,1
@@ elki.logging.LoggingUtil.message,5,6,9,3,6,33.33333333333333,66.66666666666666,0,0
@@ elki.logging.LoggingUtil.inferCaller,7,8,14,4,8,28.57142857142857,57.14285714285714,0,1
@@ elki.logging.CLISmartHandler.publish,23,30,49,9,14,18.367346938775512,28.57142857142857,0,4
@@ elki.logging.ErrorFormatter.format,14,18,27,7,10,25.925925925925924,37.03703703703704,0,2
@@ elki.logging.ErrorFormatter.appendCauses,19,25,49,19,28,38.775510204081634,57.14285714285714,0,7
@@ elki.logging.LoggingConfiguration.privateReconfigureLogging,7,8,12,3,7,25.0,58.333333333333336,0,0
@@ elki.logging.LoggingConfiguration.setVerbose,17,27,44,14,26,31.818181818181817,59.09090909090909,0,3
@@ elki.logging.LoggingConfiguration.setStatistics,11,16,24,9,15,37.5,62.5,0,1
@@ elki.logging.LoggingConfiguration.replaceDefaultHandler,7,8,5,2,3,40.0,60.0,0,0
@@ elki.logging.LoggingConfiguration.setLevelFor,4,4,4,2,2,50.0,50.0,0,0
@@ elki.logging.ELKILogRecord.<init>,5,5,5,2,3,40.0,60.0,0,1
@@ elki.logging.ELKILogRecord.getSourceClassName,4,4,6,2,3,33.33333333333333,50.0,0,1
@@ elki.logging.ELKILogRecord.getSourceMethodName,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ elki.logging.ELKILogRecord.inferCallerELKI,16,21,52,19,34,36.53846153846153,65.38461538461539,0,6
@@ elki.logging.progress.StepProgress.appendToBuffer,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.logging.progress.ProgressTracker.getProgresses,8,9,9,2,4,22.22222222222222,44.44444444444444,0,1
@@ elki.logging.progress.ProgressTracker.addProgress,9,11,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ elki.logging.progress.ProgressTracker.removeCompleted,9,11,12,3,6,25.0,50.0,0,2
@@ elki.logging.progress.MutableProgress.appendToBuffer,7,8,8,3,5,37.5,62.5,0,0
@@ elki.logging.progress.MutableProgress.isComplete,5,5,4,2,2,50.0,50.0,0,0
@@ elki.logging.progress.MutableProgress.setTotal,4,4,8,2,2,25.0,25.0,0,1
@@ elki.logging.progress.AbstractProgress.setProcessed,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ elki.logging.progress.AbstractProgress.incrementProcessed,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ elki.logging.progress.AbstractProgress.testLoggingRate,12,16,33,7,11,21.21212121212121,33.33333333333333,0,2
@@ elki.logging.progress.FiniteProgress.setProcessed,6,7,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ elki.logging.progress.FiniteProgress.appendToBuffer,15,20,40,9,14,22.5,35.0,0,2
@@ elki.logging.progress.FiniteProgress.numDigits,25,35,24,12,23,50.0,95.83333333333334,0,2
@@ elki.logging.progress.FiniteProgress.isComplete,5,5,4,2,2,50.0,50.0,0,0
@@ elki.logging.progress.FiniteProgress.ensureCompleted,4,4,5,2,2,40.0,40.0,0,0
@@ elki.database.ids.DoubleIntegerDBIDHeapTest.testHeaps,14,17,32,6,9,18.75,28.125,0,4
@@ elki.database.ids.KNNListTest.sublist,8,9,11,2,3,18.181818181818183,27.27272727272727,0,1
@@ elki.database.ids.ModifiableDoubleDBIDListTest.testDuplicateKeys,11,13,20,6,11,30.0,55.00000000000001,0,2
@@ elki.database.ids.DBIDUtilTest.testShuffling,13,16,25,11,15,44.0,60.0,0,3
@@ elki.database.ids.integer.IntegerDBIDRange.<init>,4,4,2,2,2,100.0,100.0,0,0
@@ elki.database.ids.integer.IntegerDBIDRange.contains,6,7,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ elki.database.ids.integer.IntegerDBIDRange.get,5,6,12,3,4,25.0,33.33333333333333,0,0
@@ elki.database.ids.integer.IntegerDBIDRange.assignVar,7,9,17,4,6,23.52941176470588,35.294117647058826,0,0
@@ elki.database.ids.integer.IntegerDBIDRange.binarySearch,6,7,18,3,4,16.666666666666664,22.22222222222222,0,1
@@ elki.database.ids.integer.IntegerDBIDRange.slice,8,11,20,5,8,25.0,40.0,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap$UnorderedIter.internalGetIndex,5,5,8,2,3,25.0,37.5,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap$UnorderedIter.valid,6,7,10,3,4,30.0,40.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap$UnorderedIter.doubleValue,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap$UnorderedIter.advance,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDSubList.<init>,9,13,17,7,11,41.17647058823529,64.70588235294117,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDSubList.assignVar,5,6,12,3,5,25.0,41.66666666666667,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDSubList.doubleValue,5,6,11,3,5,27.27272727272727,45.45454545454545,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDSubList.contains,7,8,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDSubList.isEmpty,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDSubList.slice,5,6,12,3,5,25.0,41.66666666666667,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.<init>,8,9,10,4,5,40.0,50.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.contains,7,8,20,5,10,25.0,50.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.assignVar,8,10,22,5,7,22.727272727272727,31.818181818181817,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.doubleValue,5,6,14,3,5,21.428571428571427,35.714285714285715,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.addInternal,4,4,13,2,3,15.384615384615385,23.076923076923077,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.grow,4,4,10,2,2,20.0,20.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.reverse,5,5,15,2,3,13.333333333333334,20.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.remove,7,9,24,5,7,20.833333333333336,29.166666666666668,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.removeSwap,7,9,22,5,7,22.727272727272727,31.818181818181817,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.swap,8,11,27,6,9,22.22222222222222,33.33333333333333,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.truncate,4,4,10,2,2,20.0,20.0,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.slice,6,7,12,3,6,25.0,50.0,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList.toString,6,7,9,2,4,22.22222222222222,44.44444444444444,0,1
@@ elki.database.ids.integer.IntegerDBIDVar$Itr.valid,5,5,4,2,2,50.0,50.0,0,0
@@ elki.database.ids.integer.IntegerDBIDVar$Itr.equals,4,4,4,2,3,50.0,75.0,0,1
@@ elki.database.ids.integer.UnmodifiableIntegerDBIDs.iter,4,4,5,2,2,40.0,40.0,0,0
@@ elki.database.ids.integer.IntegerDBIDVar.get,4,4,3,2,2,66.66666666666666,66.66666666666666,0,1
@@ elki.database.ids.integer.IntegerDBIDVar.size,5,5,4,2,2,50.0,50.0,0,0
@@ elki.database.ids.integer.IntegerDBIDVar.isEmpty,5,5,4,2,2,50.0,50.0,0,1
@@ elki.database.ids.integer.IntegerDBIDVar.isSet,5,5,4,2,2,50.0,50.0,0,0
@@ elki.database.ids.integer.IntegerDBIDVar.binarySearch,7,8,12,3,4,25.0,33.33333333333333,0,0
@@ elki.database.ids.integer.IntegerDBIDVar.contains,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ elki.database.ids.integer.IntegerDBIDVar.assignVar,5,6,6,3,5,50.0,83.33333333333334,0,0
@@ elki.database.ids.integer.IntegerDBIDVar.slice,6,7,6,3,5,50.0,83.33333333333334,0,0
@@ elki.database.ids.integer.IntegerDBIDVar.toString,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs$Slice.contains,7,8,20,5,10,25.0,50.0,0,1
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs$Slice.isEmpty,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList$Itr.valid,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList$Itr.setDBID,4,4,13,2,2,15.384615384615385,15.384615384615385,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDArrayList$Itr.setDouble,4,4,13,2,2,15.384615384615385,15.384615384615385,0,0
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs$Itr.valid,6,7,10,3,4,30.0,40.0,0,1
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs$Itr.setDBID,6,7,19,3,4,15.789473684210526,21.052631578947366,0,0
@@ elki.database.ids.integer.IntegerDBIDPair.get,8,10,7,4,6,57.14285714285714,85.71428571428571,0,0
@@ elki.database.ids.integer.IntegerDBIDPair.equals,12,16,25,6,10,24.0,40.0,0,1
@@ elki.database.ids.integer.IntegerDBIDPair.contains,6,7,12,3,4,25.0,33.33333333333333,0,1
@@ elki.database.ids.integer.IntegerDBIDPair.assignVar,10,13,20,5,8,25.0,40.0,0,0
@@ elki.database.ids.integer.IntegerDBIDPair.binarySearch,11,14,24,5,8,20.833333333333336,33.33333333333333,0,1
@@ elki.database.ids.integer.ArrayStaticIntegerDBIDs.contains,7,8,20,5,10,25.0,50.0,0,1
@@ elki.database.ids.integer.ArrayStaticIntegerDBIDs.assignVar,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.<init>,5,5,4,2,3,50.0,75.0,0,0
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.<init>,8,9,19,3,5,15.789473684210526,26.31578947368421,0,1
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.assignVar,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.ensureSize,7,8,20,3,5,15.0,25.0,0,1
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.addDBIDs,5,5,7,1,3,14.285714285714285,42.857142857142854,0,1
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.removeDBIDs,10,12,34,9,17,26.47058823529412,50.0,0,5
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.add,4,4,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.remove,7,8,25,5,10,20.0,40.0,0,1
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.insert,4,4,12,2,3,16.666666666666664,25.0,0,0
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.remove,7,9,21,4,7,19.047619047619047,33.33333333333333,0,1
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.removeSwap,7,9,19,4,7,21.052631578947366,36.84210526315789,0,1
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.contains,7,8,20,5,10,25.0,50.0,0,1
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs.pop,7,8,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ elki.database.ids.integer.IntegerDBIDRange$Itr.valid,6,7,10,3,4,30.0,40.0,0,0
@@ elki.database.ids.integer.UnmodifiableIntegerArrayDBIDs.iter,4,4,5,2,2,40.0,40.0,0,0
@@ elki.database.ids.integer.IntegerDBIDKNNSubList.<init>,9,11,20,5,8,25.0,40.0,0,0
@@ elki.database.ids.integer.IntegerDBIDKNNSubList.assignVar,5,6,12,3,5,25.0,41.66666666666667,0,0
@@ elki.database.ids.integer.IntegerDBIDKNNSubList.doubleValue,5,6,11,3,5,27.27272727272727,45.45454545454545,0,0
@@ elki.database.ids.integer.IntegerDBIDKNNSubList.getKNNDistance,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ elki.database.ids.integer.IntegerDBIDKNNSubList.contains,7,8,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ elki.database.ids.integer.IntegerDBIDKNNSubList.toString,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ elki.database.ids.integer.IntegerDBIDKNNSubList.map,5,5,19,2,4,10.526315789473683,21.052631578947366,0,0
@@ elki.database.ids.integer.IntegerDBID$Itr.valid,5,5,4,2,2,50.0,50.0,0,0
@@ elki.database.ids.integer.IntegerDBID$Itr.equals,4,4,4,2,3,50.0,75.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNList.getKNNDistance,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNList.toString,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNList.map,5,5,18,2,4,11.11111111111111,22.22222222222222,0,1
@@ elki.database.ids.integer.FastutilIntOpenHashSetModifiableDBIDs$IntOpenHashSet.popInt,16,22,50,11,16,22.0,32.0,0,4
@@ elki.database.ids.integer.IntegerDBIDPair$Itr.valid,5,5,4,2,2,50.0,50.0,0,0
@@ elki.database.ids.integer.IntegerDBIDPair$Itr.internalGetIndex,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ elki.database.ids.integer.ArrayModifiableIntegerDBIDs$Slice$SliceItr.valid,6,7,16,3,4,18.75,25.0,0,0
@@ elki.database.ids.integer.IntegerDBIDKNNSubList$Itr.valid,6,7,10,3,4,30.0,40.0,0,0
@@ elki.database.ids.integer.TrivialDBIDFactory.generateSingleDBID,4,4,3,2,2,66.66666666666666,66.66666666666666,0,1
@@ elki.database.ids.integer.TrivialDBIDFactory.generateStaticDBIDRange,4,4,8,2,2,25.0,25.0,0,0
@@ elki.database.ids.integer.TrivialDBIDFactory.generateStaticDBIDRange,8,10,21,4,6,19.047619047619047,28.57142857142857,0,2
@@ elki.database.ids.integer.ArrayStaticIntegerDBIDs$Slice.contains,7,8,22,5,10,22.727272727272727,45.45454545454545,0,2
@@ elki.database.ids.integer.ArrayStaticIntegerDBIDs$Slice.isEmpty,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ elki.database.ids.integer.ArrayStaticIntegerDBIDs$Slice$SliceItr.valid,6,7,16,3,4,18.75,25.0,0,0
@@ elki.database.ids.integer.FastutilIntOpenHashSetModifiableDBIDs$Itr.<init>,5,6,6,3,4,50.0,66.66666666666666,0,0
@@ elki.database.ids.integer.FastutilIntOpenHashSetModifiableDBIDs$Itr.valid,5,5,4,2,2,50.0,50.0,0,0
@@ elki.database.ids.integer.FastutilIntOpenHashSetModifiableDBIDs$Itr.advance,6,7,12,3,6,25.0,50.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap.insert,17,23,52,9,16,17.307692307692307,30.76923076923077,0,3
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap.addToTies,4,4,13,2,3,15.384615384615385,23.076923076923077,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap.poll,5,5,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap.toKNNList,8,9,32,4,7,12.5,21.875,0,3
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap.toKNNListSqrt,11,13,38,6,9,15.789473684210526,23.684210526315788,0,3
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap.peekKey,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap.internalGetIndex,7,8,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap.contains,7,8,22,5,10,22.727272727272727,45.45454545454545,0,1
@@ elki.database.ids.integer.DoubleIntegerDBIDKNNHeap.toString,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ elki.database.ids.integer.AbstractIntegerDBIDFactory.assignVar,5,6,6,3,5,50.0,83.33333333333334,0,0
@@ elki.database.ids.integer.AbstractIntegerDBIDFactory.compare,7,8,8,3,4,37.5,50.0,0,0
@@ elki.database.ids.integer.AbstractIntegerDBIDFactory.equal,5,5,4,2,2,50.0,50.0,0,0
@@ elki.database.ids.integer.AbstractIntegerDBIDFactory.toString,6,7,5,3,5,60.0,100.0,0,0
@@ elki.database.ids.integer.AbstractIntegerDBIDFactory.newHeap,5,5,5,1,2,20.0,40.0,0,1
@@ elki.database.ids.integer.AbstractIntegerDBIDFactory.makeUnmodifiable,7,8,7,3,5,42.857142857142854,71.42857142857143,0,0
@@ elki.database.ids.integer.IntegerDBIDArrayQuickSort.quickSort,48,70,297,51,87,17.17171717171717,29.292929292929294,0,85
@@ elki.database.ids.integer.IntegerDBIDPair$Slice$SliceItr.internalGetIndex,8,10,17,4,6,23.52941176470588,35.294117647058826,0,1
@@ elki.database.ids.integer.IntegerDBIDPair$Slice$SliceItr.valid,6,7,16,3,4,18.75,25.0,0,0
@@ elki.database.ids.integer.ArrayStaticIntegerDBIDs$Itr.valid,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ elki.database.ids.integer.ArrayStaticIntegerDBIDs$Itr.equals,4,4,4,2,3,50.0,75.0,0,0
@@ elki.database.ids.integer.IntegerDBID.toString,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.database.ids.integer.IntegerDBID.equals,11,14,17,5,8,29.411764705882355,47.05882352941176,0,1
@@ elki.database.ids.integer.IntegerDBID.compareTo,7,8,12,3,4,25.0,33.33333333333333,0,1
@@ elki.database.ids.integer.IntegerDBID.get,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ elki.database.ids.integer.IntegerDBID.assignVar,4,4,4,2,2,50.0,50.0,0,0
@@ elki.database.ids.integer.IntegerDBID.contains,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ elki.database.ids.integer.IntegerDBID.binarySearch,7,8,12,3,4,25.0,33.33333333333333,0,0
@@ elki.database.ids.integer.IntegerDBID.slice,5,6,6,3,5,50.0,83.33333333333334,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDHeap.peekKey,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDHeap.internalGetIndex,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDHeap.toString,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ elki.database.ids.integer.FastutilIntOpenHashSetModifiableDBIDs.addDBIDs,5,5,9,2,4,22.22222222222222,44.44444444444444,0,0
@@ elki.database.ids.integer.FastutilIntOpenHashSetModifiableDBIDs.removeDBIDs,5,5,9,2,4,22.22222222222222,44.44444444444444,0,1
@@ elki.database.ids.integer.FastutilIntOpenHashSetModifiableDBIDs.retainAll,7,8,10,3,5,30.0,50.0,0,1
@@ elki.database.ids.integer.FastutilIntOpenHashSetModifiableDBIDs.toString,7,8,8,2,3,25.0,37.5,0,0
@@ elki.database.ids.integer.FastutilIntOpenHashSetModifiableDBIDs.pop,7,8,16,3,4,18.75,25.0,0,0
@@ elki.database.ids.integer.DoubleIntegerDBIDSubList$Itr.valid,6,7,12,3,4,25.0,33.33333333333333,0,1
@@ elki.database.ids.integer.IntegerDBIDPair$Slice.contains,10,15,32,8,12,25.0,37.5,0,1
@@ elki.database.ids.integer.IntegerDBIDPair$Slice.isEmpty,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ elki.result.MetadataTest.forceGarbageCollection,8,9,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ elki.data.spatial.PolygonTest.testContains,11,13,33,6,10,18.181818181818183,30.303030303030305,0,2
@@ elki.data.spatial.PolygonTest.areaOfCircle,5,5,9,2,4,22.22222222222222,44.44444444444444,0,1
@@ elki.datasource.bundle.StreamFromBundle.hasDBIDs,5,5,4,2,2,50.0,50.0,0,1
@@ elki.datasource.bundle.StreamFromBundle.nextEvent,6,7,13,3,4,23.076923076923077,30.76923076923077,0,1
@@ elki.datasource.bundle.BundleWriter.writeBundleStream,20,28,72,29,44,40.27777777777778,61.111111111111114,0,18
@@ elki.datasource.bundle.BundleWriter.ensureBuffer,6,7,15,3,4,20.0,26.666666666666668,0,0
@@ elki.datasource.bundle.BundleWriter.writeHeader,13,17,37,9,15,24.324324324324326,40.54054054054054,0,3
@@ elki.datasource.bundle.SingleObjectBundle.<init>,5,6,6,3,4,50.0,66.66666666666666,0,0
@@ elki.datasource.bundle.SingleObjectBundle.<init>,5,6,6,3,4,50.0,66.66666666666666,0,0
@@ elki.datasource.bundle.SingleObjectBundle.data,4,4,5,2,2,40.0,40.0,0,0
@@ elki.datasource.bundle.SingleObjectBundle.assignDBID,4,4,8,2,2,25.0,25.0,0,1
@@ elki.datasource.bundle.BundleReader.getMeta,4,4,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ elki.datasource.bundle.BundleReader.openBuffer,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ elki.datasource.bundle.BundleReader.readMeta,14,19,34,11,17,32.35294117647059,50.0,0,4
@@ elki.datasource.bundle.BundleReader.readObject,5,5,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ elki.datasource.bundle.BundleReader.nextEvent,7,9,17,4,7,23.52941176470588,41.17647058823529,0,1
@@ elki.datasource.bundle.BundleReader.data,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ elki.datasource.bundle.BundleReader.assignDBID,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ elki.datasource.bundle.MultipleObjectsBundle.assignDBID,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ elki.datasource.bundle.MultipleObjectsBundle.dataLength,7,8,11,3,5,27.27272727272727,45.45454545454545,0,1
@@ elki.datasource.bundle.MultipleObjectsBundle.appendSimple,7,8,17,3,5,17.647058823529413,29.411764705882355,0,1
@@ elki.datasource.bundle.MultipleObjectsBundle.fromStream,27,39,94,30,48,31.914893617021278,51.06382978723404,0,45
@@ elki.datasource.bundle.MultipleObjectsBundle.getRow,5,5,14,2,4,14.285714285714285,28.57142857142857,0,1
@@ elki.database.relation.RelationUtil.dimensionality,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ elki.database.relation.RelationUtil.maxDimensionality,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ elki.database.relation.RelationUtil.computeMinMax,17,21,51,11,20,21.568627450980394,39.21568627450981,0,8
@@ elki.database.relation.RelationUtil.relationAsMatrix,11,14,29,8,15,27.586206896551722,51.724137931034484,0,3
@@ elki.database.relation.RelationUtil.getColumnLabel,7,8,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ elki.database.relation.RelationUtil$RelationObjectIterator.next,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ elki.database.query.ExactPrioritySearcher.getApproximateDistance,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.database.query.ExactPrioritySearcher.getLowerBound,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.database.query.ExactPrioritySearcher.getUpperBound,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.database.query.ExactPrioritySearcher.computeExactDistance,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.database.query.ExactPrioritySearcher.allLowerBound,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ elki.database.query.ExactPrioritySearcher.valid,5,5,4,2,2,50.0,50.0,0,0
@@ elki.database.query.ExactPrioritySearcher.advance,17,23,46,13,18,28.26086956521739,39.130434782608695,0,5
@@ elki.database.query.WrappedPrioritySearchDBIDByLookup.wrap,7,8,8,3,4,37.5,50.0,0,0
@@ elki.database.query.knn.WrappedKNNDBIDByLookup.wrap,7,8,8,3,4,37.5,50.0,0,0
@@ elki.database.query.rknn.WrappedRKNNDBIDByLookup.wrap,7,8,8,3,4,37.5,50.0,0,0
@@ elki.database.query.range.WrappedRangeDBIDByLookup.wrap,7,8,8,3,4,37.5,50.0,0,0
@@ elki.result.Metadata.of,5,6,6,3,5,50.0,83.33333333333334,0,0
@@ elki.result.Metadata.get,5,6,6,3,5,50.0,83.33333333333334,0,0
@@ elki.result.Metadata.<init>,7,8,10,3,4,30.0,40.0,0,0
@@ elki.result.Metadata.cleanup,16,21,39,9,14,23.076923076923077,35.8974358974359,0,4
@@ elki.result.Metadata.getLongName,8,10,15,4,6,26.666666666666668,40.0,0,0
@@ elki.result.Metadata.deref,5,5,3,2,3,66.66666666666666,100.0,0,1
@@ elki.result.Metadata.addResultListener,9,11,33,11,20,33.33333333333333,60.60606060606061,0,2
@@ elki.result.Metadata.removeResultListener,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ elki.result.Metadata.notifyChildAdded,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ elki.result.Metadata.notifyChanged,6,7,8,3,4,37.5,50.0,0,0
@@ elki.result.Metadata.notifyChildRemoved,4,4,8,2,3,25.0,37.5,0,0
@@ elki.result.Metadata.doNotify,13,17,30,4,8,13.333333333333334,26.666666666666668,0,3
@@ elki.result.Metadata.lambda$of$0,5,6,5,3,5,60.0,100.0,0,0
