@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker.describeClass,5,5,3,3,100.0,0,0
@@ org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker.getHandler,4,4,3,3,100.0,0,0
@@ org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker.asInternalMockHandler,4,4,3,3,100.0,0,0
@@ org.mockito.internal.creation.util.SearchingClassLoader.combineLoadersOf,5,5,2,2,100.0,0,0
@@ org.mockito.internal.creation.util.SearchingClassLoader.combine,5,5,11,4,36.36363636363637,0,1
@@ org.mockito.internal.creation.util.SearchingClassLoader.addIfNewElement,5,6,8,8,100.0,0,0
@@ org.mockito.internal.creation.util.SearchingClassLoader.findClass,4,4,9,9,100.0,0,0
@@ org.mockito.internal.creation.instance.ConstructorInstantiator.newInstance,4,4,8,8,100.0,0,0
@@ org.mockito.internal.creation.instance.ConstructorInstantiator.withParams,7,8,7,7,100.0,0,0
@@ org.mockito.internal.creation.instance.ConstructorInstantiator.paramsMatch,9,11,20,13,65.0,0,0
@@ org.mockito.internal.creation.instance.InstantiatorProvider.getInstantiator,4,4,4,4,100.0,0,0
@@ org.mockito.internal.runners.RunnerFactory.create,4,4,10,10,100.0,0,0
@@ org.mockito.internal.runners.util.TestMethodsFinder.hasTestMethods,7,8,2,2,100.0,0,1
@@ org.mockito.internal.stubbing.BaseStubbing.thenReturn,7,8,8,5,62.5,0,0
@@ org.mockito.internal.stubbing.BaseStubbing.thenThrow,10,12,19,7,36.84210526315789,0,1
@@ org.mockito.internal.stubbing.BaseStubbing.thenThrow,10,12,19,7,36.84210526315789,0,0
@@ org.mockito.internal.stubbing.StubberImpl.when,6,7,14,14,100.0,0,0
@@ org.mockito.internal.stubbing.InvocationContainerImpl.addAnswer,5,5,9,9,100.0,0,0
@@ org.mockito.internal.stubbing.InvocationContainerImpl.findAnswerFor,7,8,6,6,100.0,0,0
@@ org.mockito.internal.stubbing.InvocationContainerImpl.hasAnswersForStubbing,5,5,4,4,100.0,0,0
@@ org.mockito.internal.stubbing.InvocationContainerImpl.hasInvocationForPotentialStubbing,5,5,4,4,100.0,0,1
@@ org.mockito.internal.stubbing.InvocationContainerImpl.setMethodForStubbing,11,14,22,14,63.63636363636363,0,0
@@ org.mockito.internal.stubbing.InvocationContainerImpl.createRegisteredInvocations,5,5,2,2,100.0,0,0
@@ org.mockito.internal.stubbing.OngoingStubbingImpl.thenAnswer,4,4,7,7,100.0,0,0
@@ org.mockito.internal.stubbing.StubbedInvocationMatcher.answer,5,5,7,7,100.0,0,0
@@ org.mockito.internal.stubbing.StubbedInvocationMatcher.wasUsed,5,5,4,4,100.0,0,1
@@ org.mockito.internal.stubbing.answers.ClonesArguments.answer,5,5,10,6,60.0,0,0
@@ org.mockito.internal.stubbing.answers.MethodInfo.isValidException,7,8,4,4,100.0,0,0
@@ org.mockito.internal.stubbing.answers.MethodInfo.isValidReturnType,8,10,15,15,100.0,0,0
@@ org.mockito.internal.stubbing.answers.MethodInfo.isVoid,5,5,6,6,100.0,0,0
@@ org.mockito.internal.stubbing.answers.MethodInfo.isAbstract,5,5,4,4,100.0,0,0
@@ org.mockito.internal.stubbing.answers.ThrowsException.answer,4,4,9,9,100.0,0,0
@@ org.mockito.internal.stubbing.answers.AnswersValidator.validate,12,16,25,25,100.0,0,0
@@ org.mockito.internal.stubbing.answers.AnswersValidator.validateReturnArgIdentity,4,4,9,9,100.0,0,0
@@ org.mockito.internal.stubbing.answers.AnswersValidator.validateMockingConcreteClass,4,4,4,4,100.0,0,0
@@ org.mockito.internal.stubbing.answers.AnswersValidator.validateDoNothing,4,4,4,4,100.0,0,0
@@ org.mockito.internal.stubbing.answers.AnswersValidator.validateReturnValue,10,14,22,22,100.0,0,1
@@ org.mockito.internal.stubbing.answers.AnswersValidator.validateException,9,12,15,15,100.0,0,1
@@ org.mockito.internal.stubbing.answers.AnswersValidator.validateDefaultAnswerReturnedValue,5,6,11,11,100.0,0,0
@@ org.mockito.internal.stubbing.answers.Returns.returnsNull,5,5,4,4,100.0,0,0
@@ org.mockito.internal.stubbing.answers.ReturnsElementsOf.<init>,4,4,4,4,100.0,0,1
@@ org.mockito.internal.stubbing.answers.ReturnsElementsOf.answer,4,4,8,8,100.0,0,1
@@ org.mockito.internal.stubbing.answers.ReturnsArgumentAt.actualArgumentPosition,5,5,4,4,100.0,0,0
@@ org.mockito.internal.stubbing.answers.ReturnsArgumentAt.returningLastArg,5,5,4,4,100.0,0,1
@@ org.mockito.internal.stubbing.answers.ReturnsArgumentAt.checkWithinAllowedRange,5,6,5,5,100.0,0,0
@@ org.mockito.internal.stubbing.answers.ReturnsArgumentAt.validateIndexWithinInvocationRange,4,4,7,7,100.0,0,0
@@ org.mockito.internal.stubbing.answers.ReturnsArgumentAt.argumentPositionInRange,9,11,8,8,100.0,0,0
@@ org.mockito.internal.stubbing.answers.ReturnsArgumentAt.returnedTypeOnSignature,6,7,13,13,100.0,0,0
@@ org.mockito.internal.stubbing.answers.CallsRealMethods.answer,4,4,5,5,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls.answer,7,9,10,10,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsMocks.answer,4,4,5,5,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsMocks.returnValueFor,4,4,9,9,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues.answer,4,4,5,5,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues.returnValueFor,6,7,5,5,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowsSmartNullPointer.answer,4,4,7,7,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations.answer,4,4,13,13,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations.getDelegateMethod,4,4,10,10,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations.compatibleReturnTypes,6,7,8,8,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.answer,4,4,6,6,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.deepStub,7,8,10,10,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.withSettingsUsing,5,5,5,5,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues.answer,11,14,25,25,100.0,0,0
@@ org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues.returnValueFor,34,49,33,33,100.0,0,0
@@ org.mockito.internal.matchers.Contains.matches,6,7,8,8,100.0,0,0
@@ org.mockito.internal.matchers.CapturingMatcher.getLastValue,4,4,6,6,100.0,0,0
@@ org.mockito.internal.matchers.Same.matches,5,5,6,6,100.0,0,0
@@ org.mockito.internal.matchers.Same.appendQuoting,6,7,10,10,100.0,0,0
@@ org.mockito.internal.matchers.LocalizedMatcher.withExtraTypeInfo,4,4,7,7,100.0,0,1
@@ org.mockito.internal.matchers.LocalizedMatcher.typeMatches,6,7,10,10,100.0,0,0
@@ org.mockito.internal.matchers.LocalizedMatcher.captureFrom,4,4,7,7,100.0,0,0
@@ org.mockito.internal.matchers.MatchersPrinter.applyPrintSettings,9,11,15,10,66.66666666666666,0,1
@@ org.mockito.internal.matchers.And.matches,7,8,4,4,100.0,0,0
@@ org.mockito.internal.matchers.And.describeTo,6,7,8,8,100.0,0,1
@@ org.mockito.internal.matchers.VarargCapturingMatcher.getLastVarargs,4,4,6,6,100.0,0,0
@@ org.mockito.internal.matchers.VarargCapturingMatcher.unpackAsList,9,11,18,14,77.77777777777779,0,0
@@ org.mockito.internal.matchers.EndsWith.matches,6,7,8,8,100.0,0,0
@@ org.mockito.internal.matchers.CompareEqual.matchResult,5,5,2,2,100.0,0,0
@@ org.mockito.internal.matchers.Equality.areEqual,17,24,22,22,100.0,0,0
@@ org.mockito.internal.matchers.Equality.areArraysEqual,6,7,8,8,100.0,0,0
@@ org.mockito.internal.matchers.Equality.areArrayLengthsEqual,5,5,4,4,100.0,0,0
@@ org.mockito.internal.matchers.Equality.areArrayElementsEqual,7,8,16,9,56.25,0,0
@@ org.mockito.internal.matchers.GreaterOrEqual.matchResult,5,5,2,2,100.0,0,0
@@ org.mockito.internal.matchers.InstanceOf.matches,6,7,8,8,100.0,0,0
@@ org.mockito.internal.matchers.Not.matches,5,5,6,6,100.0,0,0
@@ org.mockito.internal.matchers.EqualsWithDelta.matches,16,21,28,28,100.0,0,0
@@ org.mockito.internal.matchers.Null.matches,5,5,2,2,100.0,0,0
@@ org.mockito.internal.matchers.GreaterThan.matchResult,5,5,2,2,100.0,0,0
@@ org.mockito.internal.matchers.Equals.quoting,6,7,8,8,100.0,0,1
@@ org.mockito.internal.matchers.Equals.equals,11,16,27,27,100.0,0,0
@@ org.mockito.internal.matchers.Equals.typeMatches,7,9,12,12,100.0,0,0
@@ org.mockito.internal.matchers.LessOrEqual.matchResult,5,5,2,2,100.0,0,0
@@ org.mockito.internal.matchers.StartsWith.matches,6,7,8,8,100.0,0,1
@@ org.mockito.internal.matchers.ArrayEquals.matches,32,51,60,60,100.0,0,1
@@ org.mockito.internal.matchers.ArrayEquals.describeTo,6,7,8,8,100.0,0,0
@@ org.mockito.internal.matchers.ArrayEquals.appendArray,7,8,20,11,55.00000000000001,0,1
@@ org.mockito.internal.matchers.ArrayEquals.createObjectArray,7,8,15,11,73.33333333333333,0,0
@@ org.mockito.internal.matchers.CompareTo.matches,4,4,5,5,100.0,0,0
@@ org.mockito.internal.matchers.Matches.matches,6,7,8,8,100.0,0,0
@@ org.mockito.internal.matchers.NotNull.matches,5,5,2,2,100.0,0,0
@@ org.mockito.internal.matchers.Find.matches,6,7,8,8,100.0,0,0
@@ org.mockito.internal.matchers.LessThan.matchResult,5,5,2,2,100.0,0,0
@@ org.mockito.internal.matchers.Or.matches,7,8,4,4,100.0,0,0
@@ org.mockito.internal.matchers.Or.describeTo,6,7,8,8,100.0,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.reflectionEquals,18,26,71,44,61.97183098591549,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.reflectionAppend,15,22,36,31,86.11111111111111,0,1
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,36,52,79,79,100.0,0,1
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,5,5,6,6,100.0,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,5,5,6,6,100.0,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,5,5,6,6,100.0,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,5,5,6,6,100.0,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,5,5,6,6,100.0,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,4,4,8,8,100.0,0,1
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,4,4,8,8,100.0,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,5,5,6,6,100.0,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,15,21,36,32,88.88888888888889,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,15,21,36,32,88.88888888888889,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,15,21,36,32,88.88888888888889,0,1
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,15,21,36,32,88.88888888888889,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,15,21,36,32,88.88888888888889,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,15,21,36,32,88.88888888888889,0,0
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,15,21,36,32,88.88888888888889,0,1
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,15,21,36,32,88.88888888888889,0,1
@@ org.mockito.internal.matchers.apachecommons.EqualsBuilder.append,15,21,36,32,88.88888888888889,0,0
@@ org.mockito.internal.listeners.NotifiedMethodInvocationReport.threwException,5,5,4,4,100.0,0,0
@@ org.mockito.internal.listeners.NotifiedMethodInvocationReport.getLocationOfStubbing,5,5,6,6,100.0,0,0
@@ org.mockito.internal.listeners.NotifiedMethodInvocationReport.equals,12,17,35,35,100.0,0,0
@@ org.mockito.internal.listeners.NotifiedMethodInvocationReport.hashCode,11,13,16,16,100.0,0,0
@@ org.mockito.exceptions.Reporter.locationsOf,5,5,2,2,100.0,0,0
@@ org.mockito.exceptions.Reporter.wantedButNotInvoked,8,9,9,7,77.77777777777779,0,0
@@ org.mockito.exceptions.Reporter.createTooLittleInvocationsMessage,5,5,5,5,100.0,0,0
@@ org.mockito.exceptions.Reporter.exceptionCauseMessageIfAvailable,4,4,4,4,100.0,0,0
@@ org.mockito.exceptions.Reporter.invalidArgumentPositionRangeAtInvocationTime,5,5,5,5,100.0,0,0
@@ org.mockito.exceptions.Reporter.possibleArgumentTypesOf,11,14,31,18,58.06451612903226,0,0
